ssyk4,year_month,young,n_employed,pctl_rank_genai,exposure_quartile,high_exposure
7522,2022-12,1,204,18.790001,Q1 (lowest),0
7522,2023-01,0,4014,18.790001,Q1 (lowest),0
7522,2023-01,1,190,18.790001,Q1 (lowest),0
7522,2023-02,0,3992,18.790001,Q1 (lowest),0
7522,2023-02,1,190,18.790001,Q1 (lowest),0
7522,2023-03,0,3977,18.790001,Q1 (lowest),0
7522,2023-03,1,194,18.790001,Q1 (lowest),0
7522,2023-04,0,3955,18.790001,Q1 (lowest),0
7522,2023-04,1,189,18.790001,Q1 (lowest),0
7522,2023-05,0,4004,18.790001,Q1 (lowest),0
7522,2023-05,1,189,18.790001,Q1 (lowest),0
7522,2023-06,0,4014,18.790001,Q1 (lowest),0
7522,2023-06,1,197,18.790001,Q1 (lowest),0
7522,2023-07,0,3951,18.790001,Q1 (lowest),0
7522,2023-07,1,206,18.790001,Q1 (lowest),0
7522,2023-08,0,3895,18.790001,Q1 (lowest),0
7522,2023-08,1,201,18.790001,Q1 (lowest),0
7522,2023-09,0,3909,18.790001,Q1 (lowest),0
7522,2023-09,1,203,18.790001,Q1 (lowest),0
7522,2023-10,0,3901,18.790001,Q1 (lowest),0
7522,2023-10,1,188,18.790001,Q1 (lowest),0
7522,2023-11,0,3886,18.790001,Q1 (lowest),0
7522,2023-11,1,187,18.790001,Q1 (lowest),0
7522,2023-12,0,3919,18.790001,Q1 (lowest),0
7522,2023-12,1,186,18.790001,Q1 (lowest),0
7522,2024-01,0,3881,18.790001,Q1 (lowest),0
7522,2024-01,1,159,18.790001,Q1 (lowest),0
7522,2024-02,0,3874,18.790001,Q1 (lowest),0
7522,2024-02,1,160,18.790001,Q1 (lowest),0
7522,2024-03,0,3866,18.790001,Q1 (lowest),0
7522,2024-03,1,164,18.790001,Q1 (lowest),0
7522,2024-04,0,3870,18.790001,Q1 (lowest),0
7522,2024-04,1,166,18.790001,Q1 (lowest),0
7522,2024-05,0,3847,18.790001,Q1 (lowest),0
7522,2024-05,1,171,18.790001,Q1 (lowest),0
7522,2024-06,0,3864,18.790001,Q1 (lowest),0
7522,2024-06,1,177,18.790001,Q1 (lowest),0
7522,2024-07,0,3813,18.790001,Q1 (lowest),0
7522,2024-07,1,178,18.790001,Q1 (lowest),0
7522,2024-08,0,3785,18.790001,Q1 (lowest),0
7522,2024-08,1,178,18.790001,Q1 (lowest),0
7522,2024-09,0,3812,18.790001,Q1 (lowest),0
7522,2024-09,1,177,18.790001,Q1 (lowest),0
7522,2024-10,0,3792,18.790001,Q1 (lowest),0
7522,2024-10,1,166,18.790001,Q1 (lowest),0
7522,2024-11,0,3772,18.790001,Q1 (lowest),0
7522,2024-11,1,162,18.790001,Q1 (lowest),0
7522,2024-12,0,3796,18.790001,Q1 (lowest),0
7522,2024-12,1,161,18.790001,Q1 (lowest),0
7522,2025-01,0,3762,18.790001,Q1 (lowest),0
7522,2025-01,1,129,18.790001,Q1 (lowest),0
7522,2025-02,0,3739,18.790001,Q1 (lowest),0
7522,2025-02,1,131,18.790001,Q1 (lowest),0
7522,2025-03,0,3762,18.790001,Q1 (lowest),0
7522,2025-03,1,132,18.790001,Q1 (lowest),0
7522,2025-04,0,3749,18.790001,Q1 (lowest),0
7522,2025-04,1,129,18.790001,Q1 (lowest),0
7522,2025-05,0,3769,18.790001,Q1 (lowest),0
7522,2025-05,1,133,18.790001,Q1 (lowest),0
7522,2025-06,0,3824,18.790001,Q1 (lowest),0
7522,2025-06,1,142,18.790001,Q1 (lowest),0
7523,2019-01,0,5636,11.47,Q1 (lowest),0
7523,2019-01,1,413,11.47,Q1 (lowest),0
7523,2019-02,0,5611,11.47,Q1 (lowest),0
7523,2019-02,1,402,11.47,Q1 (lowest),0
7523,2019-03,0,5633,11.47,Q1 (lowest),0
7523,2019-03,1,409,11.47,Q1 (lowest),0
7523,2019-04,0,5663,11.47,Q1 (lowest),0
7523,2019-04,1,408,11.47,Q1 (lowest),0
7523,2019-05,0,5685,11.47,Q1 (lowest),0
7523,2019-05,1,418,11.47,Q1 (lowest),0
7523,2019-06,0,5720,11.47,Q1 (lowest),0
7523,2019-06,1,428,11.47,Q1 (lowest),0
7523,2019-07,0,5638,11.47,Q1 (lowest),0
7523,2019-07,1,434,11.47,Q1 (lowest),0
7523,2019-08,0,5615,11.47,Q1 (lowest),0
7523,2019-08,1,431,11.47,Q1 (lowest),0
7523,2019-09,0,5619,11.47,Q1 (lowest),0
7523,2019-09,1,429,11.47,Q1 (lowest),0
7523,2019-10,0,5576,11.47,Q1 (lowest),0
7523,2019-10,1,417,11.47,Q1 (lowest),0
7523,2019-11,0,5557,11.47,Q1 (lowest),0
7523,2019-11,1,403,11.47,Q1 (lowest),0
7523,2019-12,0,5530,11.47,Q1 (lowest),0
7523,2019-12,1,400,11.47,Q1 (lowest),0
7523,2020-01,0,5495,11.47,Q1 (lowest),0
7523,2020-01,1,391,11.47,Q1 (lowest),0
7523,2020-02,0,5488,11.47,Q1 (lowest),0
7523,2020-02,1,387,11.47,Q1 (lowest),0
7523,2020-03,0,5488,11.47,Q1 (lowest),0
7523,2020-03,1,388,11.47,Q1 (lowest),0
7523,2020-04,0,5488,11.47,Q1 (lowest),0
7523,2020-04,1,388,11.47,Q1 (lowest),0
7523,2020-05,0,5486,11.47,Q1 (lowest),0
7523,2020-05,1,387,11.47,Q1 (lowest),0
7523,2020-06,0,5511,11.47,Q1 (lowest),0
7523,2020-06,1,393,11.47,Q1 (lowest),0
7523,2020-07,0,5437,11.47,Q1 (lowest),0
7523,2020-07,1,390,11.47,Q1 (lowest),0
7523,2020-08,0,5412,11.47,Q1 (lowest),0
7523,2020-08,1,386,11.47,Q1 (lowest),0
7523,2020-09,0,5420,11.47,Q1 (lowest),0
7523,2020-09,1,393,11.47,Q1 (lowest),0
7523,2020-10,0,5404,11.47,Q1 (lowest),0
7523,2020-10,1,390,11.47,Q1 (lowest),0
7523,2020-11,0,5397,11.47,Q1 (lowest),0
7523,2020-11,1,387,11.47,Q1 (lowest),0
7523,2020-12,0,5408,11.47,Q1 (lowest),0
7523,2020-12,1,398,11.47,Q1 (lowest),0
7523,2021-01,0,5518,11.47,Q1 (lowest),0
7523,2021-01,1,371,11.47,Q1 (lowest),0
7523,2021-02,0,5487,11.47,Q1 (lowest),0
7523,2021-02,1,371,11.47,Q1 (lowest),0
7523,2021-03,0,5490,11.47,Q1 (lowest),0
7523,2021-03,1,371,11.47,Q1 (lowest),0
7523,2021-04,0,5530,11.47,Q1 (lowest),0
7523,2021-04,1,378,11.47,Q1 (lowest),0
7523,2021-05,0,5602,11.47,Q1 (lowest),0
7523,2021-05,1,389,11.47,Q1 (lowest),0
7523,2021-06,0,5627,11.47,Q1 (lowest),0
7523,2021-06,1,399,11.47,Q1 (lowest),0
7523,2021-07,0,5560,11.47,Q1 (lowest),0
7523,2021-07,1,412,11.47,Q1 (lowest),0
7523,2021-08,0,5518,11.47,Q1 (lowest),0
7523,2021-08,1,405,11.47,Q1 (lowest),0
7523,2021-09,0,5533,11.47,Q1 (lowest),0
7523,2021-09,1,408,11.47,Q1 (lowest),0
7523,2021-10,0,5514,11.47,Q1 (lowest),0
7523,2021-10,1,388,11.47,Q1 (lowest),0
7523,2021-11,0,5516,11.47,Q1 (lowest),0
7523,2021-11,1,385,11.47,Q1 (lowest),0
7523,2021-12,0,5537,11.47,Q1 (lowest),0
7523,2021-12,1,388,11.47,Q1 (lowest),0
7523,2022-01,0,5880,11.47,Q1 (lowest),0
7523,2022-01,1,398,11.47,Q1 (lowest),0
7523,2022-02,0,5885,11.47,Q1 (lowest),0
7523,2022-02,1,398,11.47,Q1 (lowest),0
7523,2022-03,0,5886,11.47,Q1 (lowest),0
7523,2022-03,1,396,11.47,Q1 (lowest),0
7523,2022-04,0,5947,11.47,Q1 (lowest),0
7523,2022-04,1,406,11.47,Q1 (lowest),0
7523,2022-05,0,5976,11.47,Q1 (lowest),0
7523,2022-05,1,414,11.47,Q1 (lowest),0
7523,2022-06,0,6011,11.47,Q1 (lowest),0
7523,2022-06,1,422,11.47,Q1 (lowest),0
7523,2022-07,0,5936,11.47,Q1 (lowest),0
7523,2022-07,1,436,11.47,Q1 (lowest),0
7523,2022-08,0,5888,11.47,Q1 (lowest),0
7523,2022-08,1,432,11.47,Q1 (lowest),0
7523,2022-09,0,5906,11.47,Q1 (lowest),0
7523,2022-09,1,423,11.47,Q1 (lowest),0
7523,2022-10,0,5883,11.47,Q1 (lowest),0
7523,2022-10,1,410,11.47,Q1 (lowest),0
7523,2022-11,0,5858,11.47,Q1 (lowest),0
7523,2022-11,1,399,11.47,Q1 (lowest),0
7523,2022-12,0,5840,11.47,Q1 (lowest),0
7523,2022-12,1,399,11.47,Q1 (lowest),0
7523,2023-01,0,5573,11.47,Q1 (lowest),0
7523,2023-01,1,400,11.47,Q1 (lowest),0
7523,2023-02,0,5547,11.47,Q1 (lowest),0
7523,2023-02,1,389,11.47,Q1 (lowest),0
7523,2023-03,0,5532,11.47,Q1 (lowest),0
7523,2023-03,1,390,11.47,Q1 (lowest),0
7523,2023-04,0,5542,11.47,Q1 (lowest),0
7523,2023-04,1,391,11.47,Q1 (lowest),0
7523,2023-05,0,5579,11.47,Q1 (lowest),0
7523,2023-05,1,397,11.47,Q1 (lowest),0
7523,2023-06,0,5610,11.47,Q1 (lowest),0
7523,2023-06,1,401,11.47,Q1 (lowest),0
7523,2023-07,0,5529,11.47,Q1 (lowest),0
7523,2023-07,1,414,11.47,Q1 (lowest),0
7523,2023-08,0,5489,11.47,Q1 (lowest),0
7523,2023-08,1,412,11.47,Q1 (lowest),0
7523,2023-09,0,5436,11.47,Q1 (lowest),0
7523,2023-09,1,403,11.47,Q1 (lowest),0
7523,2023-10,0,5379,11.47,Q1 (lowest),0
7523,2023-10,1,383,11.47,Q1 (lowest),0
7523,2023-11,0,5353,11.47,Q1 (lowest),0
7523,2023-11,1,376,11.47,Q1 (lowest),0
7523,2023-12,0,5349,11.47,Q1 (lowest),0
7523,2023-12,1,374,11.47,Q1 (lowest),0
7523,2024-01,0,5359,11.47,Q1 (lowest),0
7523,2024-01,1,342,11.47,Q1 (lowest),0
7523,2024-02,0,5355,11.47,Q1 (lowest),0
7523,2024-02,1,336,11.47,Q1 (lowest),0
7523,2024-03,0,5348,11.47,Q1 (lowest),0
7523,2024-03,1,331,11.47,Q1 (lowest),0
7523,2024-04,0,5375,11.47,Q1 (lowest),0
7523,2024-04,1,338,11.47,Q1 (lowest),0
7523,2024-05,0,5401,11.47,Q1 (lowest),0
7523,2024-05,1,350,11.47,Q1 (lowest),0
7523,2024-06,0,5418,11.47,Q1 (lowest),0
7523,2024-06,1,357,11.47,Q1 (lowest),0
7523,2024-07,0,5343,11.47,Q1 (lowest),0
7523,2024-07,1,364,11.47,Q1 (lowest),0
7523,2024-08,0,5302,11.47,Q1 (lowest),0
7523,2024-08,1,365,11.47,Q1 (lowest),0
7523,2024-09,0,5311,11.47,Q1 (lowest),0
7523,2024-09,1,364,11.47,Q1 (lowest),0
7523,2024-10,0,5263,11.47,Q1 (lowest),0
7523,2024-10,1,331,11.47,Q1 (lowest),0
7523,2024-11,0,5235,11.47,Q1 (lowest),0
7523,2024-11,1,333,11.47,Q1 (lowest),0
7523,2024-12,0,5232,11.47,Q1 (lowest),0
7523,2024-12,1,339,11.47,Q1 (lowest),0
7523,2025-01,0,5298,11.47,Q1 (lowest),0
7523,2025-01,1,292,11.47,Q1 (lowest),0
7523,2025-02,0,5272,11.47,Q1 (lowest),0
7523,2025-02,1,292,11.47,Q1 (lowest),0
7523,2025-03,0,5287,11.47,Q1 (lowest),0
7523,2025-03,1,287,11.47,Q1 (lowest),0
7523,2025-04,0,5309,11.47,Q1 (lowest),0
7523,2025-04,1,300,11.47,Q1 (lowest),0
7523,2025-05,0,5337,11.47,Q1 (lowest),0
7523,2025-05,1,305,11.47,Q1 (lowest),0
7523,2025-06,0,5429,11.47,Q1 (lowest),0
7523,2025-06,1,318,11.47,Q1 (lowest),0
7531,2019-01,0,1079,35.34,Q2,0
7531,2019-01,1,31,35.34,Q2,0
7531,2019-02,0,1082,35.34,Q2,0
7531,2019-02,1,33,35.34,Q2,0
7531,2019-03,0,1074,35.34,Q2,0
7531,2019-03,1,31,35.34,Q2,0
7531,2019-04,0,1088,35.34,Q2,0
7531,2019-04,1,34,35.34,Q2,0
7531,2019-05,0,1090,35.34,Q2,0
7531,2019-05,1,34,35.34,Q2,0
7531,2019-06,0,1092,35.34,Q2,0
7531,2019-06,1,34,35.34,Q2,0
7531,2019-07,0,1068,35.34,Q2,0
7531,2019-07,1,35,35.34,Q2,0
7531,2019-08,0,1047,35.34,Q2,0
7531,2019-08,1,34,35.34,Q2,0
7531,2019-09,0,1062,35.34,Q2,0
7531,2019-09,1,35,35.34,Q2,0
7531,2019-10,0,1073,35.34,Q2,0
7531,2019-10,1,34,35.34,Q2,0
7531,2019-11,0,1049,35.34,Q2,0
7531,2019-11,1,36,35.34,Q2,0
7531,2019-12,0,1090,35.34,Q2,0
7531,2019-12,1,35,35.34,Q2,0
7531,2020-01,0,1143,35.34,Q2,0
7531,2020-01,1,29,35.34,Q2,0
7531,2020-02,0,1123,35.34,Q2,0
7531,2020-02,1,29,35.34,Q2,0
7531,2020-03,0,1135,35.34,Q2,0
7531,2020-03,1,30,35.34,Q2,0
7531,2020-04,0,1099,35.34,Q2,0
7531,2020-04,1,30,35.34,Q2,0
7531,2020-05,0,1085,35.34,Q2,0
7531,2020-05,1,27,35.34,Q2,0
7531,2020-06,0,1093,35.34,Q2,0
7531,2020-06,1,30,35.34,Q2,0
7531,2020-07,0,1069,35.34,Q2,0
7531,2020-07,1,27,35.34,Q2,0
7531,2020-08,0,1056,35.34,Q2,0
7531,2020-08,1,29,35.34,Q2,0
7531,2020-09,0,1065,35.34,Q2,0
7531,2020-09,1,29,35.34,Q2,0
7531,2020-10,0,1057,35.34,Q2,0
7531,2020-10,1,30,35.34,Q2,0
7531,2020-11,0,1044,35.34,Q2,0
7531,2020-11,1,29,35.34,Q2,0
7531,2020-12,0,1079,35.34,Q2,0
7531,2020-12,1,31,35.34,Q2,0
7531,2021-01,0,1032,35.34,Q2,0
7531,2021-01,1,27,35.34,Q2,0
7531,2021-02,0,1015,35.34,Q2,0
7531,2021-02,1,26,35.34,Q2,0
7531,2021-03,0,1027,35.34,Q2,0
7531,2021-03,1,24,35.34,Q2,0
7531,2021-04,0,1029,35.34,Q2,0
7531,2021-04,1,28,35.34,Q2,0
7531,2021-05,0,1038,35.34,Q2,0
7531,2021-05,1,29,35.34,Q2,0
7531,2021-06,0,1044,35.34,Q2,0
7531,2021-06,1,27,35.34,Q2,0
7531,2021-07,0,1041,35.34,Q2,0
7531,2021-07,1,29,35.34,Q2,0
7531,2021-08,0,1029,35.34,Q2,0
7531,2021-08,1,28,35.34,Q2,0
7531,2021-09,0,1039,35.34,Q2,0
7531,2021-09,1,26,35.34,Q2,0
7531,2021-10,0,1028,35.34,Q2,0
7531,2021-10,1,28,35.34,Q2,0
7531,2021-11,0,1019,35.34,Q2,0
7531,2021-11,1,25,35.34,Q2,0
7531,2021-12,0,1046,35.34,Q2,0
7531,2021-12,1,27,35.34,Q2,0
7531,2022-01,0,1041,35.34,Q2,0
7531,2022-01,1,21,35.34,Q2,0
7531,2022-02,0,1033,35.34,Q2,0
7531,2022-02,1,21,35.34,Q2,0
7531,2022-03,0,1038,35.34,Q2,0
7531,2022-03,1,21,35.34,Q2,0
7531,2022-04,0,1044,35.34,Q2,0
7531,2022-04,1,21,35.34,Q2,0
7531,2022-05,0,1063,35.34,Q2,0
7531,2022-05,1,21,35.34,Q2,0
7531,2022-06,0,1066,35.34,Q2,0
7531,2022-06,1,25,35.34,Q2,0
7531,2022-07,0,1043,35.34,Q2,0
7531,2022-07,1,28,35.34,Q2,0
7531,2022-08,0,1039,35.34,Q2,0
7531,2022-08,1,29,35.34,Q2,0
7531,2022-09,0,1027,35.34,Q2,0
7531,2022-09,1,29,35.34,Q2,0
7531,2022-10,0,1009,35.34,Q2,0
7531,2022-10,1,25,35.34,Q2,0
7531,2022-11,0,1001,35.34,Q2,0
7531,2022-11,1,25,35.34,Q2,0
7531,2022-12,0,1047,35.34,Q2,0
7531,2022-12,1,26,35.34,Q2,0
7531,2023-01,0,1013,35.34,Q2,0
7531,2023-01,1,21,35.34,Q2,0
7531,2023-02,0,997,35.34,Q2,0
7531,2023-02,1,21,35.34,Q2,0
7531,2023-03,0,984,35.34,Q2,0
7531,2023-03,1,22,35.34,Q2,0
7531,2023-04,0,987,35.34,Q2,0
7531,2023-04,1,21,35.34,Q2,0
7531,2023-05,0,1003,35.34,Q2,0
7531,2023-05,1,21,35.34,Q2,0
7531,2023-06,0,1008,35.34,Q2,0
7531,2023-06,1,22,35.34,Q2,0
7531,2023-07,0,997,35.34,Q2,0
7531,2023-07,1,21,35.34,Q2,0
7531,2023-08,0,976,35.34,Q2,0
7531,2023-08,1,21,35.34,Q2,0
7531,2023-09,0,979,35.34,Q2,0
7531,2023-09,1,22,35.34,Q2,0
7531,2023-10,0,970,35.34,Q2,0
7531,2023-10,1,19,35.34,Q2,0
7531,2023-11,0,944,35.34,Q2,0
7531,2023-11,1,19,35.34,Q2,0
7531,2023-12,0,972,35.34,Q2,0
7531,2023-12,1,18,35.34,Q2,0
7531,2024-01,0,940,35.34,Q2,0
7531,2024-01,1,13,35.34,Q2,0
7531,2024-02,0,924,35.34,Q2,0
7531,2024-02,1,13,35.34,Q2,0
7531,2024-03,0,942,35.34,Q2,0
7531,2024-03,1,15,35.34,Q2,0
7531,2024-04,0,955,35.34,Q2,0
7531,2024-04,1,13,35.34,Q2,0
7531,2024-05,0,950,35.34,Q2,0
7531,2024-05,1,15,35.34,Q2,0
7531,2024-06,0,965,35.34,Q2,0
7531,2024-06,1,16,35.34,Q2,0
7531,2024-07,0,934,35.34,Q2,0
7531,2024-07,1,16,35.34,Q2,0
7531,2024-08,0,938,35.34,Q2,0
7531,2024-08,1,16,35.34,Q2,0
7531,2024-09,0,943,35.34,Q2,0
7531,2024-09,1,15,35.34,Q2,0
7531,2024-10,0,951,35.34,Q2,0
7531,2024-10,1,15,35.34,Q2,0
7531,2024-11,0,939,35.34,Q2,0
7531,2024-11,1,15,35.34,Q2,0
7531,2024-12,0,963,35.34,Q2,0
7531,2024-12,1,16,35.34,Q2,0
7531,2025-01,0,921,35.34,Q2,0
7531,2025-01,1,12,35.34,Q2,0
7531,2025-02,0,924,35.34,Q2,0
7531,2025-02,1,10,35.34,Q2,0
7531,2025-03,0,932,35.34,Q2,0
7531,2025-03,1,12,35.34,Q2,0
7531,2025-04,0,938,35.34,Q2,0
7531,2025-04,1,12,35.34,Q2,0
7531,2025-05,0,950,35.34,Q2,0
7531,2025-05,1,11,35.34,Q2,0
7531,2025-06,0,965,35.34,Q2,0
7531,2025-06,1,12,35.34,Q2,0
7532,2019-01,0,616,19.74,Q1 (lowest),0
7532,2019-01,1,14,19.74,Q1 (lowest),0
7532,2019-02,0,616,19.74,Q1 (lowest),0
7532,2019-02,1,12,19.74,Q1 (lowest),0
7532,2019-03,0,618,19.74,Q1 (lowest),0
7532,2019-03,1,13,19.74,Q1 (lowest),0
7532,2019-04,0,624,19.74,Q1 (lowest),0
7532,2019-04,1,15,19.74,Q1 (lowest),0
7532,2019-05,0,617,19.74,Q1 (lowest),0
7532,2019-05,1,15,19.74,Q1 (lowest),0
7532,2019-06,0,613,19.74,Q1 (lowest),0
7532,2019-06,1,15,19.74,Q1 (lowest),0
7532,2019-07,0,601,19.74,Q1 (lowest),0
7532,2019-07,1,18,19.74,Q1 (lowest),0
7532,2019-08,0,608,19.74,Q1 (lowest),0
7532,2019-08,1,17,19.74,Q1 (lowest),0
7532,2019-09,0,601,19.74,Q1 (lowest),0
7532,2019-09,1,18,19.74,Q1 (lowest),0
7532,2019-10,0,598,19.74,Q1 (lowest),0
7532,2019-10,1,19,19.74,Q1 (lowest),0
7532,2019-11,0,602,19.74,Q1 (lowest),0
7532,2019-11,1,19,19.74,Q1 (lowest),0
7532,2019-12,0,602,19.74,Q1 (lowest),0
7532,2019-12,1,18,19.74,Q1 (lowest),0
7532,2020-01,0,578,19.74,Q1 (lowest),0
7532,2020-01,1,23,19.74,Q1 (lowest),0
7532,2020-02,0,573,19.74,Q1 (lowest),0
7532,2020-02,1,20,19.74,Q1 (lowest),0
7532,2020-03,0,579,19.74,Q1 (lowest),0
7532,2020-03,1,20,19.74,Q1 (lowest),0
7532,2020-04,0,584,19.74,Q1 (lowest),0
7532,2020-04,1,20,19.74,Q1 (lowest),0
7532,2020-05,0,585,19.74,Q1 (lowest),0
7532,2020-05,1,21,19.74,Q1 (lowest),0
7532,2020-06,0,591,19.74,Q1 (lowest),0
7532,2020-06,1,23,19.74,Q1 (lowest),0
7532,2020-07,0,579,19.74,Q1 (lowest),0
7532,2020-07,1,22,19.74,Q1 (lowest),0
7532,2020-08,0,580,19.74,Q1 (lowest),0
7532,2020-08,1,21,19.74,Q1 (lowest),0
7532,2020-09,0,575,19.74,Q1 (lowest),0
7532,2020-09,1,20,19.74,Q1 (lowest),0
7532,2020-10,0,575,19.74,Q1 (lowest),0
7532,2020-10,1,20,19.74,Q1 (lowest),0
7532,2020-11,0,568,19.74,Q1 (lowest),0
7532,2020-11,1,18,19.74,Q1 (lowest),0
7532,2020-12,0,566,19.74,Q1 (lowest),0
7532,2020-12,1,22,19.74,Q1 (lowest),0
7532,2021-01,0,462,19.74,Q1 (lowest),0
7532,2021-01,1,22,19.74,Q1 (lowest),0
7532,2021-02,0,454,19.74,Q1 (lowest),0
7532,2021-02,1,17,19.74,Q1 (lowest),0
7532,2021-03,0,477,19.74,Q1 (lowest),0
7532,2021-03,1,21,19.74,Q1 (lowest),0
7532,2021-04,0,469,19.74,Q1 (lowest),0
7532,2021-04,1,20,19.74,Q1 (lowest),0
7532,2021-05,0,467,19.74,Q1 (lowest),0
7532,2021-05,1,20,19.74,Q1 (lowest),0
7532,2021-06,0,476,19.74,Q1 (lowest),0
7532,2021-06,1,21,19.74,Q1 (lowest),0
7532,2021-07,0,476,19.74,Q1 (lowest),0
7532,2021-07,1,20,19.74,Q1 (lowest),0
7532,2021-08,0,476,19.74,Q1 (lowest),0
7532,2021-08,1,19,19.74,Q1 (lowest),0
7532,2021-09,0,473,19.74,Q1 (lowest),0
7532,2021-09,1,21,19.74,Q1 (lowest),0
7532,2021-10,0,468,19.74,Q1 (lowest),0
7532,2021-10,1,18,19.74,Q1 (lowest),0
7532,2021-11,0,467,19.74,Q1 (lowest),0
7532,2021-11,1,19,19.74,Q1 (lowest),0
7532,2021-12,0,473,19.74,Q1 (lowest),0
7532,2021-12,1,19,19.74,Q1 (lowest),0
7532,2022-01,0,467,19.74,Q1 (lowest),0
7532,2022-01,1,17,19.74,Q1 (lowest),0
7532,2022-02,0,463,19.74,Q1 (lowest),0
7532,2022-02,1,17,19.74,Q1 (lowest),0
7532,2022-03,0,465,19.74,Q1 (lowest),0
7532,2022-03,1,17,19.74,Q1 (lowest),0
7532,2022-04,0,470,19.74,Q1 (lowest),0
7532,2022-04,1,17,19.74,Q1 (lowest),0
7532,2022-05,0,471,19.74,Q1 (lowest),0
7532,2022-05,1,16,19.74,Q1 (lowest),0
7532,2022-06,0,470,19.74,Q1 (lowest),0
7532,2022-06,1,18,19.74,Q1 (lowest),0
7532,2022-07,0,466,19.74,Q1 (lowest),0
7532,2022-07,1,19,19.74,Q1 (lowest),0
7532,2022-08,0,456,19.74,Q1 (lowest),0
7532,2022-08,1,20,19.74,Q1 (lowest),0
7532,2022-09,0,458,19.74,Q1 (lowest),0
7532,2022-09,1,17,19.74,Q1 (lowest),0
7532,2022-10,0,459,19.74,Q1 (lowest),0
7532,2022-10,1,18,19.74,Q1 (lowest),0
7532,2022-11,0,456,19.74,Q1 (lowest),0
7532,2022-11,1,19,19.74,Q1 (lowest),0
7532,2022-12,0,457,19.74,Q1 (lowest),0
7532,2022-12,1,19,19.74,Q1 (lowest),0
7532,2023-01,0,385,19.74,Q1 (lowest),0
7532,2023-01,1,17,19.74,Q1 (lowest),0
7532,2023-02,0,389,19.74,Q1 (lowest),0
7532,2023-02,1,14,19.74,Q1 (lowest),0
7532,2023-03,0,390,19.74,Q1 (lowest),0
7532,2023-03,1,16,19.74,Q1 (lowest),0
7532,2023-04,0,393,19.74,Q1 (lowest),0
7532,2023-04,1,15,19.74,Q1 (lowest),0
7532,2023-05,0,396,19.74,Q1 (lowest),0
7532,2023-05,1,16,19.74,Q1 (lowest),0
7532,2023-06,0,403,19.74,Q1 (lowest),0
7532,2023-06,1,15,19.74,Q1 (lowest),0
7532,2023-07,0,398,19.74,Q1 (lowest),0
7532,2023-07,1,17,19.74,Q1 (lowest),0
7532,2023-08,0,390,19.74,Q1 (lowest),0
7532,2023-08,1,16,19.74,Q1 (lowest),0
7532,2023-09,0,390,19.74,Q1 (lowest),0
7532,2023-09,1,16,19.74,Q1 (lowest),0
7532,2023-10,0,377,19.74,Q1 (lowest),0
7532,2023-10,1,15,19.74,Q1 (lowest),0
7532,2023-11,0,365,19.74,Q1 (lowest),0
7532,2023-11,1,14,19.74,Q1 (lowest),0
7532,2023-12,0,373,19.74,Q1 (lowest),0
7532,2023-12,1,14,19.74,Q1 (lowest),0
7532,2024-01,0,373,19.74,Q1 (lowest),0
7532,2024-01,1,10,19.74,Q1 (lowest),0
7532,2024-02,0,368,19.74,Q1 (lowest),0
7532,2024-02,1,11,19.74,Q1 (lowest),0
7532,2024-03,0,366,19.74,Q1 (lowest),0
7532,2024-03,1,11,19.74,Q1 (lowest),0
7532,2024-04,0,375,19.74,Q1 (lowest),0
7532,2024-04,1,12,19.74,Q1 (lowest),0
7532,2024-05,0,369,19.74,Q1 (lowest),0
7532,2024-05,1,12,19.74,Q1 (lowest),0
7532,2024-06,0,367,19.74,Q1 (lowest),0
7532,2024-06,1,12,19.74,Q1 (lowest),0
7532,2024-07,0,368,19.74,Q1 (lowest),0
7532,2024-07,1,12,19.74,Q1 (lowest),0
7532,2024-08,0,358,19.74,Q1 (lowest),0
7532,2024-08,1,13,19.74,Q1 (lowest),0
7532,2024-09,0,360,19.74,Q1 (lowest),0
7532,2024-09,1,13,19.74,Q1 (lowest),0
7532,2024-10,0,363,19.74,Q1 (lowest),0
7532,2024-10,1,10,19.74,Q1 (lowest),0
7532,2024-11,0,360,19.74,Q1 (lowest),0
7532,2024-11,1,11,19.74,Q1 (lowest),0
7532,2024-12,0,354,19.74,Q1 (lowest),0
7532,2024-12,1,10,19.74,Q1 (lowest),0
7532,2025-01,0,357,19.74,Q1 (lowest),0
7532,2025-01,1,7,19.74,Q1 (lowest),0
7532,2025-02,0,359,19.74,Q1 (lowest),0
7532,2025-02,1,7,19.74,Q1 (lowest),0
7532,2025-03,0,361,19.74,Q1 (lowest),0
7532,2025-03,1,6,19.74,Q1 (lowest),0
7532,2025-04,0,366,19.74,Q1 (lowest),0
7532,2025-04,1,9,19.74,Q1 (lowest),0
7532,2025-05,0,367,19.74,Q1 (lowest),0
7532,2025-05,1,9,19.74,Q1 (lowest),0
7532,2025-06,0,367,19.74,Q1 (lowest),0
7532,2025-06,1,7,19.74,Q1 (lowest),0
7533,2019-01,0,520,14.54,Q1 (lowest),0
7533,2019-01,1,15,14.54,Q1 (lowest),0
7533,2019-02,0,514,14.54,Q1 (lowest),0
7533,2019-02,1,16,14.54,Q1 (lowest),0
7533,2019-03,0,521,14.54,Q1 (lowest),0
7533,2019-03,1,16,14.54,Q1 (lowest),0
7533,2019-04,0,529,14.54,Q1 (lowest),0
7533,2019-04,1,17,14.54,Q1 (lowest),0
