inr,expband,fresh,n,ws,wh
581d,21+,1,213.0,18724.009718,173.0
581d,3-5,0,37.0,3337.030074,37.0
581d,3-5,1,199.0,17851.129820000002,192.0
581d,6-10,0,54.0,4868.580073,54.0
581d,6-10,1,224.0,19865.10974,205.0
581e,0-2,1,23.0,1685.69001,11.0
581e,11-20,0,12.0,873.750024,5.0
581e,11-20,1,96.0,5760.399987,27.0
581e,3-5,1,35.0,2420.889984,18.0
581e,6-10,1,74.0,4873.309981,25.0
581x,0-2,0,1716.0,81963.1599677,401.0
581x,0-2,1,2356.0,150920.8591231,1033.0
581x,11-20,0,180.0,14233.359804000002,112.0
581x,11-20,1,935.0,76666.028886,673.0
581x,21+,0,52.0,4590.959884,47.0
581x,21+,1,180.0,15611.519665,146.0
581x,3-5,0,322.0,25860.069556,211.0
581x,3-5,1,1399.0,109896.388542,921.0
581x,6-10,0,439.0,35256.269562,246.0
581x,6-10,1,1423.0,113936.208701,932.0
581x,na,0,30.0,2698.49991,30.0
581x,na,1,82.0,4823.8198641,45.0
582a,0-2,0,14.0,1008.529982,9.0
582a,0-2,1,410.0,29538.779719,207.0
582a,11-20,0,508.0,38748.189707,256.0
582a,11-20,1,2161.0,169118.598491,1142.0
582a,21+,0,1564.0,118353.0693306,809.0
582a,21+,1,3290.0,258038.0684228,1860.0
582a,3-5,0,81.0,6347.499935,52.0
582a,3-5,1,530.0,41713.0796,337.0
582a,6-10,0,164.0,12904.189877,99.0
582a,6-10,1,782.0,62583.5594,488.0
582b,0-2,0,216.0,12390.4398766,39.0
582b,0-2,1,1098.0,68931.049273,299.0
582b,11-20,0,484.0,32614.4296955,138.0
582b,11-20,1,2047.0,144736.39888680002,788.0
582b,21+,0,3713.0,233417.65931043,1002.0
582b,21+,1,7794.0,517761.13879678,2756.0
582b,3-5,0,365.0,23801.139658,108.0
582b,3-5,1,1580.0,107611.279084,597.0
582b,6-10,0,561.0,37377.719546,175.0
582b,6-10,1,2186.0,153477.9888936,880.0
582b,na,1,18.0,870.1799879999999,0.0
582c,0-2,0,215.0,9636.629943,7.0
582c,0-2,1,921.0,48055.749846,164.0
582c,11-20,0,69.0,3788.749969,5.0
582c,11-20,1,298.0,17993.379985,57.0
582c,21+,0,65.0,3701.749985,7.0
582c,21+,1,181.0,10698.429966,35.0
582c,3-5,0,165.0,8553.509909,19.0
582c,3-5,1,668.0,38073.239989,151.0
582c,6-10,0,158.0,8454.449990000001,14.0
582c,6-10,1,461.0,28370.270038,113.0
582d,3-5,1,20.0,1002.549969,0.0
582d,6-10,1,29.0,1494.849958,0.0
582f,0-2,0,62.0,2338.510044,0.0
582f,0-2,1,271.0,17308.090251999998,94.0
582f,21+,0,51.0,2289.920006,5.0
582f,21+,1,101.0,5831.510032,29.0
582f,3-5,0,55.0,2818.32003,7.0
582f,3-5,1,215.0,14009.250161,82.0
582f,6-10,0,66.0,4108.310041,23.0
582f,6-10,1,224.0,15065.900134,96.0
582g,0-2,0,36.0,1412.7899855,0.0
582g,0-2,1,424.0,22108.809914,79.0
582g,11-20,1,24.0,1821.089985,12.0
582g,3-5,0,76.0,3748.9499683,9.0
582g,3-5,1,400.0,22897.01997128,112.0
582g,6-10,0,57.0,2428.6999809,0.0
582g,6-10,1,322.0,16889.2800625,76.0
582x,0-2,0,1492.0,64012.8501971,178.0
582x,0-2,1,2678.0,145394.7496393,533.0
582x,11-20,0,792.0,52312.969703,206.0
582x,11-20,1,2493.0,166824.6493556,835.0
582x,21+,0,209.0,14490.539926,71.0
582x,21+,1,730.0,54344.359664,330.0
582x,3-5,0,302.0,18514.739887,75.0
582x,3-5,1,1321.0,83556.679588,391.0
582x,6-10,0,511.0,31531.3098255,109.0
582x,6-10,1,1925.0,122649.1694702,600.0
582x,na,0,58.0,1495.1499532,0.0
582x,na,1,112.0,3270.4699301,0.0
589z,0-2,0,18.0,534.0900127,0.0
589z,0-2,1,45.0,2578.669998,6.0
589z,11-20,0,16.0,1156.499969,5.0
589z,11-20,1,97.0,5480.2799199,21.0
589z,3-5,1,30.0,2159.849991,12.0
589z,6-10,1,33.0,2450.290017,16.0
589z,na,0,12.0,526.199976,0.0
589z,na,1,29.0,981.439981,0.0
620z,11-20,1,46.0,3953.400037,40.0
620z,21+,1,10.0,890.10002,10.0
620z,3-5,1,13.0,986.62002,6.0
620z,na,1,15.0,108.8700042,0.0
621a,0-2,1,29.0,2121.34002,14.0
621a,11-20,0,99.0,4201.7400582,14.0
621a,11-20,1,506.0,35962.430137,242.0
621a,21+,0,460.0,21406.3100882,115.0
621a,21+,1,852.0,58077.4501898,412.0
621a,3-5,1,37.0,3010.720056,24.0
621a,6-10,0,18.0,1142.750036,0.0
621a,6-10,1,77.0,5672.850082,37.0
621b,0-2,0,10.0,228.15000000000003,0.0
621b,11-20,0,202.0,5073.9300671,0.0
621b,11-20,1,159.0,8353.950111,37.0
621b,21+,0,975.0,25062.500151,60.0
621b,21+,1,611.0,30297.670195,161.0
621b,6-10,0,46.0,1407.1000294,0.0
621b,6-10,1,31.0,1510.260038,0.0
621b,na,0,92.0,1157.1000048,0.0
621c,0-2,1,18.0,661.450012,0.0
621c,3-5,0,35.0,688.8200008000001,0.0
621c,3-5,1,31.0,871.53001,0.0
621c,6-10,0,24.0,585.38,0.0
621d,11-20,0,32.0,629.8300008000001,0.0
621d,6-10,0,44.0,876.4100013000002,0.0
621d,6-10,1,17.0,435.13,0.0
621e,0-2,1,33.0,2050.440016,10.0
621e,3-5,1,54.0,3614.870009,18.0
621e,6-10,1,44.0,2918.850025,16.0
621f,0-2,0,29.0,926.890013,0.0
621f,0-2,1,69.0,2514.15003,0.0
621f,11-20,0,49.0,1897.160028,0.0
621f,11-20,1,83.0,3659.160028,5.0
621f,3-5,0,36.0,1106.920012,0.0
621f,3-5,1,115.0,3987.47002,0.0
621f,6-10,0,44.0,1469.6000250000002,0.0
621f,6-10,1,136.0,4943.9200550000005,0.0
621x,0-2,0,221.0,7045.2100885,13.0
621x,0-2,1,227.0,11487.360147,35.0
621x,11-20,0,69.0,2161.8599709,13.0
621x,11-20,1,175.0,11620.67008,66.0
621x,21+,0,26.0,2055.069987,21.0
621x,21+,1,70.0,5432.180059,46.0
621x,3-5,0,33.0,1288.090019,6.0
621x,3-5,1,65.0,4001.930041,18.0
621x,6-10,0,29.0,848.1200107,0.0
621x,6-10,1,105.0,6112.600066,22.0
621x,na,1,25.0,632.3099972,0.0
622a,11-20,1,44.0,2355.300034,11.0
622a,21+,0,21.0,1090.170025,5.0
622a,21+,1,48.0,3057.620034,12.0
622b,11-20,0,12.0,240.69001,0.0
622b,11-20,1,25.0,491.20001,0.0
622b,21+,0,98.0,4283.230003,13.0
622b,21+,1,106.0,4959.7199765000005,22.0
622c,0-2,0,33.0,615.580003,0.0
622c,0-2,1,123.0,2430.490007,0.0
622c,11-20,0,36.0,636.97001,0.0
622c,11-20,1,141.0,3010.920001,0.0
622c,3-5,0,25.0,707.2900179999999,0.0
622c,3-5,1,98.0,1891.779998,0.0
622c,6-10,0,89.0,1653.5600049999998,0.0
622c,6-10,1,275.0,7093.5199913,11.0
622x,0-2,0,46.0,1660.200036,0.0
622x,0-2,1,58.0,1268.940028,0.0
622x,11-20,0,22.0,441.900012,0.0
622x,11-20,1,106.0,3601.1600485,10.0
622x,3-5,1,25.0,632.110012,0.0
622x,6-10,0,25.0,557.8700140000001,0.0
622x,6-10,1,102.0,2711.34003,0.0
623a,0-2,1,70.0,4301.990019999999,33.0
623a,11-20,1,158.0,7721.190059,37.0
623a,21+,0,130.0,6392.480032,27.0
623a,21+,1,306.0,17109.750086,97.0
623a,3-5,0,12.0,356.040006,0.0
623a,3-5,1,108.0,7015.530059,56.0
623a,6-10,0,34.0,1476.390011,7.0
623a,6-10,1,135.0,7139.180050999999,39.0
623b,0-2,1,72.0,3626.71,28.0
623b,11-20,0,23.0,1067.509997,9.0
623b,11-20,1,79.0,4171.050004999999,31.0
623b,21+,0,461.0,18644.1600828,77.0
623b,21+,1,1093.0,54526.6602155,269.0
623b,3-5,0,31.0,1150.209997,9.0
623b,3-5,1,102.0,4578.970009,30.0
623b,6-10,0,34.0,1420.539997,11.0
623b,6-10,1,112.0,5627.829988,48.0
623b,na,0,55.0,1121.0500078,0.0
623b,na,1,64.0,2367.430031,0.0
623c,11-20,0,18.0,23.4,0.0
623c,11-20,1,73.0,1404.5499989,7.0
623c,6-10,0,23.0,171.740006,0.0
623c,6-10,1,58.0,692.610011,0.0
623x,0-2,0,99.0,3445.450032,6.0
623x,0-2,1,239.0,13681.440043,102.0
623x,11-20,0,71.0,3110.999997,19.0
623x,11-20,1,296.0,17071.330044,123.0
623x,21+,0,14.0,1246.329988,14.0
623x,21+,1,46.0,3687.80004,36.0
623x,3-5,0,15.0,833.9500049999999,5.0
623x,3-5,1,118.0,7129.740024,58.0
623x,6-10,0,16.0,942.330002,7.0
623x,6-10,1,130.0,8167.149992,61.0
624z,21+,1,13.0,1221.610013,13.0
629z,0-2,1,26.0,2037.400046,20.0
629z,11-20,0,93.0,1974.8499931,0.0
629z,11-20,1,313.0,9703.8799923,15.0
629z,21+,0,192.0,4526.9099861,5.0
629z,21+,1,365.0,10821.2899897,29.0
629z,3-5,1,31.0,2017.6800406,20.0
629z,6-10,0,25.0,699.200002,0.0
629z,6-10,1,89.0,3238.5300037,10.0
629z,na,0,130.0,2974.4399872,6.0
629z,na,1,381.0,11193.1999528,11.0
640a,0-2,0,22.0,845.69,0.0
640a,0-2,1,178.0,7301.56,0.0
640a,11-20,0,82.0,3225.3400000000006,0.0
640a,11-20,1,342.0,14679.619991,17.0
640a,21+,0,286.0,10440.0899965,0.0
640a,21+,1,535.0,23003.689964,27.0
640a,3-5,0,22.0,902.44,0.0
640a,3-5,1,180.0,7771.280024000001,8.0
640a,6-10,0,54.0,2215.0800000000004,0.0
640a,6-10,1,257.0,11293.860026,17.0
640a,na,0,189.0,7546.38,0.0
640a,na,1,793.0,32663.029976,8.0
640b,11-20,0,18.0,534.0600000000001,0.0
640b,11-20,1,85.0,2521.9500000000003,0.0
640b,6-10,0,16.0,474.72,0.0
640b,6-10,1,36.0,1068.12,0.0
640x,0-2,0,155.0,5323.1400327,11.0
640x,0-2,1,363.0,12863.87998,13.0
640x,11-20,0,17.0,640.59,0.0
640x,11-20,1,106.0,7198.409944999999,60.0
640x,21+,0,43.0,1677.0400120000002,6.0
640x,21+,1,116.0,5991.200008000001,37.0
640x,3-5,0,35.0,1053.359993,0.0
640x,3-5,1,144.0,5777.429983,19.0
640x,6-10,0,25.0,741.75,0.0
640x,6-10,1,129.0,5047.079987,12.0
720z,0-2,0,267.0,12051.030131,41.0
720z,0-2,1,782.0,42111.2802912,202.0
720z,11-20,0,104.0,7406.640083,49.0
720z,11-20,1,850.0,58641.280099,401.0
720z,21+,1,12.0,811.320006,6.0
720z,3-5,0,155.0,8470.750099,35.0
720z,3-5,1,874.0,51167.0303134,242.0
720z,6-10,0,193.0,11510.0200545,76.0
720z,6-10,1,1053.0,65353.0001906,365.0
720z,na,0,170.0,4665.6699988,0.0
720z,na,1,429.0,12329.7198802,6.0
721a,0-2,0,145.0,6767.050066,7.0
721a,0-2,1,3330.0,218365.232826,63.0
721a,11-20,0,177.0,9332.249862,0.0
721a,11-20,1,1436.0,83817.489118,20.0
721a,21+,0,152.0,8080.359907999999,0.0
721a,21+,1,543.0,28615.800001,18.0
721a,3-5,0,184.0,11949.370083,0.0
721a,3-5,1,3349.0,219537.904749,95.0
721a,6-10,0,270.0,16298.969685,5.0
721a,6-10,1,3880.0,248065.913793,40.0
721a,na,1,53.0,2810.909949,0.0
721b,3-5,0,24.0,1566.0,0.0
721b,3-5,1,279.0,18220.689424,0.0
721b,6-10,0,31.0,2029.369929,0.0
721b,6-10,1,303.0,19712.279418,0.0
721b,na,0,202.0,12829.42963,0.0
721b,na,1,2143.0,138717.175869,6.0
721c,21+,0,37.0,1937.320037,0.0
721c,21+,1,45.0,2356.200045,0.0
721c,na,0,855.0,44693.7606798,0.0
721c,na,1,5082.0,270844.504733,18.0
721d,21+,0,11.0,575.960011,0.0
721d,21+,1,54.0,2827.440054,0.0
721d,na,0,382.0,20552.270292,6.0
721d,na,1,2723.0,146066.672397,14.0
721e,na,0,111.0,5888.580086999999,0.0
721e,na,1,1024.0,54560.64092799999,0.0
721f,na,0,153.0,8100.470125,0.0
721f,na,1,1255.0,68220.211036,14.0
721g,21+,0,44.0,2303.840044,0.0
721g,21+,1,48.0,2513.280048,0.0
721g,na,0,1498.0,79835.2709567,11.0
721g,na,1,4626.0,247507.713812,38.0
721h,21+,1,10.0,523.60001,0.0
721h,na,0,359.0,19540.190297,14.0
721h,na,1,1669.0,89741.01144399999,15.0
721i,21+,1,11.0,575.960011,0.0
721i,na,0,174.0,8981.840154,0.0
721i,na,1,1124.0,59611.051121,0.0
721j,na,0,41.0,2146.760041,0.0
721j,na,1,336.0,17773.400314,0.0
721k,na,0,42.0,2199.120042,0.0
721k,na,1,472.0,24989.200473,0.0
721l,na,0,158.0,8278.140124,0.0
721l,na,1,529.0,27978.970465,0.0
721m,21+,0,95.0,4947.100055,0.0
721m,21+,1,102.0,5223.740065,0.0
721x,0-2,0,2980.0,133644.291024,633.0
721x,0-2,1,3459.0,197689.0204854,958.0
721x,11-20,0,853.0,60383.589832,373.0
721x,11-20,1,5087.0,346234.4199173,1949.0
721x,21+,0,1199.0,80372.3107367,488.0
721x,21+,1,2815.0,188216.221647,1099.0
721x,3-5,0,399.0,28587.1500318,220.0
721x,3-5,1,2169.0,147169.189745,793.0
721x,6-10,0,454.0,30080.4899426,195.0
721x,6-10,1,3183.0,213189.3495277,1124.0
721x,na,0,96.0,3300.45001,6.0
721x,na,1,224.0,8243.8399436,6.0
723a,0-2,0,584.0,20511.239897,10.0
723a,0-2,1,11282.0,422268.9979117,6.0
723a,11-20,0,1573.0,67777.0097463,106.0
723a,11-20,1,15582.0,660099.8754777,670.0
723a,21+,0,2190.0,99645.5395647,236.0
723a,21+,1,5757.0,248967.3986919,395.0
723a,3-5,0,859.0,32191.7498242,0.0
723a,3-5,1,8614.0,326136.6477361,46.0
723a,6-10,0,1044.0,41106.9997663,31.0
723a,6-10,1,10403.0,411603.6066394,215.0
723a,na,0,241.0,8631.8998705,0.0
723a,na,1,1632.0,61633.6693452,17.0
723b,0-2,0,70.0,2650.129926,0.0
723b,0-2,1,435.0,16648.499235,0.0
723b,11-20,0,53.0,2254.749947,0.0
723b,11-20,1,500.0,21523.989408,22.0
723b,3-5,0,56.0,2134.859916,0.0
723b,3-5,1,454.0,17583.639273,0.0
723b,6-10,0,73.0,2832.859887,0.0
723b,6-10,1,670.0,27534.388984,23.0
723c,0-2,0,32.0,1177.570011,0.0
723c,0-2,1,595.0,21701.030496,0.0
723c,11-20,0,112.0,4658.870036,0.0
723c,11-20,1,1098.0,47345.650454,41.0
723c,21+,0,397.0,16793.350173,16.0
723c,21+,1,1167.0,53049.740411,84.0
723c,3-5,0,47.0,1730.440014,0.0
723c,3-5,1,487.0,18010.090351,0.0
723c,6-10,0,84.0,3135.070011,0.0
723c,6-10,1,736.0,29189.660478,13.0
723c,na,1,37.0,1540.330038,0.0
723d,0-2,0,13.0,489.669992,0.0
723d,0-2,1,538.0,20429.679501,0.0
723d,11-20,0,84.0,3400.739955,0.0
723d,11-20,1,1238.0,53957.889389,50.0
723d,21+,0,530.0,24338.819912,46.0
723d,21+,1,1484.0,67191.099456,101.0
723d,3-5,0,35.0,1330.29996,0.0
723d,3-5,1,505.0,19759.389536,8.0
723d,6-10,0,47.0,1774.219964,0.0
723d,6-10,1,803.0,32951.72945,27.0
723d,na,1,90.0,3753.419973,0.0
723e,0-2,1,326.0,12285.77969,0.0
723e,11-20,0,67.0,2519.369948,0.0
723e,11-20,1,619.0,25206.159584,10.0
723e,21+,0,402.0,18737.909835,37.0
723e,21+,1,1155.0,49844.029245000005,54.0
723e,3-5,0,23.0,867.3299770000001,0.0
723e,3-5,1,348.0,13133.879689,0.0
723e,6-10,0,62.0,2329.859955,0.0
723e,6-10,1,620.0,24965.989493,16.0
723e,na,0,17.0,641.0699830000001,0.0
723e,na,1,20.0,754.1999800000001,0.0
723f,0-2,1,73.0,2835.98998,0.0
723f,11-20,1,92.0,4109.61001,5.0
723f,3-5,1,88.0,3632.299998,0.0
723f,6-10,1,64.0,2621.509996,0.0
723g,0-2,1,98.0,3725.369987,0.0
723g,11-20,1,10.0,372.3,0.0
723g,3-5,1,61.0,2341.949988,0.0
723h,0-2,0,101.0,3764.809943,0.0
723h,0-2,1,1216.0,45564.669077,6.0
723h,11-20,0,524.0,20234.39966,5.0
723h,11-20,1,3798.0,155882.257832,115.0
723h,21+,0,1984.0,79378.008862,75.0
723h,21+,1,3153.0,128753.138338,114.0
723h,3-5,0,96.0,3490.329925,0.0
723h,3-5,1,1653.0,64824.438884,42.0
723h,6-10,0,190.0,7326.289869,0.0
723h,6-10,1,2628.0,106363.428396,86.0
723h,na,0,81.0,2964.259938,0.0
723h,na,1,254.0,10311.809864,6.0
723i,0-2,0,24.0,884.29,0.0
723i,0-2,1,672.0,24955.869998,0.0
723i,11-20,0,73.0,2702.240006,0.0
723i,11-20,1,1059.0,43001.190075,17.0
723i,21+,0,416.0,17758.129991,24.0
723i,21+,1,1281.0,53981.869954,50.0
723i,3-5,0,21.0,770.47,0.0
723i,3-5,1,612.0,23118.399997,0.0
723i,6-10,0,59.0,2179.8,0.0
723i,6-10,1,928.0,36118.500008,11.0
723i,na,0,22.0,817.42,0.0
723i,na,1,116.0,4841.990021,5.0
723j,0-2,1,107.0,4580.559925,0.0
723j,11-20,0,21.0,858.659987,0.0
723j,11-20,1,209.0,9304.369892,5.0
723j,21+,0,21.0,835.019991,0.0
723j,21+,1,103.0,4428.359937,0.0
723j,3-5,1,109.0,4758.569947,0.0
723j,6-10,1,167.0,7420.339914,0.0
723k,0-2,0,11.0,407.0,0.0
723k,0-2,1,489.0,18937.420016,0.0
723k,11-20,0,56.0,2074.3,0.0
723k,11-20,1,638.0,27758.470074,13.0
723k,21+,0,671.0,28616.359939,28.0
723k,21+,1,1669.0,75002.189968,93.0
723k,3-5,0,27.0,1000.15,0.0
723k,3-5,1,511.0,20814.400012,13.0
723k,6-10,0,32.0,1186.53,0.0
723k,6-10,1,656.0,27965.270053,30.0
723k,na,0,18.0,455.6,0.0
723k,na,1,47.0,1866.350016,0.0
723l,0-2,0,15.0,556.0999899999999,0.0
723l,0-2,1,205.0,8196.249762000001,5.0
723l,11-20,0,40.0,1469.659945,0.0
723l,11-20,1,228.0,10268.929784,16.0
723l,21+,1,12.0,443.939988,0.0
723l,3-5,1,220.0,9524.649772,11.0
723l,6-10,1,201.0,8620.419797,6.0
723l,na,1,15.0,555.629988,0.0
723m,0-2,0,22.0,884.0699890000001,0.0
723m,0-2,1,406.0,16833.379763,0.0
723m,11-20,1,32.0,1224.020046,0.0
723m,21+,0,4801.0,220409.6188044,458.0
723m,21+,1,15173.0,688673.9858316999,1173.0
723m,3-5,0,23.0,910.679996,0.0
723m,3-5,1,199.0,8630.039995000001,5.0
723m,na,0,77.0,2985.020057,0.0
723m,na,1,119.0,4583.450024,0.0
723n,0-2,0,43.0,1828.120031,0.0
723n,0-2,1,936.0,41524.910911,0.0
723n,11-20,0,106.0,4853.870108,0.0
723n,11-20,1,1513.0,71191.641387,42.0
723n,21+,0,836.0,38592.110643,22.0
723n,21+,1,2468.0,115952.01203,76.0
723n,3-5,0,47.0,2094.320047,0.0
723n,3-5,1,725.0,32250.240693,0.0
723n,6-10,0,41.0,1826.960041,0.0
723n,6-10,1,1137.0,51535.571078,13.0
723n,na,0,26.0,1158.560026,0.0
723n,na,1,180.0,8028.850154000001,0.0
723o,11-20,1,193.0,6326.179939,7.0
723o,6-10,1,206.0,6590.9599450000005,0.0
723p,0-2,0,27.0,491.259995,0.0
723p,0-2,1,490.0,10020.8499055,0.0
723p,11-20,1,83.0,1754.729968,0.0
723p,3-5,0,20.0,309.6,0.0
723p,3-5,1,300.0,5686.2199882,0.0
723p,6-10,0,17.0,439.079988,0.0
723p,6-10,1,220.0,5452.2299840000005,6.0
723q,0-2,0,13.0,489.979999,0.0
723q,0-2,1,302.0,8470.509936,0.0
723q,11-20,0,42.0,989.439986,0.0
723q,11-20,1,311.0,9552.839979,6.0
723q,3-5,0,20.0,505.219987,0.0
723q,3-5,1,274.0,7826.439965,0.0
723q,6-10,0,45.0,1449.599987,0.0
723q,6-10,1,485.0,14782.359891,19.0
723r,0-2,0,12.0,361.679988,0.0
723r,0-2,1,449.0,13242.659613999998,5.0
723r,11-20,0,19.0,572.659981,0.0
723r,11-20,1,289.0,9492.139792,11.0
723r,3-5,0,23.0,693.219977,0.0
723r,3-5,1,449.0,14409.779646,18.0
723r,6-10,0,30.0,904.19997,0.0
723r,6-10,1,487.0,15513.009654,17.0
723t,0-2,0,18.0,574.039987,0.0
723t,0-2,1,543.0,19896.939748,16.0
723t,11-20,1,105.0,3986.289979,5.0
723t,3-5,1,394.0,14523.039884,0.0
723t,6-10,1,271.0,10475.159909999998,12.0
723u,0-2,1,104.0,2999.239954,0.0
723u,11-20,1,23.0,695.379977,0.0
723u,3-5,0,10.0,301.39999,0.0
723u,3-5,1,163.0,4735.119973999999,0.0
723u,6-10,1,110.0,4122.780087,0.0
723x,0-2,0,4477.0,149963.78041859998,217.0
723x,0-2,1,6783.0,205810.3095575,320.0
723x,11-20,0,285.0,16980.710045,122.0
723x,11-20,1,1628.0,78043.8095014,386.0
723x,21+,0,13.0,229.1799982,0.0
723x,21+,1,103.0,3222.019945,6.0
723x,3-5,0,202.0,7055.6999739,7.0
723x,3-5,1,1477.0,65823.5095779,231.0
723x,6-10,0,206.0,9587.719997,47.0
723x,6-10,1,1769.0,83821.7293914,378.0
723x,na,0,52.0,1207.8599874,0.0
723x,na,1,164.0,4250.7299506,0.0
724a,0-2,0,49.0,1662.079902,0.0
724a,0-2,1,678.0,22997.758644,0.0
724a,11-20,0,365.0,12942.639344,6.0
724a,11-20,1,1019.0,37713.258295,22.0
724a,21+,0,1355.0,51082.7578016,64.0
724a,21+,1,1968.0,76876.006828,105.0
724a,3-5,0,159.0,5362.579697,0.0
724a,3-5,1,557.0,19335.398976,9.0
724a,6-10,0,322.0,11549.389461,9.0
724a,6-10,1,756.0,27565.03875,21.0
724a,na,0,189.0,6410.879622,0.0
724a,na,1,470.0,15942.39906,0.0
724c,21+,0,11.0,373.119978,0.0
724c,na,1,19.0,644.479962,0.0
724d,0-2,0,11.0,308.11,0.0
724d,0-2,1,159.0,4453.59,0.0
724d,11-20,0,134.0,3753.34,0.0
724d,11-20,1,771.0,23372.230069,0.0
724d,21+,0,415.0,13274.250047,19.0
724d,21+,1,1006.0,32815.980081,37.0
724d,3-5,0,30.0,840.3000000000001,0.0
724d,3-5,1,98.0,2744.98,0.0
724d,6-10,0,63.0,1764.63,0.0
724d,6-10,1,224.0,6272.630007,0.0
724d,na,0,54.0,1512.5400000000002,0.0
724d,na,1,82.0,2296.82,0.0
724e,0-2,0,119.0,3537.0000824000003,0.0
724e,0-2,1,1165.0,33065.541018,8.0
724e,11-20,0,47.0,1305.6600469999998,0.0
724e,11-20,1,221.0,6598.650201,5.0
724e,3-5,0,133.0,3694.740133,0.0
724e,3-5,1,884.0,25304.700799,14.0
724e,6-10,0,102.0,2833.560102,0.0
724e,6-10,1,594.0,16819.790502,5.0
724f,0-2,1,26.0,1220.18,0.0
724f,11-20,0,59.0,2713.32,0.0
724f,11-20,1,165.0,7832.670022,10.0
724f,21+,0,17.0,797.81,0.0
724f,21+,1,26.0,1220.18,0.0
724f,3-5,0,12.0,563.16,0.0
724f,3-5,1,50.0,2250.750005,0.0
724f,6-10,0,48.0,2252.64,0.0
724f,6-10,1,112.0,4964.430026,0.0
724x,0-2,0,512.0,18915.4201275,35.0
724x,0-2,1,722.0,25119.9801046,45.0
724x,11-20,0,81.0,2558.789987,0.0
724x,11-20,1,446.0,18046.91986,64.0
724x,21+,0,40.0,1776.559954,7.0
724x,21+,1,143.0,7360.4099245,50.0
724x,3-5,0,55.0,1540.5500000000002,0.0
724x,3-5,1,312.0,10195.259935,16.0
724x,6-10,0,110.0,3400.049997,0.0
724x,6-10,1,509.0,17807.259897000004,38.0
724x,na,0,56.0,1785.190031,0.0
724x,na,1,130.0,4181.5000537,0.0
725a,0-2,0,20.0,1036.650025,0.0
725a,0-2,1,97.0,5171.070097,0.0
725a,11-20,0,150.0,7938.360138,0.0
725a,11-20,1,330.0,17693.700209000002,0.0
725a,21+,0,63.0,3358.530063,0.0
725a,21+,1,125.0,6778.150059,0.0
725a,3-5,0,35.0,1865.850035,0.0
725a,3-5,1,63.0,3358.530063,0.0
725a,6-10,0,66.0,3488.910071,0.0
725a,6-10,1,165.0,8805.610114,0.0
725a,na,0,74.0,3944.940074,0.0
725a,na,1,94.0,4999.800055000001,0.0
725b,0-2,1,122.0,6878.360122,0.0
725b,11-20,0,37.0,1971.160031,0.0
725b,11-20,1,218.0,12434.18021,0.0
725b,21+,0,97.0,5447.610082,5.0
725b,21+,1,243.0,13980.860212,6.0
725b,3-5,0,23.0,1296.740023,0.0
725b,3-5,1,136.0,7667.680136,0.0
725b,6-10,0,19.0,1071.220019,0.0
725b,6-10,1,126.0,7103.880126,0.0
725c,0-2,1,23.0,1079.39,0.0
725c,11-20,0,16.0,750.88,0.0
725c,11-20,1,71.0,3440.78,0.0
725c,21+,0,38.0,1906.24001,0.0
725c,21+,1,142.0,7042.2399768,8.0
725c,3-5,1,28.0,1314.04,0.0
725c,6-10,1,49.0,2299.57,0.0
725d,0-2,0,21.0,1069.950021,0.0
725d,0-2,1,742.0,37850.950727,0.0
725d,11-20,0,76.0,4098.360087,0.0
725d,11-20,1,1125.0,60789.351072,45.0
725d,21+,0,1848.0,103448.76133470002,240.0
725d,21+,1,4248.0,238514.383188,509.0
725d,3-5,0,53.0,2718.770047,0.0
725d,3-5,1,761.0,38812.860748,0.0
725d,6-10,0,68.0,3609.450067,0.0
725d,6-10,1,892.0,46171.770891,6.0
725d,na,0,207.0,11994.690085,45.0
725d,na,1,226.0,11273.350182000002,8.0
725e,0-2,1,37.0,3544.240007,37.0
725e,11-20,1,81.0,7789.709954,76.0
725e,21+,1,21.0,2067.659979,21.0
725e,3-5,1,55.0,5334.479981,55.0
725e,6-10,1,66.0,6498.359934,66.0
725f,0-2,0,10.0,386.50002,0.0
725f,0-2,1,394.0,15228.100788,0.0
725f,11-20,0,38.0,1491.150061,0.0
725f,11-20,1,444.0,18045.020805,0.0
725f,21+,0,540.0,24041.980766,30.0
725f,21+,1,1113.0,48720.111314,53.0
725f,3-5,0,36.0,1391.400072,0.0
725f,3-5,1,441.0,17079.610838000004,0.0
725f,6-10,0,59.0,2280.350118,0.0
725f,6-10,1,542.0,21449.940998,0.0
725f,na,0,11.0,425.150022,0.0
725f,na,1,94.0,3664.530167,0.0
725x,0-2,0,502.0,19147.4101832,32.0
725x,0-2,1,1077.0,45307.7405124,60.0
725x,11-20,0,77.0,4747.730017,17.0
725x,11-20,1,522.0,29155.080221,81.0
725x,21+,1,59.0,3326.030053,6.0
725x,3-5,0,37.0,1742.530035,0.0
725x,3-5,1,285.0,12866.600047,8.0
725x,6-10,0,56.0,2587.570037,0.0
725x,6-10,1,453.0,21165.950161,23.0
726a,0-2,0,123.0,5191.439929000001,0.0
726a,0-2,1,1193.0,50058.278807,0.0
726a,11-20,0,310.0,14633.27983,17.0
726a,11-20,1,2884.0,135055.817817,159.0
726a,21+,0,1227.0,58806.94929800001,108.0
726a,21+,1,3665.0,179180.24752140002,339.0
726a,3-5,0,157.0,6587.719843000001,0.0
726a,3-5,1,1180.0,49664.388854,0.0
