grp,expband,fresh,n,ws,wh
95Z,21+,1,3786.0,178727.2101934,1007.0
95Z,3-5,0,14.0,99.0600038,0.0
95Z,3-5,1,125.0,5122.4000704,16.0
95Z,6-10,0,254.0,9531.680063,36.0
95Z,6-10,1,707.0,29841.8601126,121.0
95Z,na,0,5533.0,225918.57054129,1133.0
95Z,na,1,12054.0,545421.59022198,3224.0
unmatched,0-2,0,2079.0,94615.96056464,306.0
unmatched,0-2,1,8175.0,377401.1314218,1661.0
unmatched,11-20,0,6169.0,329447.21088854,1632.0
unmatched,11-20,1,18158.0,961695.98044464,5055.0
unmatched,21+,0,11270.0,607688.46113669,3433.0
unmatched,21+,1,20221.0,1146104.52110254,6813.0
unmatched,3-5,0,2782.0,139344.83045242,507.0
unmatched,3-5,1,9745.0,501361.05107292,2424.0
unmatched,6-10,0,5081.0,257753.03072314,1070.0
unmatched,6-10,1,15141.0,767653.44110317,3734.0
unmatched,na,0,29755.0,1122147.61142982,4614.0
unmatched,na,1,55013.0,2346629.34592544,12640.0
