ssyk1,age_group,code_age,ssyk_status,n,year
1,22-29,7,5,14.0,2021
2,50+,2,2,631.0,2021
6,50+,3,3,243.0,2021
9,50+,5,1,584.0,2021
4,50+,0,4,115.0,2021
5,22-29,4,5,10437.0,2021
8,30-49,3,5,3957.0,2021
8,50+,4,2,47.0,2021
8,22-29,3,1,1354.0,2021
9,22-29,7,4,6.0,2021
6,50+,0,14,2311.0,2021
3,22-29,7,1,37.0,2021
9,50+,-1,1,1897.0,2021
9,50+,2,4,108.0,2021
6,30-49,0,14,1154.0,2021
4,50+,1,4,482.0,2021
6,30-49,5,2,7.0,2021
6,22-29,3,3,,2021
9,30-49,2,4,330.0,2021
7,50+,7,3,,2021
4,30-49,3,2,201.0,2021
5,30-49,0,15,3321.0,2021
1,30-49,2,1,8485.0,2021
5,50+,5,2,94.0,2021
6,30-49,4,1,396.0,2021
5,22-29,0,4,1043.0,2021
9,30-49,1,3,87.0,2021
5,30-49,5,2,93.0,2021
7,30-49,5,1,1883.0,2021
3,50+,2,1,12090.0,2021
8,30-49,6,3,7.0,2021
9,50+,4,1,1154.0,2021
7,50+,2,5,6644.0,2021
6,30-49,5,1,158.0,2021
4,30-49,1,4,1489.0,2021
7,50+,3,4,155.0,2021
2,22-29,2,2,214.0,2021
2,30-49,3,1,14310.0,2021
9,22-29,5,5,2616.0,2021
6,50+,-1,4,,2021
8,22-29,5,1,180.0,2021
9,22-29,0,2,921.0,2021
8,30-49,5,4,40.0,2021
3,50+,4,5,9714.0,2021
9,50+,0,3,408.0,2021
7,22-29,6,5,703.0,2021
9,30-49,5,5,3696.0,2021
3,30-49,6,1,1141.0,2021
1,50+,6,1,2372.0,2021
6,30-49,4,2,16.0,2021
3,30-49,3,5,7914.0,2021
4,50+,6,5,5031.0,2021
4,22-29,0,4,370.0,2021
5,30-49,7,3,21.0,2021
5,30-49,4,5,11609.0,2021
2,22-29,0,3,386.0,2021
7,50+,3,3,20.0,2021
9,30-49,7,2,10.0,2021
2,50+,1,1,22229.0,2021
7,50+,0,15,2090.0,2021
5,50+,0,12,266.0,2021
3,22-29,4,5,1618.0,2021
3,30-49,0,11,,2021
2,50+,0,3,790.0,2021
7,30-49,0,5,1408.0,2021
4,30-49,0,5,841.0,2021
9,30-49,6,4,31.0,2021
2,50+,7,4,44.0,2021
4,50+,4,1,2013.0,2021
2,50+,2,4,463.0,2021
3,30-49,0,15,550.0,2021
4,50+,7,3,7.0,2021
4,50+,6,2,37.0,2021
7,50+,3,1,9517.0,2021
8,50+,4,1,1884.0,2021
2,30-49,7,5,2447.0,2021
8,22-29,6,3,,2021
5,22-29,-1,1,6491.0,2021
4,30-49,3,5,5726.0,2021
6,50+,6,1,1573.0,2021
5,50+,4,2,131.0,2021
9,30-49,0,14,1221.0,2021
5,30-49,6,5,7591.0,2021
2,22-29,6,2,8.0,2021
2,30-49,2,5,13608.0,2021
9,22-29,6,3,5.0,2021
1,22-29,0,1,5460.0,2021
1,50+,7,4,33.0,2021
6,30-49,3,2,27.0,2021
5,30-49,2,3,205.0,2021
1,50+,2,4,207.0,2021
9,50+,2,2,137.0,2021
4,30-49,5,3,17.0,2021
5,22-29,1,1,18507.0,2021
5,50+,7,3,12.0,2021
5,50+,2,3,160.0,2021
5,50+,6,5,10347.0,2021
9,50+,5,2,13.0,2021
8,50+,1,2,993.0,2021
2,30-49,0,2,5932.0,2021
1,22-29,0,3,15.0,2021
4,30-49,7,3,,2021
1,50+,0,5,379.0,2021
2,50+,6,4,46.0,2021
3,30-49,2,5,8460.0,2021
4,50+,0,15,198.0,2021
9,30-49,0,4,437.0,2021
4,30-49,6,5,2516.0,2021
4,30-49,2,3,69.0,2021
1,22-29,5,3,,2021
2,22-29,0,13,910.0,2021
9,50+,0,14,1345.0,2021
6,30-49,6,2,19.0,2021
7,50+,4,2,107.0,2021
7,30-49,3,1,10860.0,2021
6,22-29,7,2,,2021
7,22-29,1,3,32.0,2021
4,22-29,1,1,6613.0,2021
9,30-49,0,3,784.0,2021
9,22-29,3,3,22.0,2021
6,50+,1,1,1714.0,2021
7,30-49,6,2,73.0,2021
3,30-49,-1,1,10060.0,2021
4,22-29,1,2,1405.0,2021
4,50+,3,2,137.0,2021
2,30-49,2,4,1043.0,2021
5,50+,-1,4,94.0,2021
5,22-29,4,4,240.0,2021
3,50+,5,3,22.0,2021
1,30-49,1,3,31.0,2021
9,50+,1,3,73.0,2021
3,50+,0,15,347.0,2021
6,50+,4,3,5.0,2021
8,22-29,0,1,38676.0,2021
7,50+,5,1,2422.0,2021
6,50+,1,2,127.0,2021
9,22-29,6,4,12.0,2021
5,50+,4,1,3262.0,2021
5,30-49,0,12,484.0,2021
7,30-49,0,15,1913.0,2021
6,22-29,5,4,,2021
9,50+,0,13,40.0,2021
6,22-29,2,2,27.0,2021
2,50+,5,3,43.0,2021
1,22-29,2,2,19.0,2021
3,30-49,-1,2,329.0,2021
1,50+,5,1,2823.0,2021
1,30-49,-1,2,184.0,2021
8,50+,5,3,10.0,2021
4,50+,3,1,5695.0,2021
2,50+,7,5,5639.0,2021
2,30-49,5,5,5155.0,2021
8,30-49,2,2,250.0,2021
5,22-29,6,4,66.0,2021
3,22-29,0,12,46.0,2021
6,30-49,7,2,,2021
8,30-49,0,2,1247.0,2021
3,22-29,5,1,122.0,2021
3,22-29,-1,2,169.0,2021
3,30-49,0,5,1898.0,2021
3,22-29,0,13,162.0,2021
9,22-29,5,4,27.0,2021
6,50+,2,2,39.0,2021
5,30-49,1,3,304.0,2021
3,50+,3,3,69.0,2021
2,30-49,0,1,533279.0,2021
7,30-49,7,1,842.0,2021
1,50+,1,3,28.0,2021
3,30-49,-1,4,193.0,2021
8,50+,6,4,45.0,2021
2,30-49,6,1,1099.0,2021
8,50+,0,4,138.0,2021
7,50+,6,1,2421.0,2021
6,30-49,7,1,48.0,2021
4,22-29,0,1,51795.0,2021
9,22-29,-1,4,85.0,2021
4,22-29,6,1,108.0,2021
3,30-49,4,2,119.0,2021
7,22-29,4,4,60.0,2021
3,22-29,1,3,46.0,2021
9,22-29,7,5,774.0,2021
5,50+,3,2,249.0,2021
7,50+,6,2,59.0,2021
5,22-29,6,5,3759.0,2021
6,30-49,0,3,810.0,2021
6,22-29,2,1,347.0,2021
5,50+,0,15,1775.0,2021
9,50+,7,1,316.0,2021
8,30-49,4,3,12.0,2021
6,22-29,0,3,111.0,2021
3,50+,0,5,862.0,2021
7,50+,1,5,1911.0,2021
2,30-49,1,2,4930.0,2021
4,30-49,6,4,35.0,2021
3,30-49,0,12,601.0,2021
1,50+,6,2,72.0,2021
6,30-49,3,1,1060.0,2021
5,50+,1,3,163.0,2021
9,30-49,5,4,32.0,2021
3,30-49,5,1,1438.0,2021
6,30-49,2,3,10.0,2021
7,22-29,0,4,313.0,2021
3,50+,-1,4,92.0,2021
7,30-49,5,2,71.0,2021
1,22-29,-1,4,15.0,2021
8,30-49,1,2,1331.0,2021
6,30-49,0,13,659.0,2021
8,50+,3,3,23.0,2021
3,30-49,7,4,33.0,2021
8,30-49,7,4,14.0,2021
4,30-49,-1,1,4206.0,2021
8,22-29,4,3,,2021
2,22-29,4,5,1694.0,2021
7,50+,0,2,701.0,2021
8,22-29,1,2,846.0,2021
6,22-29,5,5,157.0,2021
8,22-29,5,2,8.0,2021
6,50+,0,2,154.0,2021
1,50+,-1,2,110.0,2021
6,22-29,6,3,5.0,2021
8,50+,0,3,188.0,2022
2,50+,3,5,6421.0,2022
5,50+,0,3,1405.0,2022
5,50+,7,4,59.0,2022
3,30-49,-1,3,200.0,2022
7,22-29,1,2,1160.0,2022
7,50+,4,5,2636.0,2022
2,50+,0,12,2721.0,2022
4,30-49,4,3,49.0,2022
1,50+,2,1,5931.0,2022
9,30-49,1,4,1471.0,2022
4,22-29,8,1,28.0,2022
7,22-29,5,3,5.0,2022
6,22-29,7,5,60.0,2022
6,30-49,0,12,95.0,2022
9,50+,7,2,26.0,2022
6,30-49,2,1,913.0,2022
9,22-29,0,4,358.0,2022
3,50+,0,2,1311.0,2022
2,30-49,4,4,564.0,2022
2,30-49,7,4,50.0,2022
4,22-29,2,3,21.0,2022
5,22-29,0,2,4166.0,2022
4,22-29,1,3,58.0,2022
8,22-29,0,2,1010.0,2022
6,22-29,0,15,196.0,2022
4,22-29,2,5,3793.0,2022
8,22-29,1,5,1605.0,2022
2,22-29,2,1,1488.0,2022
9,50+,8,1,245.0,2022
1,50+,6,5,2049.0,2022
7,50+,1,2,1110.0,2022
5,22-29,2,5,10154.0,2022
4,22-29,1,5,3257.0,2022
1,22-29,4,4,8.0,2022
7,22-29,4,5,1637.0,2022
6,50+,6,4,15.0,2022
9,30-49,3,2,141.0,2022
7,30-49,6,5,2276.0,2022
7,30-49,0,14,5256.0,2022
5,30-49,-1,2,353.0,2022
8,30-49,-1,2,325.0,2022
9,22-29,7,2,5.0,2022
1,22-29,3,3,,2022
4,50+,5,3,20.0,2022
9,22-29,3,1,936.0,2022
8,22-29,6,1,78.0,2022
4,22-29,0,2,1857.0,2022
2,22-29,-1,4,271.0,2022
3,50+,6,3,13.0,2022
4,50+,7,1,751.0,2022
3,30-49,5,5,3374.0,2022
7,50+,4,3,22.0,2022
8,30-49,4,1,2876.0,2022
9,30-49,6,3,12.0,2022
7,50+,7,4,37.0,2022
8,22-29,1,3,23.0,2022
5,50+,0,14,6239.0,2022
7,22-29,4,3,,2022
3,22-29,1,5,2330.0,2022
9,30-49,-1,1,5085.0,2022
3,22-29,2,5,2351.0,2022
1,50+,0,2,827.0,2022
9,22-29,6,2,10.0,2022
9,50+,3,2,84.0,2022
4,30-49,3,1,4460.0,2022
1,22-29,3,5,126.0,2022
5,22-29,3,4,652.0,2022
8,50+,7,3,9.0,2022
3,50+,1,1,16658.0,2022
1,50+,1,5,1179.0,2022
7,22-29,5,5,860.0,2022
3,22-29,0,2,1522.0,2022
6,30-49,0,4,50.0,2022
3,30-49,1,1,22726.0,2022
4,30-49,0,15,89.0,2022
1,30-49,5,4,102.0,2022
1,50+,8,5,1407.0,2022
3,50+,2,2,439.0,2022
4,50+,-1,3,195.0,2022
5,50+,0,5,1170.0,2022
8,50+,2,2,236.0,2022
5,30-49,7,4,114.0,2022
5,50+,4,4,155.0,2022
2,50+,3,3,80.0,2022
7,22-29,-1,4,236.0,2022
3,50+,8,3,9.0,2022
2,22-29,0,1,111466.0,2022
9,50+,6,1,414.0,2022
3,50+,0,14,6425.0,2022
3,30-49,5,3,40.0,2022
4,30-49,0,4,416.0,2022
2,50+,-1,4,213.0,2022
2,22-29,6,1,58.0,2022
9,30-49,6,5,1596.0,2022
3,22-29,3,3,24.0,2022
9,30-49,3,3,56.0,2022
9,22-29,7,3,,2022
3,22-29,3,5,2142.0,2022
8,50+,-1,1,2928.0,2022
2,22-29,5,2,12.0,2022
7,22-29,6,4,17.0,2022
1,22-29,1,5,160.0,2022
3,50+,4,4,231.0,2022
5,30-49,4,4,325.0,2022
1,22-29,2,5,117.0,2022
7,50+,3,2,275.0,2022
5,50+,-1,1,4446.0,2022
3,30-49,7,1,753.0,2022
7,22-29,3,2,163.0,2022
5,30-49,0,1,319116.0,2022
9,50+,7,3,16.0,2022
3,22-29,5,4,24.0,2022
6,22-29,1,3,6.0,2022
8,30-49,5,3,12.0,2022
5,22-29,0,13,371.0,2022
3,50+,0,13,2848.0,2022
4,22-29,6,4,23.0,2022
5,50+,0,2,2005.0,2022
1,30-49,7,1,713.0,2022
9,30-49,5,1,706.0,2022
6,30-49,4,3,75.0,2022
9,22-29,2,4,230.0,2022
8,30-49,3,1,3598.0,2022
7,50+,2,4,232.0,2022
2,30-49,8,1,519.0,2022
9,22-29,1,4,1065.0,2022
8,50+,8,4,12.0,2022
4,22-29,4,3,16.0,2022
2,50+,3,2,450.0,2022
6,22-29,2,3,,2022
5,22-29,0,5,1652.0,2022
2,22-29,-1,2,159.0,2022
7,30-49,5,5,2676.0,2022
9,50+,6,4,17.0,2022
1,50+,4,4,187.0,2022
4,30-49,2,2,302.0,2022
4,30-49,1,2,1974.0,2022
9,30-49,7,4,30.0,2022
7,50+,8,4,22.0,2022
8,22-29,5,5,807.0,2022
2,22-29,4,1,529.0,2022
5,30-49,6,3,38.0,2022
3,22-29,4,4,77.0,2022
4,30-49,3,4,240.0,2022
4,22-29,4,2,61.0,2022
5,30-49,5,4,191.0,2022
2,22-29,7,2,5.0,2022
2,30-49,1,1,33455.0,2022
2,30-49,2,1,10533.0,2022
3,30-49,5,2,65.0,2022
8,50+,7,5,1361.0,2022
1,50+,-1,1,3345.0,2022
9,30-49,6,2,24.0,2022
8,50+,4,3,23.0,2022
4,22-29,7,5,458.0,2022
1,30-49,5,1,1297.0,2022
8,50+,0,13,1847.0,2022
3,22-29,-1,1,2510.0,2022
6,30-49,1,4,191.0,2022
2,30-49,-1,3,157.0,2022
2,22-29,3,1,1028.0,2022
5,30-49,8,1,486.0,2022
9,30-49,0,12,,2022
6,50+,2,1,1098.0,2022
2,30-49,6,2,47.0,2022
7,30-49,2,4,550.0,2022
3,50+,0,3,285.0,2022
8,22-29,0,3,122.0,2022
1,22-29,0,5,61.0,2022
4,30-49,4,2,165.0,2022
5,22-29,2,3,94.0,2022
6,22-29,4,2,7.0,2022
4,30-49,1,5,2755.0,2022
3,22-29,6,4,18.0,2022
6,50+,2,4,37.0,2022
3,22-29,2,2,181.0,2022
5,30-49,7,1,1415.0,2022
2,22-29,5,3,8.0,2022
3,50+,-1,1,4581.0,2022
2,50+,0,13,4474.0,2022
8,22-29,4,5,1337.0,2022
4,22-29,0,5,482.0,2022
9,22-29,8,2,,2022
4,50+,-1,2,355.0,2022
6,22-29,4,3,,2022
5,50+,0,13,3870.0,2022
2,50+,8,1,731.0,2022
8,50+,0,14,3300.0,2022
1,50+,6,4,99.0,2022
3,22-29,0,15,176.0,2022
8,30-49,6,4,28.0,2022
1,30-49,0,1,111363.0,2022
4,30-49,0,2,1976.0,2022
4,22-29,5,3,6.0,2022
6,30-49,-1,1,884.0,2022
2,30-49,7,3,16.0,2022
3,30-49,3,4,517.0,2022
1,50+,4,1,8367.0,2022
2,22-29,5,5,720.0,2022
2,30-49,6,5,2851.0,2022
5,30-49,2,1,9834.0,2022
3,50+,2,3,54.0,2022
3,22-29,3,2,99.0,2022
9,50+,3,3,33.0,2022
4,30-49,1,3,95.0,2022
9,50+,0,15,631.0,2022
4,22-29,8,4,,2022
2,50+,-1,1,4468.0,2022
6,30-49,5,5,272.0,2022
5,22-29,7,1,255.0,2022
8,30-49,1,1,9423.0,2022
5,30-49,5,1,1985.0,2022
6,22-29,2,5,255.0,2022
4,50+,8,3,7.0,2022
1,22-29,8,1,,2022
9,50+,7,5,871.0,2022
3,30-49,4,1,9566.0,2022
8,50+,2,5,2000.0,2022
2,30-49,6,3,28.0,2022
4,22-29,0,3,430.0,2022
8,30-49,8,3,,2022
7,50+,-1,3,41.0,2022
8,30-49,0,14,2447.0,2022
2,30-49,1,4,7525.0,2022
6,30-49,0,5,344.0,2022
9,50+,5,4,27.0,2022
8,22-29,5,3,,2022
6,22-29,4,5,207.0,2022
9,22-29,2,5,2690.0,2022
1,22-29,4,5,85.0,2022
2,50+,0,2,2596.0,2022
9,22-29,1,3,67.0,2022
8,50+,2,4,200.0,2022
9,22-29,0,1,24358.0,2022
8,50+,3,5,2293.0,2022
8,22-29,0,15,352.0,2022
1,50+,1,4,949.0,2022
6,50+,-1,3,16.0,2022
3,50+,0,11,,2022
3,50+,6,2,71.0,2022
4,22-29,7,2,6.0,2022
5,22-29,2,2,778.0,2022
2,30-49,4,1,10965.0,2022
4,22-29,2,2,219.0,2022
7,30-49,0,4,619.0,2022
7,50+,1,3,22.0,2022
8,22-29,6,4,14.0,2022
4,50+,8,5,707.0,2022
4,50+,7,4,13.0,2022
7,50+,-1,1,4496.0,2022
2,22-29,7,5,173.0,2022
7,22-29,1,5,2016.0,2022
9,22-29,2,1,1424.0,2022
3,30-49,2,3,73.0,2022
5,22-29,0,3,2081.0,2022
6,50+,5,4,13.0,2022
5,50+,1,1,22657.0,2022
4,22-29,3,1,1375.0,2022
4,50+,1,1,10047.0,2022
5,30-49,3,4,593.0,2022
5,22-29,3,2,447.0,2022
6,22-29,1,2,66.0,2022
1,22-29,1,2,119.0,2022
7,30-49,6,4,64.0,2022
6,22-29,0,4,33.0,2022
8,30-49,5,5,1620.0,2022
9,50+,1,5,983.0,2022
4,30-49,7,2,19.0,2022
7,50+,0,4,229.0,2022
9,50+,2,1,3308.0,2022
2,22-29,0,15,103.0,2022
3,50+,8,5,1672.0,2022
5,30-49,-1,3,246.0,2022
1,22-29,1,3,6.0,2022
8,30-49,-1,3,329.0,2022
9,30-49,4,4,114.0,2022
9,22-29,0,14,114.0,2022
7,22-29,5,4,18.0,2022
5,22-29,8,5,575.0,2022
5,22-29,4,3,44.0,2022
7,30-49,5,3,17.0,2022
8,30-49,6,5,1192.0,2022
1,50+,8,2,60.0,2022
3,50+,5,1,2464.0,2022
9,50+,-1,4,174.0,2022
5,50+,3,5,5130.0,2022
9,22-29,8,5,292.0,2022
4,50+,6,1,872.0,2022
7,50+,4,4,181.0,2022
9,30-49,0,13,,2022
9,30-49,2,1,3758.0,2022
4,30-49,5,1,857.0,2022
8,50+,0,2,925.0,2022
6,50+,4,1,2083.0,2022
8,30-49,-1,4,466.0,2022
7,30-49,0,1,105381.0,2022
4,50+,5,2,55.0,2022
8,22-29,0,5,469.0,2022
4,30-49,0,3,452.0,2022
4,22-29,0,15,,2022
3,22-29,2,3,25.0,2022
8,22-29,4,2,44.0,2022
4,22-29,5,2,22.0,2022
9,50+,1,1,7789.0,2022
2,50+,6,1,1798.0,2022
9,30-49,8,5,823.0,2022
6,22-29,0,1,3069.0,2022
3,50+,7,4,40.0,2022
1,50+,6,3,21.0,2022
5,30-49,1,2,4856.0,2022
3,30-49,3,2,446.0,2022
3,50+,8,4,31.0,2022
8,30-49,2,5,2586.0,2022
5,50+,4,3,86.0,2022
8,30-49,8,2,25.0,2022
6,50+,8,1,69.0,2022
5,30-49,0,14,5092.0,2022
5,50+,6,1,1576.0,2022
7,22-29,0,1,45050.0,2022
6,22-29,0,13,142.0,2022
5,50+,2,5,4596.0,2022
2,50+,4,4,255.0,2022
7,22-29,6,1,194.0,2022
4,22-29,7,3,,2022
5,50+,2,4,353.0,2022
1,50+,8,3,15.0,2022
5,22-29,0,15,1058.0,2022
3,22-29,0,3,322.0,2022
4,50+,0,1,86296.0,2022
7,22-29,4,2,107.0,2022
4,30-49,4,5,3392.0,2022
9,30-49,3,5,3913.0,2022
3,30-49,1,4,4202.0,2022
2,50+,4,5,5709.0,2022
1,22-29,0,2,159.0,2022
7,22-29,3,5,2347.0,2022
1,30-49,1,1,11790.0,2022
6,22-29,-1,1,413.0,2022
8,50+,1,1,10759.0,2022
8,22-29,3,2,87.0,2022
1,50+,0,3,106.0,2022
5,22-29,5,1,654.0,2022
7,30-49,5,4,100.0,2022
5,22-29,1,2,4638.0,2022
3,22-29,0,5,506.0,2022
3,22-29,4,2,51.0,2022
2,50+,5,1,2647.0,2022
2,30-49,0,14,7366.0,2022
9,50+,8,3,6.0,2022
4,30-49,8,5,875.0,2022
4,22-29,-1,4,298.0,2022
3,22-29,-1,4,309.0,2022
6,30-49,1,5,367.0,2022
7,50+,-1,2,172.0,2022
7,22-29,0,5,599.0,2022
5,22-29,7,3,8.0,2022
7,50+,0,13,4387.0,2022
8,22-29,5,4,19.0,2022
6,30-49,6,3,,2022
8,50+,3,1,4530.0,2022
8,22-29,3,5,1885.0,2022
7,50+,7,2,55.0,2022
2,22-29,8,1,9.0,2022
4,50+,5,4,33.0,2022
5,30-49,5,3,62.0,2022
1,50+,0,4,159.0,2022
9,30-49,3,4,174.0,2022
9,50+,1,2,740.0,2022
9,30-49,0,15,725.0,2022
4,22-29,6,5,889.0,2022
8,22-29,4,4,70.0,2022
4,30-49,6,2,22.0,2022
4,22-29,0,14,13.0,2022
6,50+,8,2,5.0,2022
6,22-29,4,1,147.0,2022
9,30-49,1,2,1290.0,2022
2,50+,7,1,1511.0,2022
5,22-29,5,5,4760.0,2022
1,22-29,5,1,26.0,2022
7,22-29,2,5,2351.0,2022
6,30-49,6,5,192.0,2022
4,22-29,3,5,3818.0,2022
2,22-29,2,5,2564.0,2022
5,50+,1,5,2578.0,2022
1,22-29,0,4,40.0,2022
8,50+,7,1,1259.0,2022
9,22-29,4,5,2554.0,2022
4,50+,3,5,2211.0,2022
6,30-49,0,2,189.0,2022
6,22-29,5,1,44.0,2022
6,50+,2,3,68.0,2022
6,22-29,3,2,23.0,2022
8,22-29,0,12,135.0,2022
1,30-49,2,4,338.0,2022
2,22-29,1,5,2285.0,2022
3,30-49,7,2,42.0,2022
4,50+,2,1,4758.0,2022
3,50+,7,5,1988.0,2022
8,30-49,1,4,1643.0,2022
7,50+,8,5,966.0,2022
6,50+,3,2,38.0,2022
2,50+,1,5,2938.0,2022
7,30-49,4,1,8875.0,2022
5,22-29,4,1,1876.0,2022
7,22-29,-1,2,156.0,2022
6,22-29,8,5,22.0,2022
7,22-29,8,5,122.0,2022
3,50+,3,1,9804.0,2022
8,50+,1,3,36.0,2022
3,22-29,6,1,44.0,2022
2,30-49,5,1,2037.0,2022
1,22-29,3,1,171.0,2022
7,50+,1,4,859.0,2022
5,50+,8,2,14.0,2022
9,22-29,-1,3,158.0,2022
8,30-49,7,3,8.0,2022
2,30-49,4,5,7396.0,2022
3,50+,0,4,304.0,2022
5,30-49,7,2,72.0,2022
4,30-49,4,4,165.0,2022
2,30-49,5,2,83.0,2022
1,50+,7,5,1852.0,2022
8,50+,8,3,6.0,2022
4,50+,7,2,27.0,2022
8,22-29,6,2,6.0,2022
5,30-49,2,4,984.0,2022
9,30-49,4,2,87.0,2022
2,50+,2,3,81.0,2022
8,22-29,7,3,,2022
3,22-29,7,5,162.0,2022
1,50+,4,5,3143.0,2022
9,22-29,-1,1,3127.0,2022
2,30-49,5,4,170.0,2022
3,50+,7,1,1390.0,2022
2,22-29,4,3,15.0,2022
9,22-29,4,1,516.0,2022
7,22-29,1,4,1320.0,2022
8,50+,8,5,573.0,2022
5,30-49,6,2,61.0,2022
8,22-29,8,1,35.0,2022
7,50+,2,2,289.0,2022
7,22-29,-1,3,35.0,2022
2,22-29,-1,3,85.0,2022
6,30-49,4,4,26.0,2022
9,22-29,-1,2,310.0,2022
4,22-29,3,2,132.0,2022
5,50+,0,4,707.0,2022
5,50+,6,4,67.0,2022
5,50+,4,5,4171.0,2022
3,22-29,3,1,1372.0,2022
5,22-29,3,1,3967.0,2022
3,50+,3,5,4479.0,2022
5,22-29,2,4,1130.0,2022
4,30-49,6,3,16.0,2022
6,50+,6,5,182.0,2022
5,30-49,6,1,1298.0,2022
6,22-29,4,4,9.0,2022
1,30-49,-1,4,100.0,2022
7,22-29,2,2,215.0,2022
8,22-29,7,2,,2022
3,30-49,2,2,544.0,2022
3,50+,7,2,54.0,2022
2,30-49,6,4,86.0,2022
5,30-49,4,2,237.0,2022
8,50+,0,15,1058.0,2022
7,30-49,7,4,48.0,2022
2,22-29,8,5,74.0,2022
2,22-29,6,4,,2022
6,30-49,0,15,1094.0,2022
2,22-29,7,3,,2022
2,50+,-1,3,99.0,2022
5,30-49,1,5,6184.0,2022
8,50+,5,2,53.0,2022
2,50+,5,4,98.0,2022
6,22-29,6,5,67.0,2022
8,22-29,0,4,222.0,2022
1,30-49,4,4,181.0,2022
4,30-49,2,4,421.0,2022
6,50+,4,4,26.0,2022
7,22-29,3,3,13.0,2022
4,30-49,8,2,8.0,2022
3,22-29,0,1,54639.0,2022
2,22-29,1,2,1965.0,2022
6,30-49,1,2,146.0,2022
4,50+,3,3,47.0,2022
6,50+,1,4,80.0,2022
8,30-49,5,2,44.0,2022
7,50+,0,5,461.0,2022
7,22-29,7,2,8.0,2022
9,30-49,0,2,1471.0,2022
8,30-49,2,3,29.0,2022
2,30-49,0,13,4274.0,2022
2,50+,8,4,55.0,2022
7,30-49,1,1,16923.0,2022
1,50+,0,1,99527.0,2022
9,30-49,3,1,2838.0,2022
7,50+,6,5,1743.0,2022
7,30-49,-1,2,317.0,2022
9,50+,-1,3,94.0,2022
9,50+,6,3,6.0,2022
9,50+,8,2,8.0,2022
3,22-29,5,3,,2022
7,50+,0,14,8373.0,2022
2,30-49,0,12,3586.0,2022
7,50+,8,2,27.0,2022
4,50+,-1,4,723.0,2022
5,22-29,-1,4,566.0,2022
6,50+,5,3,,2022
2,30-49,0,4,1580.0,2022
8,22-29,2,3,13.0,2022
3,30-49,0,1,207482.0,2022
1,50+,5,3,35.0,2022
9,50+,2,3,42.0,2022
3,30-49,8,1,604.0,2022
5,30-49,8,5,1977.0,2022
9,30-49,-1,3,208.0,2022
8,30-49,-1,1,4384.0,2022
6,30-49,3,4,28.0,2022
1,30-49,3,4,227.0,2022
6,50+,2,5,314.0,2022
2,22-29,5,4,19.0,2022
7,30-49,1,2,2026.0,2022
4,50+,4,4,83.0,2022
5,50+,7,2,72.0,2022
6,50+,0,5,683.0,2022
6,22-29,0,5,128.0,2022
2,22-29,1,1,6463.0,2022
8,30-49,8,1,330.0,2022
2,30-49,7,2,32.0,2022
2,30-49,7,1,850.0,2022
6,50+,4,5,443.0,2022
1,50+,8,1,1297.0,2022
7,50+,3,5,2815.0,2022
8,30-49,7,1,770.0,2022
5,50+,6,3,39.0,2022
7,50+,0,12,989.0,2022
5,30-49,3,3,137.0,2022
3,22-29,1,2,1248.0,2022
8,22-29,-1,1,1788.0,2022
8,50+,4,5,1877.0,2022
3,30-49,7,5,1683.0,2022
8,22-29,0,13,167.0,2022
2,50+,4,1,10487.0,2022
3,30-49,2,1,9368.0,2022
3,30-49,6,4,57.0,2022
8,30-49,7,2,29.0,2022
2,30-49,1,3,243.0,2022
4,22-29,5,5,1481.0,2022
9,22-29,4,2,44.0,2022
3,50+,5,5,3104.0,2022
9,50+,0,1,59686.0,2022
2,30-49,3,5,9021.0,2022
2,30-49,3,4,701.0,2022
3,50+,6,4,57.0,2022
8,50+,6,5,1263.0,2022
8,50+,2,3,23.0,2022
5,50+,1,2,2792.0,2022
4,30-49,3,3,47.0,2022
3,30-49,6,5,2403.0,2022
7,50+,2,1,7027.0,2022
2,50+,8,3,18.0,2022
2,50+,5,5,3654.0,2022
2,30-49,5,3,40.0,2022
4,22-29,2,4,368.0,2022
8,30-49,6,2,22.0,2022
3,30-49,0,2,3218.0,2022
6,22-29,0,14,166.0,2022
2,50+,7,3,20.0,2022
9,22-29,8,4,,2022
1,50+,1,2,1545.0,2022
4,30-49,-1,4,561.0,2022
3,50+,3,2,390.0,2022
6,22-29,1,5,265.0,2022
3,22-29,8,5,77.0,2022
3,22-29,4,3,20.0,2022
2,50+,0,5,705.0,2022
1,22-29,4,2,,2022
4,22-29,7,4,,2022
8,30-49,4,2,117.0,2022
2,50+,0,15,238.0,2022
5,22-29,8,3,5.0,2022
9,22-29,6,5,1072.0,2022
3,22-29,3,4,157.0,2022
9,22-29,2,3,24.0,2022
1,22-29,1,4,165.0,2022
1,22-29,-1,1,636.0,2022
6,22-29,0,2,102.0,2022
5,50+,3,3,97.0,2022
9,50+,0,2,661.0,2022
8,50+,0,12,205.0,2022
3,22-29,6,2,,2022
9,22-29,1,5,2154.0,2022
7,30-49,2,2,430.0,2022
1,22-29,3,2,13.0,2022
6,50+,0,4,38.0,2022
9,30-49,0,5,691.0,2022
1,50+,3,4,171.0,2022
6,50+,8,3,,2022
8,30-49,3,2,135.0,2022
4,22-29,4,5,2697.0,2022
7,50+,7,5,1592.0,2022
6,30-49,5,3,8.0,2022
9,50+,3,5,1942.0,2022
3,50+,2,4,323.0,2022
2,30-49,-1,2,288.0,2022
