inr,expband,fresh,n,ws,wh
725a,11-20,1,279.0,14996.840171,0.0
725a,21+,0,152.0,8073.570157,0.0
725a,21+,1,162.0,8932.870067,5.0
725a,3-5,0,49.0,2582.640054,0.0
725a,3-5,1,73.0,3891.630073,0.0
725a,6-10,0,85.0,4484.070092999999,0.0
725a,6-10,1,101.0,5472.710050000001,0.0
725a,na,0,97.0,5111.490097,0.0
725a,na,1,89.0,4767.290055,0.0
725b,0-2,1,117.0,6596.460117,0.0
725b,11-20,0,28.0,1444.590021,0.0
725b,11-20,1,258.0,14697.650254,0.0
725b,21+,0,161.0,8946.77014,5.0
725b,21+,1,216.0,12718.870195999998,12.0
725b,3-5,0,14.0,789.320014,0.0
725b,3-5,1,146.0,8231.480146,0.0
725b,6-10,0,22.0,1240.360022,0.0
725b,6-10,1,158.0,8908.040158,0.0
725c,0-2,1,32.0,1501.76,0.0
725c,11-20,0,17.0,797.81,0.0
725c,11-20,1,81.0,3931.83,0.0
725c,21+,0,64.0,3236.090008,0.0
725c,21+,1,126.0,5730.1899848,0.0
725c,3-5,0,10.0,469.3,0.0
725c,3-5,1,29.0,1360.97,0.0
725c,6-10,0,14.0,657.02,0.0
725c,6-10,1,32.0,1501.76,0.0
725d,0-2,0,56.0,2853.200056,0.0
725d,0-2,1,634.0,32342.210621,0.0
725d,11-20,0,192.0,10744.810165,10.0
725d,11-20,1,1289.0,69763.30122400001,63.0
725d,21+,0,2857.0,160220.3420753,364.0
725d,21+,1,3482.0,194092.822467,414.0
725d,3-5,0,85.0,4330.750085,0.0
725d,3-5,1,774.0,39644.620746,0.0
725d,6-10,0,130.0,6654.20012,0.0
725d,6-10,1,952.0,48855.020937,5.0
725d,na,0,272.0,15459.770126,50.0
725d,na,1,246.0,12106.560222,0.0
725e,0-2,1,44.0,4332.239955999999,44.0
725e,11-20,1,89.0,8612.839926,84.0
725e,21+,1,29.0,2832.8899810000003,29.0
725e,3-5,1,42.0,4045.519998,42.0
725e,6-10,1,74.0,7232.159949999999,74.0
725f,0-2,0,25.0,827.230038,0.0
725f,0-2,1,383.0,14802.950766,0.0
725f,11-20,0,93.0,3594.450186,0.0
725f,11-20,1,579.0,23322.341061000003,0.0
725f,21+,0,780.0,34684.731061,55.0
725f,21+,1,905.0,39746.8809775,47.0
725f,3-5,0,51.0,1971.150102,0.0
725f,3-5,1,409.0,15836.670784,0.0
725f,6-10,0,85.0,3285.2501700000003,0.0
725f,6-10,1,606.0,24287.651135,5.0
725f,na,0,24.0,927.600048,0.0
725f,na,1,99.0,3853.29018,0.0
725x,0-2,0,602.0,23651.2302991,41.0
725x,0-2,1,1109.0,45871.8904722,48.0
725x,11-20,0,118.0,6503.77009,14.0
725x,11-20,1,493.0,26389.6900288,81.0
725x,21+,0,22.0,1120.900022,0.0
725x,21+,1,188.0,10912.240136,27.0
725x,3-5,0,60.0,2861.1000360000003,0.0
725x,3-5,1,291.0,13141.560018,16.0
725x,6-10,0,109.0,5611.85008,11.0
725x,6-10,1,463.0,21296.880116,32.0
726a,0-2,0,153.0,6707.849948,5.0
726a,0-2,1,1188.0,49831.97883200001,0.0
726a,11-20,0,333.0,15531.989788,25.0
726a,11-20,1,2882.0,136690.117885,183.0
726a,21+,0,1740.0,84141.25891100001,167.0
726a,21+,1,3767.0,185223.72763280003,364.0
726a,3-5,0,172.0,7228.969843000001,0.0
726a,3-5,1,1215.0,51095.568792000005,0.0
726a,6-10,0,284.0,12333.029752000002,7.0
726a,6-10,1,1765.0,77052.708469,32.0
726a,na,0,131.0,5387.389882,0.0
726a,na,1,390.0,16737.90962,5.0
726b,0-2,0,76.0,3852.550003,0.0
726b,0-2,1,995.0,57441.759995,0.0
726b,11-20,0,229.0,13278.349999,14.0
726b,11-20,1,3038.0,182083.249829,204.0
726b,21+,0,1486.0,88010.4200888,143.0
726b,21+,1,3138.0,189528.079965,326.0
726b,3-5,0,89.0,5186.030000000001,0.0
726b,3-5,1,990.0,57266.81994,0.0
726b,6-10,0,105.0,5976.55,0.0
726b,6-10,1,1547.0,91013.659922,43.0
726b,na,0,39.0,1538.879995,0.0
726b,na,1,66.0,3845.82,0.0
726c,0-2,0,22.0,1240.360022,0.0
726c,0-2,1,277.0,15640.000259,0.0
726c,11-20,0,61.0,3343.430056,0.0
726c,11-20,1,536.0,31241.940502,25.0
726c,21+,0,111.0,6589.180131,10.0
726c,21+,1,306.0,17754.330288999998,6.0
726c,3-5,0,43.0,2424.340043,0.0
726c,3-5,1,307.0,17346.560277,0.0
726c,6-10,0,52.0,2931.760052,0.0
726c,6-10,1,518.0,30086.460458,20.0
726c,na,1,23.0,1296.740023,0.0
726d,0-2,0,11.0,784.0799890000001,0.0
726d,0-2,1,181.0,12901.679819,0.0
726d,11-20,0,49.0,3425.039993,5.0
726d,11-20,1,328.0,23749.029809,48.0
726d,21+,0,53.0,3894.119971,6.0
726d,21+,1,217.0,15153.619835,20.0
726d,3-5,0,12.0,855.359988,0.0
726d,3-5,1,140.0,9979.19986,0.0
726d,6-10,0,32.0,2282.1099830000003,0.0
726d,6-10,1,189.0,13471.919811000002,0.0
726d,na,1,23.0,1639.439977,0.0
726e,0-2,1,13.0,754.520013,0.0
726e,11-20,0,48.0,2785.920048,0.0
726e,11-20,1,55.0,3044.660055,0.0
726e,21+,0,11.0,638.4400109999999,0.0
726e,21+,1,17.0,986.680017,0.0
726e,3-5,1,37.0,1975.350037,0.0
726e,6-10,0,38.0,2205.520038,0.0
726e,6-10,1,58.0,3095.830058,0.0
726e,na,0,136.0,7893.440135999999,0.0
726e,na,1,152.0,8822.080151999999,0.0
726f,0-2,0,52.0,2641.970061,0.0
726f,0-2,1,47.0,2727.880047,0.0
726f,11-20,0,91.0,5281.640090999999,0.0
726f,11-20,1,91.0,5192.990091,0.0
726f,21+,0,10.0,580.40001,0.0
726f,21+,1,26.0,1509.040026,0.0
726f,3-5,0,46.0,2669.840046,0.0
726f,3-5,1,42.0,2437.680042,0.0
726f,6-10,0,83.0,4748.770088,0.0
726f,6-10,1,109.0,6519.240116999999,8.0
726f,na,0,173.0,10144.150178,0.0
726f,na,1,277.0,15807.200253,0.0
726x,0-2,0,1401.0,57592.9305283,108.0
726x,0-2,1,1534.0,67408.849982,152.0
726x,11-20,0,333.0,18778.089934,71.0
726x,11-20,1,1302.0,74165.8694442,246.0
726x,21+,0,36.0,1624.7299710000002,0.0
726x,21+,1,86.0,4087.659929,5.0
726x,3-5,0,87.0,3141.5499735000003,0.0
726x,3-5,1,625.0,34789.0297407,127.0
726x,6-10,0,149.0,6860.4499527,6.0
726x,6-10,1,1126.0,61555.099476200005,186.0
726x,na,0,11.0,263.970002,0.0
726x,na,1,27.0,857.119992,0.0
727a,0-2,0,49.0,2344.17004,0.0
727a,0-2,1,395.0,22449.310146,41.0
727a,11-20,0,179.0,12309.030072,62.0
727a,11-20,1,959.0,63481.230502,280.0
727a,21+,0,368.0,23823.840146,100.0
727a,21+,1,542.0,36509.290148,170.0
727a,3-5,0,64.0,3764.650056,10.0
727a,3-5,1,403.0,23852.990147,61.0
727a,6-10,0,106.0,6387.700084,17.0
727a,6-10,1,696.0,42937.500212,136.0
727a,na,0,93.0,4854.030099,0.0
727a,na,1,714.0,37994.940262,5.0
727b,0-2,0,56.0,2366.200014,0.0
727b,0-2,1,490.0,24759.339759,0.0
727b,11-20,0,117.0,6051.969967,5.0
727b,11-20,1,1253.0,66972.689377,57.0
727b,21+,0,1096.0,57690.920028,49.0
727b,21+,1,1123.0,58606.5594536,67.0
727b,3-5,0,52.0,2588.679969,0.0
727b,3-5,1,417.0,21684.199837,6.0
727b,6-10,0,57.0,2839.369967,0.0
727b,6-10,1,480.0,25033.699649,0.0
727b,na,1,48.0,2499.109969,0.0
727x,0-2,0,594.0,22179.2803635,37.0
727x,0-2,1,756.0,31146.8604868,52.0
727x,11-20,0,87.0,4652.680036,18.0
727x,11-20,1,385.0,23108.3200408,137.0
727x,21+,0,81.0,5631.709994,45.0
727x,21+,1,221.0,14148.830005,92.0
727x,3-5,0,66.0,2434.030066,7.0
727x,3-5,1,165.0,6702.7001155,16.0
727x,6-10,0,146.0,5339.1901,5.0
727x,6-10,1,389.0,15443.740196,37.0
727x,na,0,35.0,847.729998,0.0
727x,na,1,45.0,1207.4900137,0.0
729z,0-2,0,283.0,11886.5000794,45.0
729z,0-2,1,570.0,27163.1401136,100.0
729z,11-20,0,595.0,24935.2301179,80.0
729z,11-20,1,1768.0,79307.3199613,276.0
729z,21+,0,427.0,17733.1900736,54.0
729z,21+,1,780.0,29940.4299806,88.0
729z,3-5,0,16.0,576.360006,0.0
729z,3-5,1,286.0,16459.0300481,100.0
729z,6-10,0,224.0,9452.4900376,30.0
729z,6-10,1,680.0,35045.4400515,137.0
729z,na,0,761.0,28572.3000826,66.0
729z,na,1,1859.0,67182.6896399,98.0
760z,11-20,1,109.0,4283.2000346,0.0
760z,na,0,78.0,2245.5500243,0.0
760z,na,1,86.0,2248.6099866,0.0
761a,11-20,1,16.0,1147.230027,5.0
761a,21+,1,10.0,615.80002,0.0
761c,0-2,0,32.0,1449.990018,0.0
761c,0-2,1,398.0,18576.8801,9.0
761c,11-20,0,277.0,12389.7000862,21.0
761c,11-20,1,1398.0,66130.6602822,94.0
761c,21+,0,2089.0,114499.5403528,496.0
761c,21+,1,4685.0,241994.839951,845.0
761c,3-5,0,60.0,2782.650013,0.0
761c,3-5,1,447.0,20074.260077,9.0
761c,6-10,0,127.0,5640.360053,0.0
761c,6-10,1,729.0,33395.6501566,25.0
761c,na,0,651.0,36618.1200828,156.0
761c,na,1,474.0,24422.999991,87.0
761x,0-2,1,10.0,663.14999,5.0
761x,11-20,1,14.0,617.26,0.0
761x,3-5,1,13.0,720.230008,0.0
761x,na,0,26.0,553.2000043,0.0
761x,na,1,73.0,2468.070028,0.0
762a,0-2,1,30.0,2031.90009,0.0
762a,11-20,0,19.0,1037.409989,0.0
762a,11-20,1,186.0,10693.089948,18.0
762a,21+,0,429.0,24094.589904,74.0
762a,21+,1,528.0,30053.239851,93.0
762a,3-5,1,43.0,2272.730063,0.0
762a,6-10,1,54.0,2874.679994,6.0
762b,11-20,0,67.0,3864.229973,9.0
762b,11-20,1,722.0,43219.459765,91.0
762b,21+,0,906.0,52238.199775,175.0
762b,21+,1,2005.0,119272.279446,362.0
762b,6-10,1,20.0,1098.279988,0.0
762b,na,0,148.0,8289.519983,32.0
762b,na,1,42.0,1828.339993,5.0
762c,0-2,0,297.0,12572.400096,13.0
762c,0-2,1,1431.0,59044.8505036,34.0
762c,11-20,0,399.0,18563.730110800003,17.0
762c,11-20,1,2323.0,116873.0900564,239.0
762c,21+,0,387.0,21580.550034,63.0
762c,21+,1,934.0,51744.69006,89.0
762c,3-5,0,211.0,8938.1100972,6.0
762c,3-5,1,956.0,41353.580378,30.0
762c,6-10,0,271.0,11962.590090000002,15.0
762c,6-10,1,1398.0,60849.5102988,65.0
762d,0-2,0,409.0,19221.5001657,16.0
762d,0-2,1,5158.0,281519.9228222,143.0
762d,11-20,0,1336.0,78419.580334,184.0
762d,11-20,1,11675.0,689648.3325497999,1363.0
762d,21+,0,5769.0,356811.821107,1349.0
762d,21+,1,8647.0,522439.7814773,1448.0
762d,3-5,0,423.0,22655.800219,19.0
762d,3-5,1,5076.0,284358.262654,219.0
762d,6-10,0,853.0,47741.230229,94.0
762d,6-10,1,9530.0,548032.3833972,735.0
762d,na,0,26.0,1283.510011,0.0
762d,na,1,28.0,1733.810016,6.0
762e,0-2,1,19.0,1008.33,0.0
762e,11-20,1,12.0,636.84,0.0
762e,21+,1,89.0,4723.2300000000005,0.0
762f,0-2,0,28.0,2139.380022,22.0
762f,0-2,1,392.0,32908.770369,369.0
762f,11-20,0,119.0,9421.730119,91.0
762f,11-20,1,1202.0,97315.950736,974.0
762f,21+,0,520.0,39996.960285,363.0
762f,21+,1,838.0,64935.510412,577.0
762f,3-5,0,24.0,2045.280024,24.0
762f,3-5,1,536.0,45407.47048,514.0
762f,6-10,0,36.0,2937.9200359999995,31.0
762f,6-10,1,726.0,59820.470541,629.0
762x,0-2,0,3200.0,130897.2712288,276.0
762x,0-2,1,5384.0,251855.5819845,514.0
762x,11-20,0,632.0,36246.7900138,166.0
762x,11-20,1,2446.0,141559.0200082,509.0
762x,21+,0,278.0,17429.44005,91.0
762x,21+,1,634.0,37471.340071,147.0
762x,3-5,0,210.0,10353.190058,30.0
762x,3-5,1,1262.0,69100.0203096,200.0
762x,6-10,0,336.0,17527.3901183,48.0
762x,6-10,1,1976.0,112156.5302358,340.0
762x,na,0,21.0,373.4300096,0.0
769z,0-2,0,57.0,2600.73,10.0
769z,0-2,1,101.0,4814.940014,18.0
769z,11-20,0,25.0,1000.639993,0.0
769z,11-20,1,90.0,4445.46,13.0
769z,21+,1,54.0,2466.179976,0.0
769z,3-5,1,11.0,466.579999,0.0
769z,6-10,0,10.0,372.349995,0.0
769z,6-10,1,43.0,1865.610019,0.0
769z,na,0,23.0,415.0600035,0.0
769z,na,1,31.0,688.3599998,0.0
811a,21+,0,13.0,423.979995,0.0
811b,0-2,0,56.0,2546.4800077,6.0
811b,0-2,1,110.0,5891.4800308,13.0
811b,11-20,0,44.0,3541.419999,27.0
811b,11-20,1,88.0,6029.5900175,37.0
811b,3-5,0,37.0,2481.290024,8.0
811b,3-5,1,90.0,6105.070045,34.0
811b,6-10,0,60.0,4175.270001,20.0
811b,6-10,1,107.0,7652.520061,44.0
811c,0-2,0,78.0,1807.2899863,0.0
811c,0-2,1,81.0,2188.7599938,0.0
811c,11-20,0,111.0,3640.5000462,0.0
811c,11-20,1,163.0,6123.2600373,12.0
811c,21+,0,13.0,444.0799999999999,0.0
811c,21+,1,14.0,478.24,0.0
811c,3-5,0,29.0,716.149995,0.0
811c,3-5,1,31.0,887.549999,0.0
811c,6-10,0,111.0,3262.2800015,0.0
811c,6-10,1,131.0,5286.870001,22.0
811d,0-2,1,66.0,2428.1099845,8.0
811d,3-5,1,21.0,717.3599999999999,0.0
811x,0-2,0,177.0,5410.4000222,11.0
811x,0-2,1,205.0,7440.1799783,13.0
811x,11-20,0,186.0,7884.680075,22.0
811x,11-20,1,376.0,20265.3600707,117.0
811x,21+,0,15.0,801.2600299999999,0.0
811x,21+,1,31.0,1419.7400206,0.0
811x,3-5,0,103.0,3750.5099974,8.0
811x,3-5,1,139.0,5244.81003,6.0
811x,6-10,0,135.0,5027.1400432,6.0
811x,6-10,1,242.0,11986.7400167,62.0
811x,na,0,293.0,7978.800014199999,7.0
811x,na,1,347.0,9061.8700751,5.0
812z,0-2,0,841.0,40985.3203915,160.0
812z,0-2,1,1170.0,70643.8605485,428.0
812z,11-20,0,1165.0,81292.44007350001,563.0
812z,11-20,1,2344.0,161011.510388,1124.0
812z,21+,0,283.0,21346.9599615,153.0
812z,21+,1,613.0,46195.360127,373.0
812z,3-5,0,775.0,50207.7301695,325.0
812z,3-5,1,1088.0,76901.3303421,585.0
812z,6-10,0,1294.0,88358.65015860001,596.0
812z,6-10,1,1993.0,135958.8406683,922.0
812z,na,0,89.0,2513.410019,5.0
812z,na,1,96.0,2680.5400285,0.0
813z,0-2,0,762.0,34129.8403685,85.0
813z,0-2,1,1023.0,51061.730419,183.0
813z,11-20,0,543.0,31811.3903135,140.0
813z,11-20,1,1478.0,86699.7601574,432.0
813z,21+,0,197.0,12885.160067,76.0
813z,21+,1,486.0,31769.990019,217.0
813z,3-5,0,283.0,13920.1401717,37.0
813z,3-5,1,645.0,36038.0202328,157.0
813z,6-10,0,467.0,24830.1601955,90.0
813z,6-10,1,1151.0,62011.330194,267.0
813z,na,0,31.0,959.5500097,0.0
813z,na,1,61.0,2413.6900166,5.0
814a,11-20,1,51.0,3795.289972000001,17.0
814a,21+,1,45.0,2738.92999,11.0
814x,na,1,12.0,117.7200048,0.0
815a,0-2,0,56.0,2159.9200445,0.0
815a,0-2,1,80.0,3301.740036,0.0
815a,11-20,0,38.0,1946.580009,5.0
815a,11-20,1,60.0,3177.040019,6.0
815a,3-5,0,41.0,1842.910028,0.0
815a,3-5,1,59.0,2579.559997,0.0
815a,6-10,0,207.0,11173.9400876,41.0
815a,6-10,1,233.0,11122.719968,31.0
815b,11-20,1,57.0,2166.880022,0.0
815b,6-10,0,242.0,11437.0700827,42.0
815b,6-10,1,858.0,36206.4904193,67.0
815x,na,0,72.0,1778.039993,0.0
815x,na,1,92.0,2988.899967,0.0
819z,0-2,0,99.0,3775.2400448,6.0
819z,0-2,1,180.0,9807.320044,50.0
819z,11-20,0,789.0,25388.9700706,59.0
819z,11-20,1,1259.0,43981.759981,105.0
819z,21+,0,657.0,19318.1399811,29.0
819z,21+,1,1033.0,28441.2199745,22.0
819z,3-5,0,33.0,1133.2500046,5.0
819z,3-5,1,103.0,4645.6100456,16.0
819z,6-10,0,228.0,7906.5900015,17.0
819z,6-10,1,319.0,12337.7500765,29.0
819z,na,0,304.0,8311.9600014,5.0
819z,na,1,562.0,16445.5599462,18.0
840a,0-2,0,139.0,7912.900207,33.0
840a,0-2,1,401.0,26945.270548,155.0
840a,11-20,0,27.0,2000.300071,5.0
840a,11-20,1,111.0,8002.380137,41.0
840a,3-5,0,112.0,7671.390274,19.0
840a,3-5,1,255.0,17776.140472,104.0
840a,6-10,0,156.0,10593.610303,39.0
840a,6-10,1,347.0,24712.030406,155.0
840b,0-2,0,15.0,154.2,0.0
840b,0-2,1,396.0,4070.88,0.0
840b,11-20,0,48.0,493.44,0.0
840b,11-20,1,560.0,8231.410109999999,5.0
840b,21+,1,16.0,164.48,0.0
840b,3-5,0,45.0,462.6,0.0
840b,3-5,1,524.0,5386.719999999999,0.0
840b,6-10,0,60.0,909.95002,0.0
840b,6-10,1,538.0,6707.730077,0.0
840c,0-2,0,55.0,1023.029991,0.0
840c,0-2,1,37.0,671.9699810000001,0.0
840c,11-20,0,276.0,10606.729832,7.0
840c,11-20,1,439.0,18629.019885,45.0
840c,21+,0,536.0,20750.069705,35.0
840c,21+,1,472.0,19228.11977,64.0
840c,3-5,0,90.0,1787.219949,0.0
840c,3-5,1,60.0,1442.609976,0.0
840c,6-10,0,143.0,4855.059938,0.0
840c,6-10,1,179.0,6032.019987000001,11.0
840c,na,0,13.0,450.749993,0.0
840c,na,1,11.0,248.609995,0.0
840d,0-2,0,29.0,1185.900029,0.0
840d,0-2,1,16.0,616.7900159999999,0.0
840d,11-20,0,159.0,4792.330164,0.0
840d,11-20,1,176.0,8444.9801762,11.0
840d,21+,0,225.0,10076.070189,16.0
840d,21+,1,360.0,16952.150298,27.0
840d,3-5,0,47.0,1476.430027,0.0
840d,3-5,1,17.0,951.920006,6.0
840d,6-10,0,127.0,4968.780151,5.0
840d,6-10,1,83.0,3288.9401289,0.0
840d,na,0,16.0,634.260016,0.0
840x,0-2,0,167.0,5559.2900622,12.0
840x,0-2,1,148.0,5724.520067,23.0
840x,11-20,0,282.0,17220.450326,83.0
840x,11-20,1,725.0,46928.7806853,294.0
840x,21+,0,11.0,783.060027,0.0
840x,21+,1,31.0,1920.180026,5.0
840x,3-5,0,35.0,612.859991,0.0
840x,3-5,1,44.0,1050.670006,0.0
840x,6-10,0,66.0,2875.090054,0.0
840x,6-10,1,98.0,4394.390085,8.0
840x,na,0,141.0,3417.52001718,0.0
840x,na,1,199.0,5234.60004174,0.0
851z,0-2,0,65.0,3538.540054,17.0
851z,0-2,1,256.0,17409.879918,126.0
851z,11-20,0,31.0,2610.83,31.0
851z,11-20,1,325.0,25243.079795,233.0
851z,21+,0,90.0,6179.619957,27.0
851z,21+,1,74.0,3951.979944,7.0
851z,3-5,0,20.0,1633.6,20.0
851z,3-5,1,185.0,14554.549863,120.0
851z,6-10,0,35.0,2993.34998,35.0
851z,6-10,1,240.0,18671.279831,160.0
859z,11-20,1,10.0,816.8000000000001,10.0
861a,0-2,0,997.0,42123.0206291,88.0
861a,0-2,1,141.0,5272.6101121,0.0
861a,11-20,0,1146.0,88527.72837499999,1095.0
861a,11-20,1,778.0,56752.21047,506.0
861a,21+,0,3203.0,247379.5001047,2479.0
861a,21+,1,1709.0,103703.36074486,740.0
861a,6-10,0,39.0,2927.339922,39.0
861a,6-10,1,77.0,5657.35008,51.0
861a,na,0,52.0,3676.389993,38.0
861a,na,1,12.0,317.54,0.0
861c,0-2,1,822.0,6414.9001792,7.0
861c,11-20,0,249.0,5800.6000434,34.0
861c,11-20,1,1530.0,44181.6602437,189.0
861c,21+,0,43.0,269.1800086,0.0
861c,21+,1,99.0,2592.0699962,20.0
861c,3-5,0,49.0,479.8400146,0.0
861c,3-5,1,1376.0,19683.0703786,33.0
861c,6-10,0,51.0,319.2600102,0.0
861c,6-10,1,811.0,20128.9102632,75.0
861x,0-2,0,57.0,1746.3000425,0.0
861x,0-2,1,582.0,12130.1703712,46.0
861x,11-20,0,49.0,1876.0000193,12.0
861x,11-20,1,1051.0,24661.2300739,118.0
861x,21+,0,14.0,890.330014,7.0
861x,21+,1,21.0,2024.449982,21.0
861x,3-5,0,10.0,39.000001000000005,0.0
861x,3-5,1,480.0,6474.7801397,25.0
861x,6-10,0,25.0,250.00001200000003,0.0
861x,6-10,1,538.0,8689.3201297,51.0
861x,na,0,10.0,293.150002,0.0
863a,11-20,0,86.0,5994.430017000001,23.0
863a,11-20,1,255.0,16384.719897,72.0
863a,21+,0,357.0,26379.419998,171.0
863a,21+,1,816.0,58579.7098327,388.0
863a,3-5,1,14.0,385.560014,0.0
863a,6-10,0,34.0,1815.28,0.0
863a,6-10,1,101.0,5425.789951,20.0
863a,na,0,233.0,15317.030035,86.0
863a,na,1,533.0,34224.5699396,171.0
863b,0-2,0,29.0,1936.619971,0.0
863b,11-20,0,346.0,25510.629859,154.0
863b,11-20,1,251.0,18334.269969,103.0
863b,21+,0,45.0,3868.34001,32.0
863b,21+,1,25.0,1232.329985,10.0
863b,3-5,0,60.0,4301.189952,15.0
863b,3-5,1,10.0,275.40001,0.0
863b,6-10,0,71.0,5323.049965,28.0
863b,6-10,1,19.0,1169.85003,8.0
863b,na,0,656.0,46483.06998,314.0
863b,na,1,389.0,24207.7500294,154.0
863x,0-2,0,41.0,2179.49999,5.0
863x,11-20,0,52.0,3765.879969,18.0
863x,11-20,1,150.0,10335.300012,72.0
863x,21+,0,345.0,23944.660082,150.0
863x,21+,1,370.0,25011.6300067,151.0
863x,3-5,1,13.0,690.170013,5.0
863x,6-10,0,15.0,1001.699985,0.0
863x,6-10,1,15.0,413.100015,0.0
863x,na,0,985.0,54896.8300591,272.0
863x,na,1,828.0,40322.3399821,164.0
869z,0-2,0,13.0,502.530018,0.0
869z,0-2,1,78.0,5226.480044,40.0
869z,3-5,1,31.0,2147.890031,18.0
869z,6-10,0,27.0,1430.890027,7.0
869z,6-10,1,98.0,6595.040052,45.0
869z,na,0,27.0,656.1900032,0.0
869z,na,1,49.0,1111.7599808,0.0
999z,0-2,0,12.0,521.310019,0.0
999z,0-2,1,11.0,554.0300185,6.0
999z,11-20,0,1341.0,54840.50015845,249.0
999z,11-20,1,3140.0,139337.16989624,629.0
999z,21+,0,3008.0,148433.51024223,889.0
999z,21+,1,4209.0,192105.1301182,1010.0
999z,3-5,0,26.0,622.4900167000001,0.0
999z,3-5,1,93.0,5126.6699616,37.0
999z,6-10,0,220.0,6662.9900772,12.0
999z,6-10,1,453.0,19993.360052,83.0
999z,na,0,7454.0,304817.40071764,1524.0
999z,na,1,12655.0,596200.76042198,3683.0
