ssyk4,year_month,n_ads,n_vacancies
8141,2022-09,27,42
8141,2022-10,15,15
8141,2022-11,27,40
8141,2022-12,44,71
8141,2023-01,38,242
8141,2023-02,36,40
8141,2023-03,22,22
8141,2023-04,17,31
8141,2023-05,17,20
8141,2023-06,16,18
8141,2023-07,16,17
8141,2023-08,17,30
8141,2023-09,19,21
8141,2023-10,14,20
8141,2023-11,8,14
8141,2023-12,13,24
8141,2024-01,8,14
8141,2024-02,14,47
8141,2024-03,20,37
8141,2024-04,21,66
8141,2024-05,28,59
8141,2024-06,14,27
8141,2024-07,11,17
8141,2024-08,15,21
8141,2024-09,9,12
8141,2024-10,7,7
8141,2024-11,9,11
8141,2024-12,3,5
8141,2025-01,9,10
8141,2025-02,15,16
8141,2025-03,12,15
8141,2025-04,6,7
8141,2025-05,11,21
8141,2025-06,2,5
8141,2025-07,3,4
8141,2025-08,8,15
8141,2025-09,8,13
8141,2025-10,8,12
8141,2025-11,7,11
8141,2025-12,6,6
8141,2026-01,4,8
8141,2026-02,4,5
8142,2020-01,20,117
8142,2020-02,29,78
8142,2020-03,17,50
8142,2020-04,9,34
8142,2020-05,5,5
8142,2020-06,7,38
8142,2020-07,6,7
8142,2020-08,15,22
8142,2020-09,22,56
8142,2020-10,17,41
8142,2020-11,27,47
8142,2020-12,27,42
8142,2021-01,33,47
8142,2021-02,26,99
8142,2021-03,58,87
8142,2021-04,44,60
8142,2021-05,58,76
8142,2021-06,64,99
8142,2021-07,39,59
8142,2021-08,49,66
8142,2021-09,63,137
8142,2021-10,95,163
8142,2021-11,56,82
8142,2021-12,75,196
8142,2022-01,70,169
8142,2022-02,86,150
8142,2022-03,79,147
8142,2022-04,77,154
8142,2022-05,95,189
8142,2022-06,80,112
8142,2022-07,83,150
8142,2022-08,92,112
8142,2022-09,121,211
8142,2022-10,78,140
8142,2022-11,88,146
8142,2022-12,63,90
8142,2023-01,100,196
8142,2023-02,111,208
8142,2023-03,105,290
8142,2023-04,103,204
8142,2023-05,112,292
8142,2023-06,124,272
8142,2023-07,75,186
8142,2023-08,109,198
8142,2023-09,62,120
8142,2023-10,82,146
8142,2023-11,31,57
8142,2023-12,70,133
8142,2024-01,61,143
8142,2024-02,108,187
8142,2024-03,69,110
8142,2024-04,78,129
8142,2024-05,91,124
8142,2024-06,59,81
8142,2024-07,35,43
8142,2024-08,66,100
8142,2024-09,62,86
8142,2024-10,48,64
8142,2024-11,62,81
8142,2024-12,45,86
8142,2025-01,61,166
8142,2025-02,82,107
8142,2025-03,65,100
8142,2025-04,68,107
8142,2025-05,54,81
8142,2025-06,27,47
8142,2025-07,28,41
8142,2025-08,50,82
8142,2025-09,61,140
8142,2025-10,65,123
8142,2025-11,73,114
8142,2025-12,53,71
8142,2026-01,10,13
8142,2026-02,34,89
8143,2020-01,10,186
8143,2020-02,3,38
8143,2020-03,2,36
8143,2020-04,1,1
8143,2020-05,4,10
8143,2020-09,3,5
8143,2020-10,1,1
8143,2020-11,6,13
8143,2020-12,2,3
8143,2021-01,4,87
8143,2021-02,6,10
8143,2021-03,2,3
8143,2021-04,3,5
8143,2021-05,4,8
8143,2021-06,4,6
8143,2021-07,2,19
8143,2021-08,2,4
8143,2021-09,4,8
8143,2021-10,3,7
8143,2021-11,3,4
8143,2021-12,4,16
8143,2022-01,8,95
8143,2022-02,8,9
8143,2022-03,4,50
8143,2022-04,8,20
8143,2022-05,8,25
8143,2022-06,5,16
8143,2022-07,3,16
8143,2022-08,5,7
8143,2022-09,9,19
8143,2022-10,5,9
8143,2022-11,5,17
8143,2022-12,10,14
8143,2023-01,13,144
8143,2023-02,14,45
8143,2023-03,11,49
8143,2023-04,8,11
8143,2023-05,5,5
8143,2023-06,14,17
8143,2023-07,4,4
8143,2023-08,5,5
8143,2023-09,4,10
8143,2023-10,2,6
8143,2023-11,3,10
8143,2023-12,3,62
8143,2024-01,11,113
8143,2024-02,10,51
8143,2024-03,5,10
8143,2024-04,10,26
8143,2024-05,3,3
8143,2024-06,4,4
8143,2024-08,9,27
8143,2024-09,7,9
8143,2024-10,4,8
8143,2024-11,5,9
8143,2024-12,2,95
8143,2025-01,14,17
8143,2025-02,4,5
8143,2025-03,3,3
8143,2025-04,2,2
8143,2025-05,5,8
8143,2025-06,5,18
8143,2025-07,1,5
8143,2025-08,3,5
8143,2025-09,3,4
8143,2025-10,3,3
8143,2025-11,5,9
8143,2025-12,9,161
8143,2026-01,4,28
8143,2026-02,4,6
8151,2020-01,16,103
8151,2020-02,24,36
8151,2020-03,10,24
8151,2020-04,5,6
8151,2020-05,3,7
8151,2020-06,4,8
8151,2020-08,10,59
8151,2020-09,9,17
8151,2020-10,3,16
8151,2020-11,6,15
8151,2020-12,3,13
8151,2021-01,9,9
8151,2021-02,13,55
8151,2021-03,14,21
8151,2021-04,7,7
8151,2021-05,19,50
8151,2021-06,19,117
8151,2021-07,7,32
8151,2021-08,9,26
8151,2021-09,28,75
8151,2021-10,23,64
8151,2021-11,34,111
8151,2021-12,27,104
8151,2022-01,26,184
8151,2022-02,19,261
8151,2022-03,23,146
8151,2022-04,35,224
8151,2022-05,39,250
8151,2022-06,44,241
8151,2022-07,23,82
8151,2022-08,26,85
8151,2022-09,28,93
8151,2022-10,37,123
8151,2022-11,21,86
8151,2022-12,23,73
8151,2023-01,26,97
8151,2023-02,28,168
8151,2023-03,35,551
8151,2023-04,27,292
8151,2023-05,25,220
8151,2023-06,20,102
8151,2023-07,14,45
8151,2023-08,7,16
8151,2023-09,18,28
8151,2023-10,11,18
8151,2023-11,15,51
8151,2023-12,16,32
8151,2024-01,18,203
8151,2024-02,12,149
8151,2024-03,13,57
8151,2024-04,25,56
8151,2024-05,19,94
8151,2024-06,15,45
8151,2024-07,7,7
8151,2024-08,9,23
8151,2024-09,11,30
8151,2024-10,9,34
8151,2024-11,2,3
8151,2024-12,1,1
8151,2025-01,12,88
8151,2025-02,23,317
8151,2025-03,27,245
8151,2025-04,25,277
8151,2025-05,16,175
8151,2025-06,10,49
8151,2025-07,7,16
8151,2025-08,7,18
8151,2025-09,9,58
8151,2025-10,14,53
8151,2025-11,10,17
8151,2025-12,9,13
8151,2026-01,8,64
8151,2026-02,13,159
8159,2020-01,9,9
8159,2020-02,5,6
8159,2020-03,3,3
8159,2020-05,8,14
8159,2020-06,4,5
8159,2020-07,1,1
8159,2020-08,5,5
8159,2020-09,7,7
8159,2020-10,6,6
8159,2020-11,12,12
8159,2020-12,5,5
8159,2021-01,11,12
8159,2021-02,10,19
8159,2021-03,8,11
8159,2021-04,14,20
8159,2021-05,9,16
8159,2021-06,19,41
8159,2021-07,11,17
8159,2021-08,26,41
8159,2021-09,18,29
8159,2021-10,8,8
8159,2021-11,16,29
8159,2021-12,19,32
8159,2022-01,35,58
8159,2022-02,24,42
8159,2022-03,25,34
8159,2022-04,17,25
8159,2022-05,12,14
8159,2022-06,19,21
8159,2022-07,9,9
8159,2022-08,24,47
8159,2022-09,12,12
8159,2022-10,7,14
8159,2022-11,10,14
8159,2022-12,5,6
8159,2023-01,8,11
8159,2023-02,14,17
8159,2023-03,25,27
8159,2023-04,10,13
8159,2023-05,16,17
8159,2023-06,8,8
8159,2023-07,1,1
8159,2023-08,8,11
8159,2023-09,12,20
8159,2023-10,11,17
8159,2023-11,7,7
8159,2023-12,7,8
8159,2024-01,13,13
8159,2024-02,16,17
8159,2024-03,19,21
8159,2024-04,13,13
8159,2024-05,11,11
8159,2024-06,11,13
8159,2024-07,5,6
8159,2024-08,11,16
8159,2024-09,15,19
8159,2024-10,18,22
8159,2024-11,9,10
8159,2024-12,4,4
8159,2025-01,17,23
8159,2025-02,7,8
8159,2025-03,7,8
8159,2025-04,14,20
8159,2025-05,12,17
8159,2025-06,10,14
8159,2025-07,5,7
8159,2025-08,12,15
8159,2025-09,15,20
8159,2025-10,16,22
8159,2025-11,10,16
8159,2025-12,4,5
8159,2026-01,3,5
8159,2026-02,6,7
8161,2020-01,18,558
8161,2020-02,27,360
8161,2020-03,21,153
8161,2020-04,4,116
8161,2020-05,7,35
8161,2020-06,5,53
8161,2020-07,4,27
8161,2020-08,5,30
8161,2020-09,14,67
8161,2020-10,17,87
8161,2020-11,9,25
8161,2020-12,3,22
8161,2021-01,11,476
8161,2021-02,23,642
8161,2021-03,20,259
8161,2021-04,19,90
8161,2021-05,20,370
8161,2021-06,19,55
8161,2021-07,13,48
8161,2021-08,17,40
8161,2021-09,32,130
8161,2021-10,24,117
8161,2021-11,32,114
8161,2021-12,17,52
8161,2022-01,22,528
8161,2022-02,32,320
8161,2022-03,56,500
8161,2022-04,53,238
8161,2022-05,63,533
8161,2022-06,57,249
8161,2022-07,26,70
8161,2022-08,44,100
8161,2022-09,36,124
8161,2022-10,41,170
8161,2022-11,29,117
8161,2022-12,26,65
8161,2023-01,45,299
8161,2023-02,38,336
8161,2023-03,74,121
8161,2023-04,70,267
8161,2023-05,72,173
8161,2023-06,45,101
8161,2023-07,20,31
8161,2023-08,32,49
8161,2023-09,31,102
8161,2023-10,18,51
8161,2023-11,17,50
8161,2023-12,7,14
8161,2024-01,31,661
8161,2024-02,22,73
8161,2024-03,42,225
8161,2024-04,34,220
8161,2024-05,42,143
8161,2024-06,22,46
8161,2024-07,12,76
8161,2024-08,16,40
8161,2024-09,25,62
8161,2024-10,21,36
8161,2024-11,13,26
8161,2024-12,10,56
8161,2025-01,25,363
8161,2025-02,36,772
8161,2025-03,30,126
8161,2025-04,21,63
8161,2025-05,11,41
8161,2025-06,9,14
8161,2025-07,11,24
8161,2025-08,10,16
8161,2025-09,35,66
8161,2025-10,15,26
8161,2025-11,11,41
8161,2025-12,7,9
8161,2026-01,8,129
8161,2026-02,10,207
8162,2020-01,25,131
8162,2020-02,37,145
8162,2020-03,31,121
8162,2020-04,8,34
8162,2020-05,11,47
8162,2020-06,14,31
8162,2020-07,9,22
8162,2020-08,15,40
8162,2020-09,18,47
8162,2020-10,16,31
8162,2020-11,9,32
8162,2020-12,6,20
8162,2021-01,15,127
8162,2021-02,21,80
8162,2021-03,10,42
8162,2021-04,14,67
8162,2021-05,22,63
8162,2021-06,22,51
8162,2021-07,9,33
8162,2021-08,27,46
8162,2021-09,32,94
8162,2021-10,17,36
8162,2021-11,28,59
8162,2021-12,17,30
8162,2022-01,39,121
8162,2022-02,35,116
8162,2022-03,44,139
8162,2022-04,35,121
8162,2022-05,32,95
8162,2022-06,36,165
8162,2022-07,22,66
8162,2022-08,26,85
8162,2022-09,32,84
8162,2022-10,20,47
8162,2022-11,17,44
8162,2022-12,17,66
8162,2023-01,27,123
8162,2023-02,38,146
8162,2023-03,49,220
8162,2023-04,40,194
8162,2023-05,43,201
8162,2023-06,25,135
8162,2023-07,13,40
8162,2023-08,21,47
8162,2023-09,15,46
8162,2023-10,23,54
8162,2023-11,16,57
8162,2023-12,16,77
8162,2024-01,35,144
8162,2024-02,33,80
8162,2024-03,40,84
8162,2024-04,44,99
8162,2024-05,34,84
8162,2024-06,33,66
8162,2024-07,18,44
8162,2024-08,33,88
8162,2024-09,22,63
8162,2024-10,19,46
8162,2024-11,16,44
8162,2024-12,10,17
8162,2025-01,40,119
8162,2025-02,30,130
8162,2025-03,28,114
8162,2025-04,35,77
8162,2025-05,23,62
8162,2025-06,21,63
8162,2025-07,9,20
8162,2025-08,17,41
8162,2025-09,22,47
8162,2025-10,12,36
8162,2025-11,19,55
8162,2025-12,11,34
8162,2026-01,7,89
8162,2026-02,19,73
8163,2020-01,28,444
8163,2020-02,22,178
8163,2020-03,18,106
8163,2020-04,12,41
8163,2020-05,8,8
8163,2020-06,7,20
8163,2020-07,7,35
8163,2020-08,10,31
8163,2020-09,7,26
8163,2020-10,9,22
8163,2020-11,10,14
8163,2020-12,2,2
8163,2021-01,9,50
8163,2021-02,16,103
8163,2021-03,17,66
8163,2021-04,27,85
8163,2021-05,27,111
8163,2021-06,28,71
8163,2021-07,10,22
8163,2021-08,22,107
8163,2021-09,22,54
8163,2021-10,19,54
8163,2021-11,29,81
8163,2021-12,26,82
8163,2022-01,30,175
8163,2022-02,36,253
8163,2022-03,47,174
8163,2022-04,39,100
8163,2022-05,38,82
8163,2022-06,38,128
8163,2022-07,15,27
8163,2022-08,25,83
8163,2022-09,15,44
8163,2022-10,16,30
8163,2022-11,12,37
8163,2022-12,12,35
8163,2023-01,24,97
8163,2023-02,29,122
8163,2023-03,45,120
8163,2023-04,36,128
8163,2023-05,41,113
8163,2023-06,26,79
8163,2023-07,16,28
8163,2023-08,22,52
8163,2023-09,29,38
8163,2023-10,15,51
8163,2023-11,14,30
8163,2023-12,8,13
8163,2024-01,27,165
8163,2024-02,41,148
8163,2024-03,47,152
8163,2024-04,42,108
8163,2024-05,29,74
8163,2024-06,23,52
8163,2024-07,16,25
8163,2024-08,15,16
8163,2024-09,14,15
8163,2024-10,12,26
8163,2024-11,9,13
8163,2024-12,10,143
8163,2025-01,19,75
8163,2025-02,22,192
8163,2025-03,44,159
8163,2025-04,28,65
8163,2025-05,30,62
8163,2025-06,22,33
8163,2025-07,9,13
8163,2025-08,14,39
8163,2025-09,21,35
8163,2025-10,21,64
8163,2025-11,9,19
8163,2025-12,12,137
8163,2026-01,1,1
8163,2026-02,18,87
8169,2020-01,23,63
8169,2020-02,21,238
8169,2020-03,20,61
8169,2020-04,2,2
8169,2020-05,7,12
8169,2020-06,11,12
8169,2020-07,8,32
8169,2020-08,9,25
8169,2020-09,14,32
8169,2020-10,14,97
8169,2020-11,7,39
8169,2020-12,26,94
8169,2021-01,18,86
8169,2021-02,29,157
8169,2021-03,28,146
8169,2021-04,41,120
8169,2021-05,30,88
8169,2021-06,26,65
8169,2021-07,16,40
8169,2021-08,19,60
8169,2021-09,28,81
8169,2021-10,28,79
8169,2021-11,35,91
8169,2021-12,35,127
8169,2022-01,53,286
8169,2022-02,30,201
8169,2022-03,43,322
8169,2022-04,106,636
8169,2022-05,52,142
8169,2022-06,48,132
8169,2022-07,12,32
8169,2022-08,29,72
8169,2022-09,12,42
8169,2022-10,13,50
8169,2022-11,21,61
8169,2022-12,21,180
8169,2023-01,21,93
8169,2023-02,40,239
8169,2023-03,53,199
8169,2023-04,20,50
8169,2023-05,29,100
8169,2023-06,13,33
8169,2023-07,11,23
8169,2023-08,17,37
8169,2023-09,18,40
8169,2023-10,23,61
8169,2023-11,15,60
8169,2023-12,4,20
8169,2024-01,29,131
8169,2024-02,42,159
8169,2024-03,45,121
8169,2024-04,56,84
8169,2024-05,29,54
8169,2024-06,35,51
8169,2024-07,29,46
8169,2024-08,42,181
8169,2024-09,38,50
8169,2024-10,21,65
8169,2024-11,23,54
8169,2024-12,10,14
8169,2025-01,29,138
8169,2025-02,24,42
8169,2025-03,33,109
8169,2025-04,33,67
8169,2025-05,24,49
8169,2025-06,6,9
8169,2025-07,9,16
8169,2025-08,20,32
8169,2025-09,27,46
8169,2025-10,16,24
8169,2025-11,27,36
8169,2025-12,23,159
8169,2026-01,6,9
8169,2026-02,16,35
8171,2020-01,20,64
8171,2020-02,5,96
8171,2020-03,6,7
8171,2020-05,3,3
8171,2020-06,4,5
8171,2020-07,1,1
8171,2020-08,4,5
8171,2020-10,5,9
8171,2020-11,2,2
8171,2020-12,10,85
8171,2021-01,14,93
8171,2021-02,8,117
8171,2021-03,5,6
8171,2021-04,3,8
8171,2021-05,7,9
8171,2021-06,2,2
8171,2021-07,2,2
8171,2021-08,5,14
8171,2021-09,5,9
8171,2021-10,4,8
8171,2021-11,7,16
8171,2021-12,17,216
8171,2022-01,16,31
8171,2022-02,9,124
8171,2022-03,17,74
8171,2022-04,4,11
8171,2022-05,5,24
8171,2022-06,9,28
8171,2022-07,7,21
8171,2022-08,2,2
8171,2022-09,6,7
8171,2022-10,3,10
8171,2022-11,6,8
8171,2022-12,23,144
8171,2023-01,16,47
8171,2023-02,18,20
8171,2023-03,11,15
8171,2023-04,5,11
8171,2023-05,6,12
8171,2023-07,22,85
8171,2023-08,21,108
8171,2023-09,7,33
8171,2023-10,10,31
8171,2023-11,9,31
8171,2023-12,12,34
8171,2024-01,16,83
8171,2024-02,16,122
8171,2024-03,11,47
8171,2024-04,2,4
8171,2024-05,4,11
8171,2024-06,5,20
8171,2024-07,6,10
8171,2024-08,5,11
8171,2024-09,2,4
8171,2024-10,7,12
8171,2024-11,9,13
8171,2024-12,15,213
8171,2025-01,14,22
8171,2025-02,5,17
8171,2025-03,4,4
8171,2025-04,13,22
8171,2025-05,5,7
8171,2025-06,3,5
8171,2025-07,7,13
8171,2025-08,7,13
8171,2025-09,12,24
8171,2025-10,4,6
8171,2025-11,6,87
8171,2025-12,9,72
8171,2026-01,2,62
8171,2026-02,4,19
8172,2020-01,9,162
8172,2020-02,10,113
8172,2020-03,5,21
8172,2020-04,2,5
8172,2020-06,4,17
8172,2020-08,2,5
8172,2020-09,1,4
8172,2020-10,4,8
8172,2020-11,3,3
8172,2020-12,15,171
8172,2021-01,14,218
8172,2021-02,11,68
8172,2021-03,18,58
8172,2021-04,11,27
8172,2021-05,5,8
8172,2021-06,6,15
8172,2021-07,7,59
8172,2021-08,7,49
8172,2021-09,9,17
8172,2021-10,9,34
8172,2021-11,13,37
8172,2021-12,17,575
8172,2022-01,12,198
8172,2022-02,13,124
8172,2022-03,20,120
8172,2022-04,9,77
8172,2022-05,10,22
8172,2022-06,13,22
8172,2022-07,11,47
8172,2022-08,6,12
8172,2022-09,13,17
8172,2022-10,16,32
8172,2022-11,15,198
8172,2022-12,26,459
8172,2023-01,9,43
8172,2023-02,20,89
8172,2023-03,18,44
8172,2023-04,4,5
8172,2023-05,7,13
8172,2023-06,36,90
8172,2023-07,43,125
8172,2023-08,48,133
8172,2023-09,15,39
8172,2023-10,5,17
8172,2023-11,2,2
8172,2023-12,18,306
8172,2024-01,17,434
8172,2024-02,27,180
8172,2024-03,15,29
8172,2024-04,5,5
8172,2024-05,11,20
8172,2024-06,10,113
8172,2024-07,12,13
8172,2024-08,5,6
8172,2024-09,14,25
8172,2024-10,8,14
8172,2024-11,15,21
8172,2024-12,20,359
8172,2025-01,20,247
8172,2025-02,9,109
8172,2025-03,12,128
8172,2025-04,16,223
8172,2025-05,5,9
8172,2025-06,3,4
8172,2025-07,2,2
8172,2025-08,5,23
8172,2025-09,6,7
8172,2025-10,12,20
8172,2025-11,2,41
8172,2025-12,6,39
8172,2026-01,3,70
8172,2026-02,10,171
8173,2020-01,7,16
8173,2020-02,11,45
8173,2020-03,12,29
8173,2020-04,3,3
8173,2020-05,5,15
8173,2020-06,6,7
8173,2020-07,4,5
8173,2020-08,12,18
8173,2020-09,17,18
8173,2020-10,30,37
8173,2020-11,20,24
8173,2020-12,25,45
8173,2021-01,27,52
8173,2021-02,22,37
8173,2021-03,40,185
8173,2021-04,23,47
8173,2021-05,64,162
8173,2021-06,39,90
8173,2021-07,42,119
8173,2021-08,32,89
8173,2021-09,33,87
8173,2021-10,28,33
8173,2021-11,30,30
8173,2021-12,30,128
8173,2022-01,37,204
8173,2022-02,32,116
8173,2022-03,45,102
8173,2022-04,45,272
8173,2022-05,34,111
8173,2022-06,32,45
8173,2022-07,18,35
8173,2022-08,15,29
8173,2022-09,28,53
8173,2022-10,26,40
8173,2022-11,26,91
8173,2022-12,20,64
8173,2023-01,22,34
8173,2023-02,32,101
8173,2023-03,41,95
8173,2023-04,10,14
8173,2023-05,32,49
8173,2023-06,14,18
8173,2023-07,17,30
8173,2023-08,18,25
8173,2023-09,18,24
8173,2023-10,9,11
8173,2023-11,14,17
8173,2023-12,15,49
8173,2024-01,14,25
8173,2024-02,13,21
8173,2024-03,18,30
8173,2024-04,33,47
8173,2024-05,28,33
8173,2024-06,7,9
8173,2024-07,16,43
8173,2024-08,22,26
8173,2024-09,8,9
8173,2024-10,17,53
8173,2024-11,16,26
8173,2024-12,13,81
8173,2025-01,17,21
8173,2025-02,14,31
8173,2025-03,5,8
8173,2025-04,26,80
8173,2025-05,12,30
8173,2025-06,9,11
8173,2025-07,11,40
8173,2025-08,13,17
8173,2025-09,12,14
8173,2025-10,9,13
8173,2025-11,7,12
8173,2025-12,8,16
8173,2026-01,3,19
8173,2026-02,16,79
8174,2020-01,2,3
8174,2020-02,5,27
8174,2020-03,5,6
8174,2020-04,2,5
8174,2020-05,3,12
8174,2020-06,4,12
8174,2020-07,3,6
8174,2020-08,5,15
8174,2020-09,9,17
8174,2020-10,8,16
8174,2020-11,6,9
8174,2020-12,3,3
8174,2021-01,8,17
8174,2021-02,5,5
8174,2021-03,11,15
8174,2021-04,6,7
8174,2021-05,12,18
8174,2021-06,13,32
8174,2021-07,11,16
8174,2021-08,14,19
8174,2021-09,29,60
8174,2021-10,17,36
8174,2021-11,22,41
8174,2021-12,18,29
8174,2022-01,21,47
8174,2022-02,33,94
8174,2022-03,49,102
8174,2022-04,21,50
8174,2022-05,29,50
8174,2022-06,26,41
8174,2022-07,15,27
8174,2022-08,17,34
8174,2022-09,16,42
8174,2022-10,13,29
8174,2022-11,18,26
8174,2022-12,11,20
8174,2023-01,6,8
8174,2023-02,12,25
8174,2023-03,12,17
8174,2023-04,10,24
8174,2023-05,14,36
8174,2023-06,18,26
8174,2023-07,10,23
8174,2023-08,11,17
8174,2023-09,12,17
8174,2023-10,6,6
8174,2023-11,10,14
8174,2023-12,2,2
8174,2024-01,4,4
8174,2024-02,5,63
8174,2024-03,5,6
8174,2024-04,6,16
8174,2024-05,10,16
8174,2024-06,16,22
8174,2024-07,6,9
8174,2024-08,12,12
8174,2024-09,12,15
8174,2024-10,10,11
8174,2024-11,9,9
8174,2024-12,9,12
8174,2025-01,11,81
8174,2025-02,12,24
8174,2025-03,15,19
8174,2025-04,14,37
8174,2025-05,20,33
8174,2025-06,6,6
8174,2025-07,6,8
8174,2025-08,7,7
8174,2025-09,9,9
8174,2025-10,8,9
8174,2025-11,4,9
8174,2025-12,18,18
8174,2026-01,6,78
8174,2026-02,3,4
8181,2020-01,2,4
8181,2020-02,4,13
8181,2020-03,2,5
8181,2020-04,2,8
8181,2020-05,1,1
8181,2020-06,2,6
8181,2020-07,2,2
8181,2020-09,2,2
8181,2020-10,3,5
8181,2020-12,2,2
8181,2021-02,3,13
8181,2021-03,7,11
8181,2021-04,10,10
8181,2021-05,7,26
8181,2021-06,5,17
8181,2021-07,1,1
8181,2021-08,8,10
8181,2021-09,5,5
8181,2021-10,3,3
8181,2021-11,6,7
8181,2021-12,3,5
8181,2022-01,6,7
8181,2022-02,9,17
8181,2022-03,15,26
8181,2022-04,9,12
8181,2022-05,16,21
8181,2022-06,10,15
8181,2022-07,10,13
8181,2022-08,16,20
8181,2022-09,12,12
8181,2022-10,14,15
8181,2022-11,8,19
8181,2022-12,11,13
8181,2023-01,5,152
8181,2023-02,7,28
8181,2023-03,19,29
8181,2023-04,14,26
8181,2023-05,27,85
8181,2023-06,15,18
8181,2023-07,7,8
8181,2023-08,7,8
8181,2023-09,9,10
8181,2023-10,6,23
8181,2023-11,8,8
8181,2023-12,7,26
8181,2024-01,7,12
8181,2024-02,11,21
8181,2024-03,7,41
8181,2024-04,12,12
8181,2024-05,6,7
8181,2024-06,3,4
8181,2024-07,3,5
8181,2024-08,8,8
8181,2024-09,6,6
8181,2024-10,5,5
8181,2024-11,8,8
8181,2024-12,4,6
8181,2025-01,3,5
8181,2025-02,3,33
8181,2025-03,5,11
8181,2025-04,3,4
8181,2025-05,4,5
8181,2025-06,2,2
8181,2025-07,1,1
8181,2025-08,4,8
8181,2025-09,1,1
8181,2025-10,4,28
8181,2025-11,3,3
8181,2025-12,5,6
8181,2026-02,6,13
8189,2020-01,5,54
8189,2020-02,8,15
8189,2020-03,7,8
8189,2020-04,6,7
8189,2020-05,6,8
8189,2020-06,4,8
8189,2020-07,4,9
8189,2020-08,4,4
8189,2020-09,4,6
8189,2020-10,13,14
8189,2020-11,3,5
8189,2020-12,5,6
8189,2021-01,6,7
8189,2021-02,7,48
8189,2021-03,10,15
8189,2021-04,8,12
8189,2021-05,22,49
8189,2021-06,12,24
8189,2021-07,6,7
8189,2021-08,15,26
8189,2021-09,7,9
8189,2021-10,15,43
8189,2021-11,12,16
8189,2021-12,10,25
8189,2022-01,19,53
8189,2022-02,18,32
8189,2022-03,12,31
8189,2022-04,16,41
8189,2022-05,15,16
8189,2022-06,16,21
8189,2022-07,16,28
8189,2022-08,20,27
8189,2022-09,16,19
8189,2022-10,17,21
8189,2022-11,15,19
8189,2022-12,26,53
8189,2023-01,20,41
8189,2023-02,24,47
8189,2023-03,20,50
8189,2023-04,15,35
8189,2023-05,30,69
8189,2023-06,3,3
8189,2023-07,14,32
8189,2023-08,23,57
8189,2023-09,28,60
8189,2023-10,29,46
8189,2023-11,18,18
8189,2023-12,10,19
8189,2024-01,8,12
8189,2024-02,9,18
8189,2024-03,12,47
8189,2024-04,17,30
8189,2024-05,6,6
8189,2024-06,13,13
8189,2024-07,14,14
8189,2024-08,16,16
8189,2024-09,3,3
8189,2024-10,8,9
8189,2024-11,5,6
8189,2024-12,10,22
8189,2025-01,10,10
8189,2025-02,10,11
8189,2025-03,9,24
8189,2025-04,12,15
8189,2025-05,14,14
8189,2025-06,6,7
8189,2025-07,4,4
8189,2025-08,4,4
8189,2025-09,12,12
8189,2025-10,8,9
8189,2025-11,4,6
8189,2025-12,3,3
8189,2026-02,3,8
8191,2020-01,88,216
8191,2020-02,76,120
8191,2020-03,68,78
8191,2020-04,45,49
8191,2020-05,37,40
8191,2020-06,43,46
8191,2020-07,25,27
8191,2020-08,30,32
8191,2020-09,38,44
8191,2020-10,47,62
8191,2020-11,55,57
8191,2020-12,47,54
8191,2021-01,45,81
8191,2021-02,49,79
8191,2021-03,87,108
8191,2021-04,68,75
8191,2021-05,53,58
8191,2021-06,55,66
8191,2021-07,26,28
8191,2021-08,42,46
8191,2021-09,88,97
8191,2021-10,79,88
8191,2021-11,80,91
8191,2021-12,84,98
8191,2022-01,77,90
8191,2022-02,126,176
8191,2022-03,141,165
8191,2022-04,99,113
8191,2022-05,114,114
8191,2022-06,92,94
8191,2022-07,90,97
8191,2022-08,100,112
8191,2022-09,118,126
8191,2022-10,119,150
8191,2022-11,140,149
8191,2022-12,104,120
8191,2023-01,143,211
8191,2023-02,121,167
8191,2023-03,130,156
8191,2023-04,84,104
8191,2023-05,94,108
8191,2023-06,92,108
8191,2023-07,62,68
8191,2023-08,51,60
8191,2023-09,64,74
8191,2023-10,89,96
8191,2023-11,79,85
8191,2023-12,84,108
8191,2024-01,78,91
8191,2024-02,112,178
8191,2024-03,87,117
8191,2024-04,112,140
8191,2024-05,62,67
8191,2024-06,57,74
8191,2024-07,76,85
8191,2024-08,61,72
8191,2024-09,88,115
8191,2024-10,105,128
8191,2024-11,90,107
8191,2024-12,109,130
8191,2025-01,95,140
8191,2025-02,106,161
8191,2025-03,85,91
8191,2025-04,86,98
8191,2025-05,78,92
8191,2025-06,40,43
8191,2025-07,64,72
8191,2025-08,61,64
8191,2025-09,77,80
8191,2025-10,75,78
8191,2025-11,72,73
8191,2025-12,74,89
8191,2026-01,23,37
8191,2026-02,61,102
8192,2020-01,26,185
8192,2020-02,17,59
8192,2020-03,16,41
8192,2020-04,16,25
8192,2020-05,8,15
8192,2020-06,10,14
8192,2020-07,5,5
8192,2020-08,6,24
8192,2020-09,12,16
8192,2020-10,11,15
8192,2020-11,17,34
8192,2020-12,16,77
8192,2021-01,28,164
8192,2021-02,19,174
8192,2021-03,20,57
8192,2021-04,32,139
8192,2021-05,14,52
8192,2021-06,24,101
8192,2021-07,30,98
8192,2021-08,27,173
8192,2021-09,43,165
8192,2021-10,41,171
8192,2021-11,30,101
8192,2021-12,39,277
8192,2022-01,46,278
8192,2022-02,31,128
8192,2022-03,58,333
8192,2022-04,38,104
