year_month,age_group,final_quartile,n_emp_sum,n_emp_total_age,share,halfyear
2021-10,50+,2,490280,1698348,0.28868052954989204,2021H2
2021-10,50+,3,356499,1698348,0.20990927654402985,2021H2
2021-10,50+,4,469292,1698348,0.27632263823433123,2021H2
2021-11,50+,1,382725,1699964,0.22513712055078813,2021H2
2021-11,50+,2,489957,1699964,0.2882161033998367,2021H2
2021-11,50+,3,358323,1699964,0.210782698927742,2021H2
2021-11,50+,4,468959,1699964,0.2758640771216332,2021H2
2021-12,50+,1,387398,1741251,0.22248257143858066,2021H2
2021-12,50+,2,498779,1741251,0.2864486509986211,2021H2
2021-12,50+,3,371094,1741251,0.21311918844554864,2021H2
2021-12,50+,4,483980,1741251,0.2779495891172496,2021H2
2022-01,50+,1,388517,1757689,0.22103853412065502,2022H1
2022-01,50+,2,502898,1757689,0.2861131861210942,2022H1
2022-01,50+,3,371754,1757689,0.21150157963098137,2022H1
2022-01,50+,4,494520,1757689,0.28134670012726937,2022H1
2022-02,50+,1,386342,1755174,0.22011606826445698,2022H1
2022-02,50+,2,503783,1755174,0.28702738304008607,2022H1
2022-02,50+,3,370910,1755174,0.2113237775855841,2022H1
2022-02,50+,4,494139,1755174,0.28153277110987285,2022H1
2022-03,50+,1,389008,1763313,0.22061199571488443,2022H1
2022-03,50+,2,504472,1763313,0.2860932800926438,2022H1
2022-03,50+,3,373171,1763313,0.21163060670453857,2022H1
2022-03,50+,4,496662,1763313,0.28166411748793324,2022H1
2022-04,50+,1,394579,1778130,0.22190672223065805,2022H1
2022-04,50+,2,508798,1778130,0.2861421830799773,2022H1
2022-04,50+,3,375784,1778130,0.21133662893039318,2022H1
2022-04,50+,4,498969,1778130,0.2806144657589715,2022H1
2022-05,50+,1,398299,1787726,0.22279644643530386,2022H1
2022-05,50+,2,511360,1787726,0.28603935949916265,2022H1
2022-05,50+,3,377516,1787726,0.2111710631271235,2022H1
2022-05,50+,4,500551,1787726,0.27999313093841005,2022H1
2022-06,50+,1,402851,1808130,0.2227997986870413,2022H1
2022-06,50+,2,515711,1808130,0.2852178770331779,2022H1
2022-06,50+,3,382768,1808130,0.21169274333150825,2022H1
2022-06,50+,4,506800,1808130,0.2802895809482725,2022H1
2022-07,50+,1,393887,1755562,0.22436518903917949,2022H2
2022-07,50+,2,503332,1755562,0.2867070487969095,2022H2
2022-07,50+,3,368396,1755562,0.2098450524675289,2022H2
2022-07,50+,4,489947,1755562,0.2790827096963821,2022H2
2022-08,50+,1,383821,1710550,0.2243845546753968,2022H2
2022-08,50+,2,489337,1710550,0.2860699774926193,2022H2
2022-08,50+,3,357655,1710550,0.20908772032387243,2022H2
2022-08,50+,4,479737,1710550,0.2804577475081114,2022H2
2022-09,50+,1,390091,1742736,0.22383826351208674,2022H2
2022-09,50+,2,499356,1742736,0.2865356542815435,2022H2
2022-09,50+,3,365858,1742736,0.20993311666253522,2022H2
2022-09,50+,4,487431,1742736,0.27969296554383455,2022H2
2022-10,50+,1,391777,1760157,0.2225807129704907,2022H2
2022-10,50+,2,502641,1760157,0.2855660034871889,2022H2
2022-10,50+,3,370884,1760157,0.2107107490979498,2022H2
2022-10,50+,4,494855,1760157,0.2811425344443706,2022H2
2022-11,50+,1,389215,1746166,0.22289690670875506,2022H2
2022-11,50+,2,499007,1746166,0.2857729448402958,2022H2
2022-11,50+,3,368834,1746166,0.21122504962300262,2022H2
2022-11,50+,4,489110,1746166,0.2801050988279465,2022H2
2022-12,50+,1,392274,1783863,0.21990141619619893,2022H2
2022-12,50+,2,505684,1783863,0.28347692619892895,2022H2
2022-12,50+,3,382210,1783863,0.21425972734453264,2022H2
2022-12,50+,4,503695,1783863,0.2823619302603395,2022H2
2023-01,50+,1,394042,1798593,0.2190834724698695,2023H1
2023-01,50+,2,508721,1798593,0.2828438674007961,2023H1
2023-01,50+,3,383636,1798593,0.21329783892186838,2023H1
2023-01,50+,4,512194,1798593,0.28477482120746606,2023H1
2023-02,50+,1,392343,1798278,0.21817705605028812,2023H1
2023-02,50+,2,510146,1798278,0.2836858372287266,2023H1
2023-02,50+,3,383774,1798278,0.2134119418688323,2023H1
2023-02,50+,4,512015,1798278,0.284725164852153,2023H1
2023-03,50+,1,394233,1805653,0.21833264752419207,2023H1
2023-03,50+,2,511045,1805653,0.2830250330489856,2023H1
2023-03,50+,3,386017,1805653,0.21378249309252664,2023H1
2023-03,50+,4,514358,1805653,0.2848598263342957,2023H1
2023-04,50+,1,397796,1814641,0.21921470968637874,2023H1
2023-04,50+,2,513872,1814641,0.283181080996186,2023H1
2023-04,50+,3,387324,1814641,0.2134438712670991,2023H1
2023-04,50+,4,515649,1814641,0.28416033805033614,2023H1
2023-05,50+,1,400874,1820764,0.2201680173817145,2023H1
2023-05,50+,2,514707,1820764,0.2826873773866355,2023H1
2023-05,50+,3,389238,1820764,0.21377729348778865,2023H1
2023-05,50+,4,515945,1820764,0.28336731174386137,2023H1
2023-06,50+,1,404642,1842170,0.2196550806928785,2023H1
2023-06,50+,2,520882,1842170,0.28275457748199134,2023H1
2023-06,50+,3,395887,1842170,0.21490253342525392,2023H1
2023-06,50+,4,520759,1842170,0.28268780839987623,2023H1
2023-07,50+,1,396758,1791571,0.2214581504165897,2023H2
2023-07,50+,2,508499,1791571,0.2838285504732997,2023H2
2023-07,50+,3,380474,1791571,0.2123689209079629,2023H2
2023-07,50+,4,505840,1791571,0.28234437820214775,2023H2
2023-08,50+,1,386480,1743285,0.22169639502433625,2023H2
2023-08,50+,2,493956,1743285,0.2833478174825115,2023H2
2023-08,50+,3,368015,1743285,0.21110432316001113,2023H2
2023-08,50+,4,494834,1743285,0.2838514643331412,2023H2
2023-09,50+,1,393976,1778800,0.221484146615696,2023H2
2023-09,50+,2,505417,1778800,0.2841336856307623,2023H2
2023-09,50+,3,377018,1778800,0.21195075331684282,2023H2
2023-09,50+,4,502389,1778800,0.2824314144366989,2023H2
2023-10,50+,1,393539,1781253,0.22093380333955928,2023H2
2023-10,50+,2,505162,1781253,0.28359924165741757,2023H2
2023-10,50+,3,378575,1781253,0.21253297538305901,2023H2
2023-10,50+,4,503977,1781253,0.28293397961996414,2023H2
2023-11,50+,1,390919,1777389,0.21994003563654327,2023H2
2023-11,50+,2,503471,1777389,0.28326438387994973,2023H2
2023-11,50+,3,379394,1777389,0.21345580511638138,2023H2
2023-11,50+,4,503605,1777389,0.2833397753671256,2023H2
2023-12,50+,1,392029,1808922,0.21671968166676064,2023H2
2023-12,50+,2,507539,1808922,0.28057539241603563,2023H2
2023-12,50+,3,392516,1808922,0.21698890278298347,2023H2
2023-12,50+,4,516838,1808922,0.2857160231342203,2023H2
2024-01,50+,1,455857,1828949,0.24924533160848117,2024H1
2024-01,50+,2,447386,1828949,0.24461370984100705,2024H1
2024-01,50+,3,544133,1828949,0.2975113029395571,2024H1
2024-01,50+,4,381573,1828949,0.2086296556109547,2024H1
2024-02,50+,1,447794,1825885,0.24524764703143956,2024H1
2024-02,50+,2,448381,1825885,0.24556913496742674,2024H1
2024-02,50+,3,546799,1825885,0.2994706676488388,2024H1
2024-02,50+,4,382911,1825885,0.2097125503522949,2024H1
2024-03,50+,1,453695,1830475,0.24785643070787636,2024H1
2024-03,50+,2,461973,1830475,0.25237875414851335,2024H1
2024-03,50+,3,532507,1830475,0.29091192176893976,2024H1
2024-03,50+,4,382300,1830475,0.2088528933746705,2024H1
2024-04,50+,1,447051,1840254,0.24292896524066787,2024H1
2024-04,50+,2,449425,1840254,0.2442190045504588,2024H1
2024-04,50+,3,554232,1840254,0.3011714687211657,2024H1
2024-04,50+,4,389546,1840254,0.21168056148770767,2024H1
2024-05,50+,1,443928,1848145,0.24020193220770014,2024H1
2024-05,50+,2,449958,1848145,0.24346466321636018,2024H1
2024-05,50+,3,563019,1848145,0.3046400580041068,2024H1
2024-05,50+,4,391240,1848145,0.21169334657183284,2024H1
2024-06,50+,1,412590,1873988,0.22016683137778897,2024H1
2024-06,50+,2,424285,1873988,0.22640753302582514,2024H1
2024-06,50+,3,629187,1873988,0.33574761417895954,2024H1
2024-06,50+,4,407926,1873988,0.21767802141742637,2024H1
2024-07,50+,1,432663,1822071,0.2374567182069195,2024H2
2024-07,50+,2,413844,1822071,0.22712836107923345,2024H2
2024-07,50+,3,588226,1822071,0.32283374248314145,2024H2
2024-07,50+,4,387338,1822071,0.2125811782307056,2024H2
2024-08,50+,1,428542,1767285,0.24248607327058172,2024H2
2024-08,50+,2,414780,1767285,0.23469898742987125,2024H2
2024-08,50+,3,547254,1767285,0.30965803478216586,2024H2
2024-08,50+,4,376709,1767285,0.21315690451738117,2024H2
2024-09,50+,1,441785,1800285,0.2453972565454914,2024H2
2024-09,50+,2,435975,1800285,0.24216998975162266,2024H2
2024-09,50+,3,543506,1800285,0.30189997694809434,2024H2
2024-09,50+,4,379019,1800285,0.2105327767547916,2024H2
2024-10,50+,1,439255,1801652,0.24380679509694436,2024H2
2024-10,50+,2,432336,1801652,0.23996643080905747,2024H2
2024-10,50+,3,550121,1801652,0.3053425411788736,2024H2
2024-10,50+,4,379940,1801652,0.21088423291512456,2024H2
2024-11,50+,1,437539,1796202,0.24359119965349108,2024H2
2024-11,50+,2,430672,1796202,0.23976813298281596,2024H2
2024-11,50+,3,549687,1796202,0.30602738444785166,2024H2
2024-11,50+,4,378304,1796202,0.2106132829158413,2024H2
2024-12,50+,1,435163,1829472,0.2378626182854944,2024H2
2024-12,50+,2,422979,1829472,0.23120277325916985,2024H2
2024-12,50+,3,585941,1829472,0.32027874709205717,2024H2
2024-12,50+,4,385389,1829472,0.21065586136327857,2024H2
2025-01,50+,1,432592,1838070,0.23535121078087343,2025H1
2025-01,50+,2,417653,1838070,0.22722366395186255,2025H1
2025-01,50+,3,589071,1838070,0.32048344187109307,2025H1
2025-01,50+,4,398754,1838070,0.21694168339617098,2025H1
2025-02,50+,1,428717,1834474,0.2337002323281769,2025H1
2025-02,50+,2,426528,1834474,0.23250697475134563,2025H1
2025-02,50+,3,581467,1834474,0.3169666073217718,2025H1
2025-02,50+,4,397762,1834474,0.21682618559870567,2025H1
2025-03,50+,1,436833,1838610,0.23758872191492486,2025H1
2025-03,50+,2,443638,1838610,0.24128988746933824,2025H1
2025-03,50+,3,563611,1838610,0.3065418984994099,2025H1
2025-03,50+,4,394528,1838610,0.21457949211632701,2025H1
2025-04,50+,1,432272,1849185,0.23376352284925522,2025H1
2025-04,50+,2,433709,1849185,0.2345406219496697,2025H1
2025-04,50+,3,582291,1849185,0.3148906139731828,2025H1
2025-04,50+,4,400913,1849185,0.2168052412278923,2025H1
2025-05,50+,1,427608,1853817,0.23066354445989004,2025H1
2025-05,50+,2,422659,1853817,0.22799391741471786,2025H1
2025-05,50+,3,602148,1853817,0.3248152325714998,2025H1
2025-05,50+,4,401402,1853817,0.21652730555389232,2025H1
2025-06,50+,1,392533,1878429,0.20896877124448143,2025H1
2025-06,50+,2,395112,1878429,0.21034172704957174,2025H1
2025-06,50+,3,669687,1878429,0.3565144064534779,2025H1
2025-06,50+,4,421097,1878429,0.22417509525246895,2025H1
