ssyk4,year_month,n_ads
8129,2020-01,38
8129,2020-02,22
8129,2020-03,33
8129,2020-04,12
8129,2020-05,8
8129,2020-06,10
8129,2020-07,10
8129,2020-08,20
8129,2020-09,23
8129,2020-10,27
8129,2020-11,21
8129,2020-12,20
8129,2021-01,42
8129,2021-02,36
8129,2021-03,46
8129,2021-04,42
8129,2021-05,45
8129,2021-06,43
8129,2021-07,42
8129,2021-08,38
8129,2021-09,72
8129,2021-10,60
8129,2021-11,87
8129,2021-12,47
8129,2022-01,68
8129,2022-02,80
8129,2022-03,69
8129,2022-04,68
8129,2022-05,84
8129,2022-06,76
8129,2022-07,56
8129,2022-08,111
8129,2022-09,97
8129,2022-10,101
8129,2022-11,87
8129,2022-12,79
8129,2023-01,87
8129,2023-02,59
8129,2023-03,102
8129,2023-04,56
8129,2023-05,103
8129,2023-06,80
8129,2023-07,75
8129,2023-08,91
8129,2023-09,90
8129,2023-10,66
8129,2023-11,50
8129,2023-12,35
8129,2024-01,67
8129,2024-02,53
8129,2024-03,63
8129,2024-04,58
8129,2024-05,74
8129,2024-06,50
8129,2024-07,37
8129,2024-08,69
8129,2024-09,62
8129,2024-10,43
8129,2024-11,50
8129,2024-12,44
8129,2025-01,41
8129,2025-02,49
8129,2025-03,63
8129,2025-04,65
8129,2025-05,43
8129,2025-06,35
8129,2025-07,34
8129,2025-08,58
8129,2025-09,55
8129,2025-10,56
8129,2025-11,43
8129,2025-12,51
8131,2020-01,49
8131,2020-02,41
8131,2020-03,36
8131,2020-04,42
8131,2020-05,23
8131,2020-06,24
8131,2020-07,17
8131,2020-08,24
8131,2020-09,24
8131,2020-10,28
8131,2020-11,23
8131,2020-12,21
8131,2021-01,34
8131,2021-02,28
8131,2021-03,32
8131,2021-04,49
8131,2021-05,39
8131,2021-06,20
8131,2021-07,30
8131,2021-08,46
8131,2021-09,40
8131,2021-10,54
8131,2021-11,62
8131,2021-12,56
8131,2022-01,67
8131,2022-02,77
8131,2022-03,83
8131,2022-04,76
8131,2022-05,79
8131,2022-06,59
8131,2022-07,43
8131,2022-08,61
8131,2022-09,64
8131,2022-10,107
8131,2022-11,110
8131,2022-12,84
8131,2023-01,133
8131,2023-02,115
8131,2023-03,158
8131,2023-04,88
8131,2023-05,102
8131,2023-06,47
8131,2023-07,40
8131,2023-08,100
8131,2023-09,71
8131,2023-10,89
8131,2023-11,73
8131,2023-12,32
8131,2024-01,71
8131,2024-02,33
8131,2024-03,59
8131,2024-04,64
8131,2024-05,65
8131,2024-06,37
8131,2024-07,27
8131,2024-08,53
8131,2024-09,51
8131,2024-10,58
8131,2024-11,45
8131,2024-12,37
8131,2025-01,42
8131,2025-02,41
8131,2025-03,57
8131,2025-04,59
8131,2025-05,41
8131,2025-06,29
8131,2025-07,24
8131,2025-08,47
8131,2025-09,36
8131,2025-10,22
8131,2025-11,65
8131,2025-12,29
8132,2020-01,1
8132,2020-02,2
8132,2020-03,2
8132,2020-04,4
8132,2020-05,2
8132,2020-06,3
8132,2020-09,1
8132,2020-10,2
8132,2020-11,3
8132,2021-01,1
8132,2021-04,5
8132,2021-05,7
8132,2021-06,5
8132,2021-07,1
8132,2021-08,1
8132,2021-09,7
8132,2021-11,4
8132,2021-12,2
8132,2022-01,2
8132,2022-02,2
8132,2022-03,1
8132,2022-04,5
8132,2022-05,4
8132,2022-06,5
8132,2022-07,2
8132,2022-08,3
8132,2022-09,7
8132,2022-10,1
8132,2022-11,1
8132,2022-12,2
8132,2023-01,1
8132,2023-02,4
8132,2023-03,5
8132,2023-04,3
8132,2023-05,5
8132,2023-06,1
8132,2023-08,2
8132,2023-09,5
8132,2023-10,2
8132,2023-11,4
8132,2023-12,1
8132,2024-01,6
8132,2024-02,2
8132,2024-03,1
8132,2024-04,4
8132,2024-05,1
8132,2024-06,2
8132,2024-07,2
8132,2024-08,6
8132,2024-09,3
8132,2024-10,1
8132,2024-11,1
8132,2024-12,2
8132,2025-02,4
8132,2025-03,2
8132,2025-04,3
8132,2025-05,9
8132,2025-06,4
8132,2025-08,2
8132,2025-09,5
8132,2025-10,2
8132,2025-11,1
8132,2025-12,1
8141,2020-01,7
8141,2020-02,13
8141,2020-03,3
8141,2020-04,8
8141,2020-05,1
8141,2020-06,3
8141,2020-07,2
8141,2020-08,4
8141,2020-09,3
8141,2020-10,3
8141,2020-11,5
8141,2020-12,3
8141,2021-01,3
8141,2021-02,5
8141,2021-03,10
8141,2021-04,10
8141,2021-05,9
8141,2021-06,6
8141,2021-07,4
8141,2021-08,9
8141,2021-09,13
8141,2021-10,16
8141,2021-11,9
8141,2021-12,8
8141,2022-01,17
8141,2022-02,23
8141,2022-03,20
8141,2022-04,10
8141,2022-05,24
8141,2022-06,5
8141,2022-07,11
8141,2022-08,14
8141,2022-09,27
8141,2022-10,15
8141,2022-11,27
8141,2022-12,44
8141,2023-01,38
8141,2023-02,36
8141,2023-03,22
8141,2023-04,17
8141,2023-05,17
8141,2023-06,16
8141,2023-07,16
8141,2023-08,17
8141,2023-09,19
8141,2023-10,14
8141,2023-11,8
8141,2023-12,13
8141,2024-01,8
8141,2024-02,14
8141,2024-03,20
8141,2024-04,21
8141,2024-05,28
8141,2024-06,14
8141,2024-07,11
8141,2024-08,15
8141,2024-09,9
8141,2024-10,7
8141,2024-11,9
8141,2024-12,3
8141,2025-01,9
8141,2025-02,15
8141,2025-03,12
8141,2025-04,6
8141,2025-05,11
8141,2025-06,2
8141,2025-07,3
8141,2025-08,8
8141,2025-09,8
8141,2025-10,8
8141,2025-11,7
8141,2025-12,6
8142,2020-01,20
8142,2020-02,29
8142,2020-03,17
8142,2020-04,9
8142,2020-05,5
8142,2020-06,7
8142,2020-07,6
8142,2020-08,15
8142,2020-09,22
8142,2020-10,17
8142,2020-11,27
8142,2020-12,27
8142,2021-01,33
8142,2021-02,26
8142,2021-03,58
8142,2021-04,44
8142,2021-05,58
8142,2021-06,64
8142,2021-07,39
8142,2021-08,49
8142,2021-09,63
8142,2021-10,95
8142,2021-11,56
8142,2021-12,75
8142,2022-01,70
8142,2022-02,86
8142,2022-03,79
8142,2022-04,77
8142,2022-05,95
8142,2022-06,80
8142,2022-07,83
8142,2022-08,92
8142,2022-09,121
8142,2022-10,78
8142,2022-11,88
8142,2022-12,63
8142,2023-01,100
8142,2023-02,111
8142,2023-03,105
8142,2023-04,103
8142,2023-05,112
8142,2023-06,124
8142,2023-07,75
8142,2023-08,109
8142,2023-09,62
8142,2023-10,82
8142,2023-11,31
8142,2023-12,70
8142,2024-01,61
8142,2024-02,108
8142,2024-03,69
8142,2024-04,78
8142,2024-05,91
8142,2024-06,59
8142,2024-07,35
8142,2024-08,66
8142,2024-09,62
8142,2024-10,48
8142,2024-11,62
8142,2024-12,45
8142,2025-01,61
8142,2025-02,82
8142,2025-03,65
8142,2025-04,68
8142,2025-05,54
8142,2025-06,27
8142,2025-07,28
8142,2025-08,50
8142,2025-09,61
8142,2025-10,65
8142,2025-11,73
8142,2025-12,53
8143,2020-01,10
8143,2020-02,3
8143,2020-03,2
8143,2020-04,1
8143,2020-05,4
8143,2020-09,3
8143,2020-10,1
8143,2020-11,6
8143,2020-12,2
8143,2021-01,4
8143,2021-02,6
8143,2021-03,2
8143,2021-04,3
8143,2021-05,4
8143,2021-06,4
8143,2021-07,2
8143,2021-08,2
8143,2021-09,4
8143,2021-10,3
8143,2021-11,3
8143,2021-12,4
8143,2022-01,8
8143,2022-02,8
8143,2022-03,4
8143,2022-04,8
8143,2022-05,8
8143,2022-06,5
8143,2022-07,3
8143,2022-08,5
8143,2022-09,9
8143,2022-10,5
8143,2022-11,5
8143,2022-12,10
8143,2023-01,13
8143,2023-02,14
8143,2023-03,11
8143,2023-04,8
8143,2023-05,5
8143,2023-06,14
8143,2023-07,4
8143,2023-08,5
8143,2023-09,4
8143,2023-10,2
8143,2023-11,3
8143,2023-12,3
8143,2024-01,11
8143,2024-02,10
8143,2024-03,5
8143,2024-04,10
8143,2024-05,3
8143,2024-06,4
8143,2024-08,9
8143,2024-09,7
8143,2024-10,4
8143,2024-11,5
8143,2024-12,2
8143,2025-01,14
8143,2025-02,4
8143,2025-03,3
8143,2025-04,2
8143,2025-05,5
8143,2025-06,5
8143,2025-07,1
8143,2025-08,3
8143,2025-09,3
8143,2025-10,3
8143,2025-11,5
8143,2025-12,9
8151,2020-01,16
8151,2020-02,24
8151,2020-03,10
8151,2020-04,5
8151,2020-05,3
8151,2020-06,4
8151,2020-08,10
8151,2020-09,9
8151,2020-10,3
8151,2020-11,6
8151,2020-12,3
8151,2021-01,9
8151,2021-02,13
8151,2021-03,14
8151,2021-04,7
8151,2021-05,19
8151,2021-06,19
8151,2021-07,7
8151,2021-08,9
8151,2021-09,28
8151,2021-10,23
8151,2021-11,34
8151,2021-12,27
8151,2022-01,26
8151,2022-02,19
8151,2022-03,23
8151,2022-04,35
8151,2022-05,39
8151,2022-06,44
8151,2022-07,23
8151,2022-08,26
8151,2022-09,28
8151,2022-10,37
8151,2022-11,21
8151,2022-12,23
8151,2023-01,26
8151,2023-02,28
8151,2023-03,35
8151,2023-04,27
8151,2023-05,25
8151,2023-06,20
8151,2023-07,14
8151,2023-08,7
8151,2023-09,18
8151,2023-10,11
8151,2023-11,15
8151,2023-12,16
8151,2024-01,18
8151,2024-02,12
8151,2024-03,13
8151,2024-04,25
8151,2024-05,19
8151,2024-06,15
8151,2024-07,7
8151,2024-08,9
8151,2024-09,11
8151,2024-10,9
8151,2024-11,2
8151,2024-12,1
8151,2025-01,12
8151,2025-02,23
8151,2025-03,27
8151,2025-04,25
8151,2025-05,16
8151,2025-06,10
8151,2025-07,7
8151,2025-08,7
8151,2025-09,9
8151,2025-10,14
8151,2025-11,10
8151,2025-12,9
8159,2020-01,9
8159,2020-02,5
8159,2020-03,3
8159,2020-05,8
8159,2020-06,4
8159,2020-07,1
8159,2020-08,5
8159,2020-09,7
8159,2020-10,6
8159,2020-11,12
8159,2020-12,5
8159,2021-01,11
8159,2021-02,10
8159,2021-03,8
8159,2021-04,14
8159,2021-05,9
8159,2021-06,19
8159,2021-07,11
8159,2021-08,26
8159,2021-09,18
8159,2021-10,8
8159,2021-11,16
8159,2021-12,19
8159,2022-01,35
8159,2022-02,24
8159,2022-03,25
8159,2022-04,17
8159,2022-05,12
8159,2022-06,19
8159,2022-07,9
8159,2022-08,24
8159,2022-09,12
8159,2022-10,7
8159,2022-11,10
8159,2022-12,5
8159,2023-01,8
8159,2023-02,14
8159,2023-03,25
8159,2023-04,10
8159,2023-05,16
8159,2023-06,8
8159,2023-07,1
8159,2023-08,8
8159,2023-09,12
8159,2023-10,11
8159,2023-11,7
8159,2023-12,7
8159,2024-01,13
8159,2024-02,16
8159,2024-03,19
8159,2024-04,13
8159,2024-05,11
8159,2024-06,11
8159,2024-07,5
8159,2024-08,11
8159,2024-09,15
8159,2024-10,18
8159,2024-11,9
8159,2024-12,4
8159,2025-01,17
8159,2025-02,7
8159,2025-03,7
8159,2025-04,14
8159,2025-05,12
8159,2025-06,10
8159,2025-07,5
8159,2025-08,12
8159,2025-09,15
8159,2025-10,16
8159,2025-11,10
8159,2025-12,4
8161,2020-01,18
8161,2020-02,27
8161,2020-03,21
8161,2020-04,4
8161,2020-05,7
8161,2020-06,5
8161,2020-07,4
8161,2020-08,5
8161,2020-09,14
8161,2020-10,17
8161,2020-11,9
8161,2020-12,3
8161,2021-01,11
8161,2021-02,23
8161,2021-03,20
8161,2021-04,19
8161,2021-05,20
8161,2021-06,19
8161,2021-07,13
8161,2021-08,17
8161,2021-09,32
8161,2021-10,24
8161,2021-11,32
8161,2021-12,17
8161,2022-01,22
8161,2022-02,32
8161,2022-03,56
8161,2022-04,53
8161,2022-05,63
8161,2022-06,57
8161,2022-07,26
8161,2022-08,44
8161,2022-09,36
8161,2022-10,41
8161,2022-11,29
8161,2022-12,26
8161,2023-01,45
8161,2023-02,38
8161,2023-03,74
8161,2023-04,70
8161,2023-05,72
8161,2023-06,45
8161,2023-07,20
8161,2023-08,32
8161,2023-09,31
8161,2023-10,18
8161,2023-11,17
8161,2023-12,7
8161,2024-01,31
8161,2024-02,22
8161,2024-03,42
8161,2024-04,34
8161,2024-05,42
8161,2024-06,22
8161,2024-07,12
8161,2024-08,16
8161,2024-09,25
8161,2024-10,21
8161,2024-11,13
8161,2024-12,10
8161,2025-01,25
8161,2025-02,36
8161,2025-03,30
8161,2025-04,21
8161,2025-05,11
8161,2025-06,9
8161,2025-07,11
8161,2025-08,10
8161,2025-09,35
8161,2025-10,15
8161,2025-11,11
8161,2025-12,7
8162,2020-01,25
8162,2020-02,37
8162,2020-03,31
8162,2020-04,8
8162,2020-05,11
8162,2020-06,14
8162,2020-07,9
8162,2020-08,15
8162,2020-09,18
8162,2020-10,16
8162,2020-11,9
8162,2020-12,6
8162,2021-01,15
8162,2021-02,21
8162,2021-03,10
8162,2021-04,14
8162,2021-05,22
8162,2021-06,22
8162,2021-07,9
8162,2021-08,27
8162,2021-09,32
8162,2021-10,17
8162,2021-11,28
8162,2021-12,17
8162,2022-01,39
8162,2022-02,35
8162,2022-03,44
8162,2022-04,35
8162,2022-05,32
8162,2022-06,36
8162,2022-07,22
8162,2022-08,26
8162,2022-09,32
8162,2022-10,20
8162,2022-11,17
8162,2022-12,17
8162,2023-01,27
8162,2023-02,38
8162,2023-03,49
8162,2023-04,40
8162,2023-05,43
8162,2023-06,25
8162,2023-07,13
8162,2023-08,21
8162,2023-09,15
8162,2023-10,23
8162,2023-11,16
8162,2023-12,16
8162,2024-01,35
8162,2024-02,33
8162,2024-03,40
8162,2024-04,44
8162,2024-05,34
8162,2024-06,33
8162,2024-07,18
8162,2024-08,33
8162,2024-09,22
8162,2024-10,19
8162,2024-11,16
8162,2024-12,10
8162,2025-01,40
8162,2025-02,30
8162,2025-03,28
8162,2025-04,35
8162,2025-05,23
8162,2025-06,21
8162,2025-07,9
8162,2025-08,17
8162,2025-09,22
8162,2025-10,12
8162,2025-11,19
8162,2025-12,11
8163,2020-01,28
8163,2020-02,22
8163,2020-03,18
8163,2020-04,12
8163,2020-05,8
8163,2020-06,7
8163,2020-07,7
8163,2020-08,10
8163,2020-09,7
8163,2020-10,9
8163,2020-11,10
8163,2020-12,2
8163,2021-01,9
8163,2021-02,16
8163,2021-03,17
8163,2021-04,27
8163,2021-05,27
8163,2021-06,28
8163,2021-07,10
8163,2021-08,22
8163,2021-09,22
8163,2021-10,19
8163,2021-11,29
8163,2021-12,26
8163,2022-01,30
8163,2022-02,36
8163,2022-03,47
8163,2022-04,39
8163,2022-05,38
8163,2022-06,38
8163,2022-07,15
8163,2022-08,25
8163,2022-09,15
8163,2022-10,16
8163,2022-11,12
8163,2022-12,12
8163,2023-01,24
8163,2023-02,29
8163,2023-03,45
8163,2023-04,36
8163,2023-05,41
8163,2023-06,26
8163,2023-07,16
8163,2023-08,22
8163,2023-09,29
8163,2023-10,15
8163,2023-11,14
8163,2023-12,8
8163,2024-01,27
8163,2024-02,41
8163,2024-03,47
8163,2024-04,42
8163,2024-05,29
8163,2024-06,23
8163,2024-07,16
8163,2024-08,15
8163,2024-09,14
8163,2024-10,12
8163,2024-11,9
8163,2024-12,10
8163,2025-01,19
8163,2025-02,22
8163,2025-03,44
8163,2025-04,28
8163,2025-05,30
8163,2025-06,22
8163,2025-07,9
8163,2025-08,14
8163,2025-09,21
8163,2025-10,21
8163,2025-11,9
8163,2025-12,12
8169,2020-01,23
8169,2020-02,21
8169,2020-03,20
8169,2020-04,2
8169,2020-05,7
8169,2020-06,11
8169,2020-07,8
8169,2020-08,9
8169,2020-09,14
8169,2020-10,14
8169,2020-11,7
8169,2020-12,26
8169,2021-01,18
8169,2021-02,29
8169,2021-03,28
8169,2021-04,41
8169,2021-05,30
8169,2021-06,26
8169,2021-07,16
8169,2021-08,19
8169,2021-09,28
8169,2021-10,28
8169,2021-11,35
8169,2021-12,35
8169,2022-01,53
8169,2022-02,30
8169,2022-03,43
8169,2022-04,106
8169,2022-05,52
8169,2022-06,48
8169,2022-07,12
8169,2022-08,29
8169,2022-09,12
8169,2022-10,13
8169,2022-11,21
8169,2022-12,21
8169,2023-01,21
8169,2023-02,40
8169,2023-03,53
8169,2023-04,20
8169,2023-05,29
8169,2023-06,13
8169,2023-07,11
8169,2023-08,17
8169,2023-09,18
8169,2023-10,23
8169,2023-11,15
8169,2023-12,4
8169,2024-01,29
8169,2024-02,42
8169,2024-03,45
8169,2024-04,56
8169,2024-05,29
8169,2024-06,35
8169,2024-07,29
8169,2024-08,42
8169,2024-09,38
8169,2024-10,21
8169,2024-11,23
8169,2024-12,10
8169,2025-01,29
8169,2025-02,24
8169,2025-03,33
8169,2025-04,33
8169,2025-05,24
8169,2025-06,6
8169,2025-07,9
8169,2025-08,20
8169,2025-09,27
8169,2025-10,16
8169,2025-11,27
8169,2025-12,23
8171,2020-01,20
8171,2020-02,5
8171,2020-03,6
8171,2020-05,3
8171,2020-06,4
8171,2020-07,1
8171,2020-08,4
8171,2020-10,5
8171,2020-11,2
8171,2020-12,10
8171,2021-01,14
8171,2021-02,8
8171,2021-03,5
8171,2021-04,3
8171,2021-05,7
8171,2021-06,2
8171,2021-07,2
8171,2021-08,5
8171,2021-09,5
8171,2021-10,4
8171,2021-11,7
8171,2021-12,17
8171,2022-01,16
8171,2022-02,9
8171,2022-03,17
8171,2022-04,4
8171,2022-05,5
8171,2022-06,9
8171,2022-07,7
8171,2022-08,2
8171,2022-09,6
8171,2022-10,3
8171,2022-11,6
8171,2022-12,23
8171,2023-01,16
8171,2023-02,18
8171,2023-03,11
8171,2023-04,5
8171,2023-05,6
8171,2023-07,22
8171,2023-08,21
8171,2023-09,7
8171,2023-10,10
8171,2023-11,9
8171,2023-12,12
8171,2024-01,16
8171,2024-02,16
8171,2024-03,11
8171,2024-04,2
8171,2024-05,4
8171,2024-06,5
8171,2024-07,6
8171,2024-08,5
8171,2024-09,2
8171,2024-10,7
8171,2024-11,9
8171,2024-12,15
8171,2025-01,14
8171,2025-02,5
8171,2025-03,4
8171,2025-04,13
8171,2025-05,5
8171,2025-06,3
8171,2025-07,7
8171,2025-08,7
8171,2025-09,12
8171,2025-10,4
8171,2025-11,6
8171,2025-12,9
8172,2020-01,9
8172,2020-02,10
8172,2020-03,5
8172,2020-04,2
8172,2020-06,4
8172,2020-08,2
8172,2020-09,1
8172,2020-10,4
8172,2020-11,3
8172,2020-12,15
8172,2021-01,14
8172,2021-02,11
8172,2021-03,18
8172,2021-04,11
8172,2021-05,5
8172,2021-06,6
8172,2021-07,7
8172,2021-08,7
8172,2021-09,9
8172,2021-10,9
8172,2021-11,13
8172,2021-12,17
8172,2022-01,12
8172,2022-02,13
8172,2022-03,20
8172,2022-04,9
8172,2022-05,10
8172,2022-06,13
8172,2022-07,11
8172,2022-08,6
8172,2022-09,13
8172,2022-10,16
8172,2022-11,15
8172,2022-12,26
8172,2023-01,9
8172,2023-02,20
8172,2023-03,18
8172,2023-04,4
8172,2023-05,7
8172,2023-06,36
8172,2023-07,43
8172,2023-08,48
8172,2023-09,15
8172,2023-10,5
8172,2023-11,2
8172,2023-12,18
8172,2024-01,17
8172,2024-02,27
8172,2024-03,15
8172,2024-04,5
8172,2024-05,11
8172,2024-06,10
8172,2024-07,12
8172,2024-08,5
8172,2024-09,14
8172,2024-10,8
8172,2024-11,15
8172,2024-12,20
8172,2025-01,20
8172,2025-02,9
8172,2025-03,12
8172,2025-04,16
8172,2025-05,5
8172,2025-06,3
8172,2025-07,2
8172,2025-08,5
8172,2025-09,6
8172,2025-10,12
8172,2025-11,2
8172,2025-12,6
8173,2020-01,7
8173,2020-02,11
8173,2020-03,12
8173,2020-04,3
8173,2020-05,5
8173,2020-06,6
8173,2020-07,4
8173,2020-08,12
8173,2020-09,17
8173,2020-10,30
8173,2020-11,20
8173,2020-12,25
8173,2021-01,27
8173,2021-02,22
8173,2021-03,40
8173,2021-04,23
8173,2021-05,64
8173,2021-06,39
8173,2021-07,42
8173,2021-08,32
8173,2021-09,33
8173,2021-10,28
8173,2021-11,30
8173,2021-12,30
8173,2022-01,37
8173,2022-02,32
8173,2022-03,45
8173,2022-04,45
8173,2022-05,34
8173,2022-06,32
8173,2022-07,18
8173,2022-08,15
8173,2022-09,28
8173,2022-10,26
8173,2022-11,26
8173,2022-12,20
8173,2023-01,22
8173,2023-02,32
8173,2023-03,41
8173,2023-04,10
8173,2023-05,32
8173,2023-06,14
8173,2023-07,17
8173,2023-08,18
8173,2023-09,18
8173,2023-10,9
8173,2023-11,14
8173,2023-12,15
8173,2024-01,14
8173,2024-02,13
8173,2024-03,18
8173,2024-04,33
8173,2024-05,28
8173,2024-06,7
8173,2024-07,16
8173,2024-08,22
8173,2024-09,8
8173,2024-10,17
8173,2024-11,16
8173,2024-12,13
8173,2025-01,17
8173,2025-02,14
8173,2025-03,5
8173,2025-04,26
8173,2025-05,12
8173,2025-06,9
8173,2025-07,11
8173,2025-08,13
8173,2025-09,12
8173,2025-10,9
8173,2025-11,7
8173,2025-12,8
8174,2020-01,2
8174,2020-02,5
8174,2020-03,5
8174,2020-04,2
8174,2020-05,3
8174,2020-06,4
8174,2020-07,3
8174,2020-08,5
8174,2020-09,9
8174,2020-10,8
8174,2020-11,6
8174,2020-12,3
8174,2021-01,8
8174,2021-02,5
8174,2021-03,11
8174,2021-04,6
8174,2021-05,12
8174,2021-06,13
8174,2021-07,11
8174,2021-08,14
8174,2021-09,29
8174,2021-10,17
8174,2021-11,22
8174,2021-12,18
8174,2022-01,21
8174,2022-02,33
8174,2022-03,49
8174,2022-04,21
8174,2022-05,29
8174,2022-06,26
8174,2022-07,15
8174,2022-08,17
8174,2022-09,16
8174,2022-10,13
8174,2022-11,18
8174,2022-12,11
8174,2023-01,6
8174,2023-02,12
8174,2023-03,12
8174,2023-04,10
8174,2023-05,14
8174,2023-06,18
8174,2023-07,10
8174,2023-08,11
8174,2023-09,12
8174,2023-10,6
8174,2023-11,10
8174,2023-12,2
8174,2024-01,4
8174,2024-02,5
8174,2024-03,5
8174,2024-04,6
8174,2024-05,10
8174,2024-06,16
8174,2024-07,6
8174,2024-08,12
8174,2024-09,12
8174,2024-10,10
8174,2024-11,9
8174,2024-12,9
8174,2025-01,11
8174,2025-02,12
8174,2025-03,15
8174,2025-04,14
8174,2025-05,20
8174,2025-06,6
8174,2025-07,6
8174,2025-08,7
8174,2025-09,9
8174,2025-10,8
8174,2025-11,4
8174,2025-12,18
8181,2020-01,2
8181,2020-02,4
8181,2020-03,2
8181,2020-04,2
8181,2020-05,1
8181,2020-06,2
8181,2020-07,2
8181,2020-09,2
8181,2020-10,3
8181,2020-12,2
8181,2021-02,3
8181,2021-03,7
8181,2021-04,10
8181,2021-05,7
8181,2021-06,5
8181,2021-07,1
8181,2021-08,8
8181,2021-09,5
8181,2021-10,3
8181,2021-11,6
8181,2021-12,3
8181,2022-01,6
8181,2022-02,9
8181,2022-03,15
8181,2022-04,9
8181,2022-05,16
8181,2022-06,10
8181,2022-07,10
8181,2022-08,16
8181,2022-09,12
8181,2022-10,14
8181,2022-11,8
8181,2022-12,11
8181,2023-01,5
8181,2023-02,7
8181,2023-03,19
8181,2023-04,14
8181,2023-05,27
8181,2023-06,15
8181,2023-07,7
8181,2023-08,7
8181,2023-09,9
8181,2023-10,6
8181,2023-11,8
8181,2023-12,7
8181,2024-01,7
8181,2024-02,11
8181,2024-03,7
8181,2024-04,12
8181,2024-05,6
8181,2024-06,3
8181,2024-07,3
8181,2024-08,8
8181,2024-09,6
8181,2024-10,5
8181,2024-11,8
8181,2024-12,4
8181,2025-01,3
8181,2025-02,3
8181,2025-03,5
8181,2025-04,3
8181,2025-05,4
8181,2025-06,2
8181,2025-07,1
8181,2025-08,4
8181,2025-09,1
8181,2025-10,4
8181,2025-11,3
8181,2025-12,5
8189,2020-01,5
8189,2020-02,8
8189,2020-03,7
8189,2020-04,6
8189,2020-05,6
8189,2020-06,4
8189,2020-07,4
8189,2020-08,4
8189,2020-09,4
8189,2020-10,13
8189,2020-11,3
8189,2020-12,5
8189,2021-01,6
8189,2021-02,7
8189,2021-03,10
8189,2021-04,8
8189,2021-05,22
8189,2021-06,12
8189,2021-07,6
8189,2021-08,15
8189,2021-09,7
8189,2021-10,15
8189,2021-11,12
8189,2021-12,10
8189,2022-01,19
8189,2022-02,18
8189,2022-03,12
8189,2022-04,16
8189,2022-05,15
8189,2022-06,16
8189,2022-07,16
8189,2022-08,20
8189,2022-09,16
8189,2022-10,17
8189,2022-11,15
8189,2022-12,26
8189,2023-01,20
8189,2023-02,24
8189,2023-03,20
8189,2023-04,15
8189,2023-05,30
8189,2023-06,3
8189,2023-07,14
8189,2023-08,23
8189,2023-09,28
8189,2023-10,29
8189,2023-11,18
8189,2023-12,10
8189,2024-01,8
8189,2024-02,9
8189,2024-03,12
8189,2024-04,17
8189,2024-05,6
8189,2024-06,13
8189,2024-07,14
8189,2024-08,16
8189,2024-09,3
8189,2024-10,8
8189,2024-11,5
8189,2024-12,10
8189,2025-01,10
8189,2025-02,10
8189,2025-03,9
8189,2025-04,12
8189,2025-05,14
8189,2025-06,6
8189,2025-07,4
8189,2025-08,4
8189,2025-09,12
8189,2025-10,8
8189,2025-11,4
8189,2025-12,3
8191,2020-01,88
8191,2020-02,76
8191,2020-03,68
8191,2020-04,45
8191,2020-05,37
8191,2020-06,43
8191,2020-07,25
8191,2020-08,30
8191,2020-09,38
8191,2020-10,47
8191,2020-11,55
8191,2020-12,47
8191,2021-01,45
8191,2021-02,49
8191,2021-03,87
8191,2021-04,68
8191,2021-05,53
8191,2021-06,55
8191,2021-07,26
8191,2021-08,42
8191,2021-09,88
8191,2021-10,79
8191,2021-11,80
8191,2021-12,84
8191,2022-01,77
8191,2022-02,126
8191,2022-03,141
8191,2022-04,99
8191,2022-05,114
8191,2022-06,92
8191,2022-07,90
8191,2022-08,100
8191,2022-09,118
8191,2022-10,119
8191,2022-11,140
8191,2022-12,104
8191,2023-01,143
8191,2023-02,121
8191,2023-03,130
8191,2023-04,84
8191,2023-05,94
8191,2023-06,92
8191,2023-07,62
8191,2023-08,51
8191,2023-09,64
8191,2023-10,89
8191,2023-11,79
8191,2023-12,84
8191,2024-01,78
8191,2024-02,112
8191,2024-03,87
8191,2024-04,112
8191,2024-05,62
8191,2024-06,57
8191,2024-07,76
8191,2024-08,61
8191,2024-09,88
8191,2024-10,105
8191,2024-11,90
8191,2024-12,109
8191,2025-01,95
8191,2025-02,106
8191,2025-03,85
8191,2025-04,86
8191,2025-05,78
8191,2025-06,40
8191,2025-07,64
8191,2025-08,61
8191,2025-09,77
8191,2025-10,75
8191,2025-11,72
8191,2025-12,74
8192,2020-01,26
8192,2020-02,17
8192,2020-03,16
8192,2020-04,16
8192,2020-05,8
8192,2020-06,10
8192,2020-07,5
8192,2020-08,6
8192,2020-09,12
8192,2020-10,11
8192,2020-11,17
8192,2020-12,16
8192,2021-01,28
8192,2021-02,19
8192,2021-03,20
8192,2021-04,32
8192,2021-05,14
8192,2021-06,24
8192,2021-07,30
8192,2021-08,27
8192,2021-09,43
8192,2021-10,41
8192,2021-11,30
8192,2021-12,39
8192,2022-01,46
8192,2022-02,31
8192,2022-03,58
8192,2022-04,38
8192,2022-05,32
8192,2022-06,44
8192,2022-07,22
8192,2022-08,22
8192,2022-09,22
8192,2022-10,17
8192,2022-11,26
8192,2022-12,37
8192,2023-01,35
8192,2023-02,25
8192,2023-03,41
8192,2023-04,34
8192,2023-05,29
8192,2023-06,22
8192,2023-07,17
8192,2023-08,20
8192,2023-09,16
8192,2023-10,29
8192,2023-11,26
8192,2023-12,20
8192,2024-01,50
8192,2024-02,44
8192,2024-03,45
8192,2024-04,51
8192,2024-05,47
