inr,expband,fresh,n,ws,wh
580a,21+,1,737.0,56825.459684,352.0
580a,3-5,1,83.0,5905.219936,20.0
580a,6-10,0,37.0,3228.550024,29.0
580a,6-10,1,125.0,9233.549866000001,32.0
580b,0-2,1,53.0,3941.039951,16.0
580b,11-20,0,56.0,4342.609955,30.0
580b,11-20,1,443.0,35036.479532000005,234.0
580b,21+,0,38.0,2844.709977,18.0
580b,21+,1,118.0,9319.089885,62.0
580b,3-5,1,153.0,11358.959906,42.0
580b,6-10,0,38.0,2776.359968,14.0
580b,6-10,1,245.0,19235.289777,125.0
580x,0-2,0,280.0,13503.3399929,42.0
580x,0-2,1,478.0,32283.029713,136.0
580x,11-20,0,67.0,5077.919980000001,28.0
580x,11-20,1,300.0,23235.299695,148.0
580x,21+,1,48.0,4092.2799750000004,33.0
580x,3-5,0,57.0,3653.999933,10.0
580x,3-5,1,339.0,24872.439628,135.0
580x,6-10,0,57.0,4132.299949,22.0
580x,6-10,1,245.0,18860.119706,113.0
580x,na,0,61.0,1485.1599574,0.0
580x,na,1,44.0,903.7399912,0.0
581a,0-2,0,51.0,3652.379937,24.0
581a,0-2,1,296.0,22973.869848000002,172.0
581a,11-20,0,94.0,8005.079994000001,71.0
581a,11-20,1,474.0,38962.389792,296.0
581a,21+,0,21.0,1791.839946,21.0
581a,21+,1,186.0,15404.689987,122.0
581a,3-5,0,92.0,7216.689908,58.0
581a,3-5,1,364.0,29770.419689000002,249.0
581a,6-10,0,162.0,13715.3699,116.0
581a,6-10,1,463.0,37525.029595,280.0
581b,0-2,1,82.0,3299.9499960000003,0.0
581b,3-5,0,14.0,431.90000000000003,0.0
581b,3-5,1,50.0,2009.649986,0.0
581b,6-10,1,44.0,1999.800032,0.0
581c,0-2,0,190.0,16097.6794995,173.0
581c,0-2,1,239.0,20691.769358,216.0
581c,11-20,0,497.0,43622.228558999996,436.0
581c,11-20,1,988.0,86108.937411,839.0
581c,21+,0,937.0,79408.127844,730.0
581c,21+,1,1289.0,105566.967203,950.0
581c,3-5,0,215.0,19262.44935,210.0
581c,3-5,1,348.0,31019.438993,337.0
581c,6-10,0,356.0,31670.028928999996,338.0
581c,6-10,1,562.0,50068.658478,526.0
581d,0-2,0,32.0,2655.100029,27.0
581d,0-2,1,101.0,8943.469969000002,95.0
581d,11-20,0,67.0,6049.050069000001,67.0
581d,11-20,1,319.0,27947.129615,268.0
581d,21+,0,92.0,8226.610008,85.0
581d,21+,1,220.0,19428.869809,185.0
581d,3-5,0,57.0,5137.230039,57.0
581d,3-5,1,165.0,14603.489951,154.0
581d,6-10,0,66.0,5949.180062000001,66.0
581d,6-10,1,259.0,23049.119813,239.0
581e,0-2,1,29.0,1479.100003,7.0
581e,11-20,1,91.0,6072.309975,30.0
581e,3-5,1,28.0,2174.669993,17.0
581e,6-10,1,78.0,5637.3499790000005,38.0
581x,0-2,0,2446.0,115411.480175,554.0
581x,0-2,1,2205.0,139650.2094674,897.0
581x,11-20,0,281.0,21346.0797444,165.0
581x,11-20,1,1024.0,83779.548899,719.0
581x,21+,0,100.0,8790.399889,93.0
581x,21+,1,210.0,18216.39961,168.0
581x,3-5,0,513.0,37690.8994766,298.0
581x,3-5,1,1366.0,108625.968679,915.0
581x,6-10,0,620.0,48523.3093745,342.0
581x,6-10,1,1583.0,125216.398383,1001.0
581x,na,0,53.0,3761.0098797,41.0
581x,na,1,82.0,4331.4398882,35.0
582a,0-2,0,34.0,2434.539955,17.0
582a,0-2,1,368.0,26141.249734999998,173.0
582a,11-20,0,521.0,39423.589755,256.0
582a,11-20,1,1758.0,135846.238614,860.0
582a,21+,0,2077.0,160664.4691755,1115.0
582a,21+,1,3258.0,253623.7284342,1834.0
582a,3-5,0,92.0,6807.649925,50.0
582a,3-5,1,483.0,37400.419688,298.0
582a,6-10,0,181.0,14168.649857,109.0
582a,6-10,1,763.0,60794.129439000004,470.0
582b,0-2,0,351.0,18068.8798839,35.0
582b,0-2,1,994.0,62506.99933,255.0
582b,11-20,0,666.0,43756.859649,177.0
582b,11-20,1,2219.0,158413.67876799998,881.0
582b,21+,0,4643.0,296441.27932448,1318.0
582b,21+,1,7477.0,494893.52863235003,2691.0
582b,3-5,0,462.0,29011.349637,122.0
582b,3-5,1,1485.0,101931.69896000001,574.0
582b,6-10,0,795.0,53314.689442,257.0
582b,6-10,1,2304.0,164318.5987766,970.0
582b,na,1,10.0,577.99999,0.0
582c,0-2,0,430.0,17375.53996194,36.0
582c,0-2,1,934.0,47270.6499235,146.0
582c,11-20,0,129.0,6808.819965,8.0
582c,11-20,1,272.0,17023.179998,55.0
582c,21+,0,121.0,7123.739958,20.0
582c,21+,1,177.0,10360.9499405,30.0
582c,3-5,0,309.0,15374.33994,34.0
582c,3-5,1,770.0,44106.939952,166.0
582c,6-10,0,255.0,14131.869941,35.0
582c,6-10,1,615.0,38044.570009,159.0
582d,0-2,1,15.0,755.399977,0.0
582d,3-5,1,17.0,829.1499719999999,0.0
582d,6-10,1,25.0,1277.5999630000001,0.0
582e,11-20,0,12.0,417.30001350000003,0.0
582f,0-2,0,111.0,4077.370072,8.0
582f,0-2,1,228.0,13401.700203999999,57.0
582f,21+,0,79.0,3768.150019,6.0
582f,21+,1,80.0,4575.390007,25.0
582f,3-5,0,121.0,6109.910124999999,18.0
582f,3-5,1,222.0,14942.330183,91.0
582f,6-10,0,124.0,7402.470085,35.0
582f,6-10,1,254.0,17322.410134,116.0
582g,0-2,0,105.0,3804.9099954000003,5.0
582g,0-2,1,385.0,19978.3199242,62.0
582g,11-20,1,33.0,2258.799993,10.0
582g,3-5,0,105.0,4893.1799552,8.0
582g,3-5,1,401.0,23072.4899349,110.0
582g,6-10,0,121.0,5981.6999704,14.0
582g,6-10,1,396.0,22579.8400329,105.0
582x,0-2,0,1892.0,80589.9402944,210.0
582x,0-2,1,2456.0,131968.0998562,508.0
582x,11-20,0,1119.0,72451.759638,279.0
582x,11-20,1,2469.0,165092.81921739999,842.0
582x,21+,0,373.0,25985.579854000003,130.0
582x,21+,1,889.0,64986.179669000005,387.0
582x,3-5,0,462.0,27044.479863,90.0
582x,3-5,1,1300.0,83636.019624,404.0
582x,6-10,0,692.0,41130.1397678,146.0
582x,6-10,1,1882.0,121924.4395894,612.0
582x,na,0,126.0,3246.2299227,0.0
582x,na,1,93.0,2566.7999548,0.0
589z,0-2,0,17.0,1046.4999950000001,6.0
589z,0-2,1,30.0,1742.1399999999999,7.0
589z,11-20,0,26.0,2096.64997,17.0
589z,11-20,1,109.0,6262.7999555999995,30.0
589z,3-5,1,13.0,750.019993,0.0
589z,6-10,1,34.0,2510.669985,16.0
589z,na,0,26.0,793.7999685,0.0
589z,na,1,38.0,1137.359976,0.0
620z,11-20,1,52.0,4175.180009,36.0
620z,21+,1,11.0,979.110022,11.0
620z,3-5,1,11.0,832.2500170000001,5.0
620z,na,0,11.0,76.0100029,0.0
621a,0-2,1,33.0,2400.320033,15.0
621a,11-20,0,54.0,2571.5900626,0.0
621a,11-20,1,492.0,33181.3801642,228.0
621a,21+,0,428.0,25917.2901682,173.0
621a,21+,1,1061.0,62428.3801381,401.0
621a,3-5,1,38.0,2920.970027,22.0
621a,6-10,0,17.0,1093.4600340000002,0.0
621a,6-10,1,65.0,4906.200062,35.0
621b,0-2,1,10.0,200.95000050000002,0.0
621b,11-20,0,117.0,4111.2500739,5.0
621b,11-20,1,257.0,9671.0900962,41.0
621b,21+,0,606.0,22603.0801444,82.0
621b,21+,1,1167.0,38573.1101916,169.0
621b,3-5,1,13.0,249.0600007,0.0
621b,6-10,0,21.0,1199.61003,0.0
621b,6-10,1,45.0,1959.1800428000001,0.0
621b,na,0,50.0,466.7200037,0.0
621b,na,1,55.0,744.6400026,0.0
621c,0-2,1,13.0,654.950012,0.0
621c,3-5,0,32.0,676.63,0.0
621c,3-5,1,42.0,757.0100012,0.0
621c,6-10,0,22.0,483.02000000000004,0.0
621c,6-10,1,32.0,700.0300009,0.0
621d,11-20,0,20.0,475.21000000000004,0.0
621d,11-20,1,53.0,1202.2999958,0.0
621d,6-10,0,10.0,200.95000050000002,0.0
621d,6-10,1,27.0,630.6400006,0.0
621e,0-2,1,45.0,2459.650029,6.0
621e,3-5,1,67.0,4262.480023,19.0
621e,6-10,0,15.0,556.410009,0.0
621e,6-10,1,67.0,4110.700027,13.0
621f,0-2,0,23.0,857.590007,0.0
621f,0-2,1,55.0,1887.410014,0.0
621f,11-20,0,65.0,2683.95004,0.0
621f,11-20,1,89.0,3491.3300240000003,0.0
621f,3-5,0,37.0,1340.380016,0.0
621f,3-5,1,116.0,3806.290014,0.0
621f,6-10,0,58.0,2188.0400360000003,0.0
621f,6-10,1,169.0,5938.870046000001,0.0
621x,0-2,0,306.0,10636.9401116,22.0
621x,0-2,1,244.0,12005.1601257,49.0
621x,11-20,0,51.0,2440.1199925,15.0
621x,11-20,1,236.0,12614.240054,69.0
621x,21+,0,43.0,3229.689995,31.0
621x,21+,1,95.0,5940.7900387,42.0
621x,3-5,0,17.0,941.720027,0.0
621x,3-5,1,90.0,4994.3500195,21.0
621x,6-10,0,45.0,1811.230024,0.0
621x,6-10,1,124.0,6506.1300188,27.0
621x,na,0,11.0,397.5100174,0.0
621x,na,1,31.0,759.0299974,0.0
622a,11-20,1,38.0,2388.64003,8.0
622a,21+,0,22.0,1563.790037,7.0
622a,21+,1,54.0,3348.939992,20.0
622b,11-20,1,26.0,493.92001,0.0
622b,21+,0,99.0,4496.120011999999,13.0
622b,21+,1,92.0,4023.0599810000003,15.0
622c,0-2,0,52.0,1047.200022,0.0
622c,0-2,1,155.0,3473.6400080000003,5.0
622c,11-20,0,82.0,1877.7600080000002,0.0
622c,11-20,1,201.0,4758.129981,5.0
622c,3-5,0,46.0,928.5000110000001,0.0
622c,3-5,1,99.0,1909.159997,0.0
622c,6-10,0,98.0,2120.580024,0.0
622c,6-10,1,254.0,6083.2499572,7.0
622x,0-2,0,80.0,2223.370034,0.0
622x,0-2,1,50.0,1425.8900250000002,0.0
622x,11-20,0,47.0,1015.850022,0.0
622x,11-20,1,111.0,3696.7900550000004,5.0
622x,3-5,0,18.0,439.53001400000005,0.0
622x,3-5,1,28.0,778.820014,0.0
622x,6-10,0,33.0,762.620022,0.0
622x,6-10,1,70.0,1760.000003,0.0
622x,na,0,14.0,213.0200024,0.0
622x,na,1,12.0,133.38,0.0
623a,0-2,1,74.0,4454.780044,29.0
623a,11-20,0,17.0,611.980012,0.0
623a,11-20,1,196.0,10017.690063,49.0
623a,21+,0,144.0,8267.160036,47.0
623a,21+,1,332.0,16851.1400566,87.0
623a,3-5,0,11.0,341.740006,0.0
623a,3-5,1,108.0,6933.280048,52.0
623a,6-10,0,38.0,1565.2600089999999,8.0
623a,6-10,1,146.0,8312.160066,53.0
623b,0-2,1,62.0,2997.3599919999997,26.0
623b,11-20,0,30.0,1610.1399959999999,14.0
623b,11-20,1,98.0,5066.460018999999,31.0
623b,21+,0,433.0,19840.700107099998,89.0
623b,21+,1,1150.0,53371.5102733,242.0
623b,3-5,0,19.0,664.1900009999999,5.0
623b,3-5,1,110.0,5224.420021,27.0
623b,6-10,0,39.0,1713.069992,15.0
623b,6-10,1,127.0,5520.430025999999,35.0
623b,na,0,26.0,632.480009,0.0
623b,na,1,84.0,2469.5800248,0.0
623c,11-20,0,31.0,229.420008,0.0
623c,11-20,1,75.0,912.1400059,0.0
623c,21+,0,10.0,13.0,0.0
623c,6-10,0,23.0,288.750005,0.0
623c,6-10,1,34.0,241.10999999999999,0.0
623x,0-2,0,141.0,6043.8200571,26.0
623x,0-2,1,204.0,12210.900063,90.0
623x,11-20,0,65.0,3535.570005,26.0
623x,11-20,1,321.0,17779.810059,122.0
623x,21+,0,33.0,2718.569987,28.0
623x,21+,1,71.0,4209.470053999999,34.0
623x,3-5,0,28.0,1563.109999,12.0
623x,3-5,1,131.0,7622.740048999999,57.0
623x,6-10,0,23.0,1289.2800069999998,8.0
623x,6-10,1,111.0,6804.609973,53.0
624z,21+,1,13.0,1221.610013,13.0
629z,0-2,1,13.0,825.460006,6.0
629z,11-20,0,116.0,2533.6199799,0.0
629z,11-20,1,331.0,9826.5599584,20.0
629z,21+,0,224.0,6977.7600282,15.0
629z,21+,1,443.0,11341.40995568,16.0
629z,3-5,1,22.0,1679.480034,16.0
629z,6-10,0,22.0,482.53000049999997,0.0
629z,6-10,1,124.0,4850.3199946,21.0
629z,na,0,192.0,5223.5000462,6.0
629z,na,1,372.0,10245.9399089,8.0
640a,0-2,0,61.0,2422.7700000000004,0.0
640a,0-2,1,125.0,5127.5,0.0
640a,11-20,0,135.0,5537.700000000001,0.0
640a,11-20,1,314.0,13629.849996,22.0
640a,21+,0,332.0,13391.890000500001,0.0
640a,21+,1,561.0,22317.8399618,27.0
640a,3-5,0,72.0,2953.44,0.0
640a,3-5,1,146.0,6425.060027,9.0
640a,6-10,0,105.0,4307.1,0.0
640a,6-10,1,232.0,10461.000013,21.0
640a,na,0,401.0,16382.260012,0.0
640a,na,1,650.0,26726.949972,10.0
640b,11-20,0,18.0,534.0600000000001,0.0
640b,11-20,1,113.0,3219.1600000000003,0.0
640b,6-10,1,27.0,801.09,0.0
640x,0-2,0,278.0,9731.7200483,14.0
640x,0-2,1,299.0,9850.989972,6.0
640x,11-20,0,27.0,975.5900000000001,0.0
640x,11-20,1,108.0,6903.859932,54.0
640x,21+,0,56.0,2713.840001,13.0
640x,21+,1,123.0,6249.25001,41.0
640x,3-5,0,39.0,1176.299991,0.0
640x,3-5,1,168.0,6116.96999,12.0
640x,6-10,0,30.0,890.1,0.0
640x,6-10,1,150.0,5419.550004,7.0
640x,na,0,10.0,198.60000200000002,0.0
720z,0-2,0,316.0,14368.2301564,49.0
720z,0-2,1,717.0,38445.950229,174.0
720z,11-20,0,195.0,13671.81015,91.0
720z,11-20,1,964.0,66785.640179,471.0
720z,21+,1,23.0,1683.990018,14.0
720z,3-5,0,211.0,11306.480114,49.0
720z,3-5,1,764.0,46688.0702616,268.0
720z,6-10,0,317.0,18233.1001249,91.0
720z,6-10,1,1137.0,69771.7201406,400.0
720z,na,0,223.0,5499.3999686,0.0
720z,na,1,410.0,11154.0399251,0.0
721a,0-2,0,137.0,7777.450046,8.0
721a,0-2,1,3688.0,241428.442421,59.0
721a,11-20,0,223.0,12040.0198366,0.0
721a,11-20,1,1402.0,82596.33899999999,28.0
721a,21+,0,249.0,12776.5599336,0.0
721a,21+,1,582.0,30373.5199544,19.0
721a,3-5,0,240.0,15910.870101,13.0
721a,3-5,1,3504.0,229854.714178,73.0
721a,6-10,0,338.0,20890.379635,5.0
721a,6-10,1,3972.0,254338.97348500002,52.0
721a,na,1,50.0,2651.479941,0.0
721b,0-2,1,18.0,1178.449959,0.0
721b,11-20,1,12.0,787.199976,0.0
721b,3-5,0,21.0,1374.8400179999999,0.0
721b,3-5,1,309.0,20156.099357,0.0
721b,6-10,0,37.0,2330.759939,0.0
721b,6-10,1,370.0,24038.459293,0.0
721b,na,0,284.0,17834.339477999998,0.0
721b,na,1,2212.0,143353.585668,5.0
721c,21+,0,50.0,2618.0000499999996,0.0
721c,21+,1,38.0,1989.680038,0.0
721c,na,0,1158.0,61939.101018999994,6.0
721c,na,1,5222.0,277815.3147015,16.0
721d,21+,0,25.0,1309.0000249999998,0.0
721d,21+,1,47.0,2460.920047,0.0
721d,na,0,520.0,28353.420379,7.0
721d,na,1,2787.0,148877.812479,11.0
721e,na,0,178.0,9409.47015,0.0
721e,na,1,1036.0,55256.580931,0.0
721f,na,0,240.0,12630.25022,0.0
721f,na,1,1281.0,69811.18106,15.0
721g,21+,0,54.0,2827.4400539999997,0.0
721g,21+,1,41.0,2146.760041,0.0
721g,na,0,2092.0,112768.49135799998,13.0
721g,na,1,4595.0,245050.613783,41.0
721h,21+,0,14.0,733.0400139999999,0.0
721h,na,0,523.0,28602.510405999998,24.0
721h,na,1,1650.0,88567.13144,12.0
721i,na,0,264.0,14113.660205,0.0
721i,na,1,1130.0,59863.00112999999,0.0
721j,na,0,48.0,2513.2800479999996,0.0
721j,na,1,355.0,18804.880322,0.0
721k,na,0,79.0,4136.440079,0.0
721k,na,1,476.0,25319.460431,0.0
721l,na,0,235.0,12566.170178999999,0.0
721l,na,1,550.0,28901.980475,0.0
721m,21+,0,131.0,7039.830091999999,0.0
721m,21+,1,81.0,4121.5700529999995,0.0
721x,0-2,0,3772.0,169933.2015312,806.0
721x,0-2,1,3360.0,184856.9899541,830.0
721x,11-20,0,1214.0,84949.3898898,549.0
721x,11-20,1,5207.0,356061.049672,2041.0
721x,21+,0,1812.0,120336.4610732,664.0
721x,21+,1,2980.0,198085.6813697,1199.0
721x,3-5,0,499.0,36061.530064,270.0
721x,3-5,1,2118.0,143089.089703,771.0
721x,6-10,0,693.0,47408.7399915,316.0
721x,6-10,1,3121.0,206330.1293379,1016.0
721x,na,0,107.0,3580.9800089,6.0
721x,na,1,196.0,6981.4299343,0.0
723a,0-2,0,842.0,29754.059906399998,9.0
723a,0-2,1,11575.0,432583.39796429995,0.0
723a,11-20,0,2089.0,89300.869651,150.0
723a,11-20,1,15503.0,655982.275835,641.0
723a,21+,0,3212.0,143883.9392359,335.0
723a,21+,1,6477.0,280750.02871610003,418.0
723a,3-5,0,1181.0,44484.789821,8.0
723a,3-5,1,8696.0,329312.2578356,39.0
723a,6-10,0,1372.0,54953.3298079,50.0
723a,6-10,1,10284.0,407017.76694109995,207.0
723a,na,0,377.0,14120.729803799999,7.0
723a,na,1,1713.0,64461.1994204,10.0
723b,0-2,0,82.0,3083.799948,0.0
723b,0-2,1,458.0,17614.129193,0.0
723b,11-20,0,56.0,2154.8899269999997,0.0
723b,11-20,1,658.0,28945.889198999997,33.0
723b,3-5,0,51.0,1934.42994,0.0
723b,3-5,1,456.0,18031.37926,5.0
723b,6-10,0,69.0,2627.179902,0.0
723b,6-10,1,685.0,28562.088972999998,32.0
723c,0-2,0,32.0,1172.56002,0.0
723c,0-2,1,608.0,22175.00049,0.0
723c,11-20,0,157.0,6628.970090999999,0.0
723c,11-20,1,1187.0,51599.270501,48.0
723c,21+,0,591.0,25188.720213,31.0
723c,21+,1,1085.0,48898.900389999995,68.0
723c,3-5,0,48.0,1747.560042,0.0
723c,3-5,1,520.0,19503.840379999998,5.0
723c,6-10,0,95.0,3486.520044,0.0
723c,6-10,1,746.0,29428.240472,8.0
723c,na,0,18.0,657.9200129999999,0.0
723c,na,1,27.0,1204.880034,0.0
723d,0-2,0,26.0,980.759982,0.0
723d,0-2,1,637.0,24196.809404999996,0.0
723d,11-20,0,117.0,4579.899936,0.0
723d,11-20,1,1273.0,56210.889376,54.0
723d,21+,0,776.0,35622.939771000005,74.0
723d,21+,1,1414.0,63435.919468,91.0
723d,3-5,0,41.0,1554.389959,0.0
723d,3-5,1,525.0,20509.899540000002,6.0
723d,6-10,0,67.0,2529.199951,0.0
723d,6-10,1,759.0,31534.179483999997,29.0
723d,na,0,12.0,451.019994,0.0
723d,na,1,87.0,3560.149965,0.0
723e,0-2,0,21.0,789.509984,0.0
723e,0-2,1,366.0,13793.699651,0.0
723e,11-20,0,94.0,3532.739931,0.0
723e,11-20,1,665.0,27697.189561,16.0
723e,21+,0,524.0,22839.849717,28.0
723e,21+,1,1136.0,49217.259292,60.0
723e,3-5,0,43.0,1618.169964,0.0
723e,3-5,1,342.0,12912.329687000001,0.0
723e,6-10,0,85.0,3192.8699410000004,0.0
723e,6-10,1,621.0,25371.999531,18.0
723e,na,0,38.0,1430.099968,0.0
723e,na,1,13.0,490.22998700000005,0.0
723f,0-2,1,97.0,3717.689982,0.0
723f,11-20,1,90.0,3720.240003,0.0
723f,3-5,1,109.0,4455.499991,0.0
723f,6-10,1,68.0,2858.1500029999997,0.0
723g,0-2,1,69.0,2639.7899879999995,0.0
723g,3-5,1,92.0,3525.629983,0.0
723g,6-10,1,15.0,558.4499999999999,0.0
723h,0-2,0,101.0,3780.169962,0.0
723h,0-2,1,1229.0,45450.849033,0.0
723h,11-20,0,671.0,26373.059584,19.0
723h,11-20,1,3970.0,161644.957727,106.0
723h,21+,0,2903.0,115603.86818800001,101.0
723h,21+,1,2928.0,119779.7285638,114.0
723h,3-5,0,129.0,4877.589922,0.0
723h,3-5,1,1604.0,62975.238976,44.0
723h,6-10,0,199.0,7305.799856999999,0.0
723h,6-10,1,2603.0,105158.568379,94.0
723h,na,0,132.0,4853.6098950000005,0.0
723h,na,1,220.0,9061.999897,6.0
723i,0-2,0,33.0,1220.07,0.0
723i,0-2,1,748.0,27938.810015000003,0.0
723i,11-20,0,106.0,3965.1599960000003,0.0
723i,11-20,1,1112.0,45075.390060000005,15.0
723i,21+,0,603.0,25352.779995,30.0
723i,21+,1,1243.0,51773.849962,41.0
723i,3-5,0,52.0,1914.68,0.0
723i,3-5,1,647.0,24470.990001000006,5.0
723i,6-10,0,66.0,2442.31,0.0
723i,6-10,1,919.0,35680.910028,9.0
723i,na,0,27.0,1003.0999999999999,0.0
723i,na,1,103.0,4077.610016,0.0
723j,0-2,1,93.0,4108.039949,0.0
723j,11-20,0,30.0,1211.459984,0.0
723j,11-20,1,200.0,9024.599918,5.0
723j,21+,0,49.0,2065.209979,0.0
723j,21+,1,107.0,4514.609932,0.0
723j,3-5,1,106.0,4430.999918,0.0
723j,6-10,1,193.0,8820.009916,6.0
723k,0-2,0,17.0,629.0,0.0
723k,0-2,1,534.0,20539.68,0.0
723k,11-20,0,79.0,2924.999986,0.0
723k,11-20,1,706.0,31198.300075,30.0
723k,21+,0,947.0,40054.299902,36.0
723k,21+,1,1548.0,69198.24998400001,83.0
723k,3-5,0,30.0,1112.3,0.0
723k,3-5,1,524.0,21334.149991000002,14.0
723k,6-10,0,30.0,1112.76,0.0
723k,6-10,1,684.0,29533.300037,34.0
723k,na,0,31.0,811.51,0.0
723k,na,1,42.0,1670.950014,0.0
723l,0-2,0,13.0,481.63999,0.0
723l,0-2,1,232.0,9166.519741,0.0
723l,11-20,0,67.0,2470.879924,0.0
723l,11-20,1,233.0,10334.019796,13.0
723l,21+,0,11.0,404.359978,0.0
723l,3-5,0,10.0,372.29999999999995,0.0
723l,3-5,1,217.0,9377.759782000001,11.0
723l,6-10,0,13.0,480.699986,0.0
723l,6-10,1,208.0,8871.119776,5.0
723m,0-2,0,30.0,1180.7499899999998,0.0
723m,0-2,1,478.0,19732.009718,0.0
723m,11-20,1,22.0,843.200034,0.0
723m,21+,0,6641.0,299432.0379995,576.0
723m,21+,1,14027.0,639016.4965611,1141.0
723m,3-5,0,35.0,1347.080002,0.0
723m,3-5,1,315.0,13342.499882,6.0
723m,6-10,1,31.0,1351.5500029999998,0.0
723m,na,0,130.0,5119.800083,0.0
723m,na,1,111.0,4388.230016,0.0
723n,0-2,0,42.0,1768.900028,0.0
723n,0-2,1,961.0,42569.650913,0.0
723n,11-20,0,142.0,6453.560115,6.0
723n,11-20,1,1556.0,72590.871462,26.0
723n,21+,0,1250.0,57326.340949,32.0
723n,21+,1,2371.0,111214.691898,83.0
723n,3-5,0,63.0,2733.980053,0.0
723n,3-5,1,794.0,35340.220765,0.0
723n,6-10,0,68.0,2986.100062,0.0
723n,6-10,1,1126.0,51415.351066999996,18.0
723n,na,0,34.0,1515.040034,0.0
723n,na,1,191.0,8558.950184,0.0
723o,11-20,0,32.0,989.8199850000001,0.0
723o,11-20,1,221.0,7190.739933,7.0
723o,6-10,1,153.0,5061.749931,5.0
723p,0-2,0,59.0,1103.899987,0.0
723p,0-2,1,610.0,12332.9398548,0.0
723p,11-20,0,10.0,228.099995,0.0
723p,11-20,1,111.0,2785.479958,6.0
723p,3-5,0,23.0,313.5000018,0.0
723p,3-5,1,310.0,6224.0799663,0.0
723p,6-10,0,28.0,654.539985,0.0
723p,6-10,1,265.0,6191.459994000001,5.0
723q,0-2,0,26.0,877.6000020000001,0.0
723q,0-2,1,280.0,7465.349877000001,0.0
723q,11-20,0,49.0,1281.539989,0.0
723q,11-20,1,375.0,11170.209923,8.0
723q,3-5,0,26.0,848.7600040000001,0.0
723q,3-5,1,310.0,9341.719962000001,6.0
723q,6-10,0,51.0,1521.479988,0.0
723q,6-10,1,492.0,14855.78987,15.0
723r,0-2,0,27.0,813.779973,0.0
723r,0-2,1,498.0,14394.889561,0.0
723r,11-20,0,44.0,1328.079956,0.0
723r,11-20,1,325.0,11020.269748,18.0
723r,3-5,0,24.0,723.359976,0.0
723r,3-5,1,492.0,15396.799611,15.0
723r,6-10,0,51.0,1537.139949,0.0
723r,6-10,1,529.0,17103.859634,22.0
723t,0-2,0,13.0,394.93998700000003,0.0
723t,0-2,1,715.0,24813.529653,0.0
723t,11-20,0,11.0,366.81999500000006,0.0
723t,11-20,1,188.0,7216.049964,6.0
723t,3-5,0,14.0,425.31998600000003,0.0
723t,3-5,1,423.0,15852.069804,10.0
723t,6-10,0,14.0,425.31998600000003,0.0
723t,6-10,1,308.0,11548.119908,5.0
723u,0-2,1,112.0,3209.15994,0.0
723u,11-20,1,49.0,1544.71999,0.0
723u,3-5,0,19.0,697.4600049999999,0.0
723u,3-5,1,160.0,4531.409968,0.0
723u,6-10,0,12.0,439.680003,0.0
723u,6-10,1,146.0,5286.090055,5.0
723x,0-2,0,4935.0,168352.6406505,273.0
723x,0-2,1,6412.0,185767.4393206,254.0
723x,11-20,0,499.0,28802.5499921,186.0
723x,11-20,1,1709.0,80943.7995132,387.0
723x,21+,0,66.0,3247.2400488,15.0
723x,21+,1,160.0,5752.6099532,21.0
723x,3-5,0,291.0,11310.6000165,33.0
723x,3-5,1,1462.0,63659.3595659,221.0
723x,6-10,0,320.0,13647.0299907,52.0
723x,6-10,1,1777.0,83811.3792886,374.0
723x,na,0,89.0,2161.4499804,0.0
723x,na,1,160.0,4789.5199735,0.0
724a,0-2,0,86.0,2917.119828,0.0
724a,0-2,1,634.0,21505.278732,0.0
724a,11-20,0,457.0,16299.529193,8.0
724a,11-20,1,768.0,28401.318679,18.0
724a,21+,0,1689.0,64413.697235499996,82.0
724a,21+,1,1435.0,55944.787803,86.0
724a,3-5,0,224.0,7567.379567,0.0
724a,3-5,1,553.0,19091.118924,6.0
724a,6-10,0,413.0,14480.119303000001,7.0
724a,6-10,1,719.0,26157.018807999997,20.0
724a,na,0,278.0,9396.709474,0.0
724a,na,1,491.0,16654.719018,0.0
724b,na,0,76.0,2577.919848,0.0
724b,na,1,232.0,8432.639596,0.0
724c,21+,0,15.0,508.79997,0.0
724c,na,0,101.0,3425.919798,0.0
724c,na,1,402.0,14629.839301,0.0
724d,0-2,0,26.0,728.26,0.0
724d,0-2,1,161.0,4509.610000000001,0.0
724d,11-20,0,190.0,5632.620006,5.0
724d,11-20,1,706.0,21270.860057,6.0
724d,21+,0,563.0,17842.570047,26.0
724d,21+,1,996.0,31938.080083,27.0
724d,3-5,0,35.0,980.35,0.0
724d,3-5,1,86.0,2408.86,0.0
724d,6-10,0,73.0,2044.73,0.0
724d,6-10,1,180.0,5040.650005,0.0
724d,na,0,76.0,2127.380006,0.0
724d,na,1,70.0,1960.7,0.0
724e,0-2,0,268.0,8984.9201386,13.0
724e,0-2,1,1104.0,32481.580946,18.0
724e,11-20,0,73.0,2027.940073,0.0
724e,11-20,1,278.0,7971.230248,5.0
724e,3-5,0,255.0,7563.790236,6.0
724e,3-5,1,1226.0,34939.601084,16.0
724e,6-10,0,130.0,3611.40013,0.0
724e,6-10,1,618.0,17253.190533999998,0.0
724f,0-2,0,11.0,516.23,0.0
724f,0-2,1,19.0,911.5300119999999,0.0
724f,11-20,0,115.0,5236.3800200000005,0.0
724f,11-20,1,164.0,7288.770022,12.0
724f,21+,0,21.0,985.53,0.0
724f,21+,1,23.0,1079.39,0.0
724f,3-5,0,17.0,797.81,0.0
