inr,expband,fresh,n,ws,wh
725a,11-20,0,178.0,9489.180178,0.0
725a,11-20,1,288.0,15354.650182000001,0.0
725a,21+,0,146.0,7783.260146,0.0
725a,21+,1,208.0,11280.660117,0.0
725a,3-5,0,44.0,2345.6400439999998,0.0
725a,3-5,1,75.0,3998.250075,0.0
725a,6-10,0,64.0,3376.38007,0.0
725a,6-10,1,109.0,5883.590067,0.0
725a,na,0,77.0,4104.870077,0.0
725a,na,1,113.0,6042.450068,0.0
725b,0-2,1,123.0,6934.740123,0.0
725b,11-20,0,38.0,2008.390031,0.0
725b,11-20,1,245.0,13976.770242,0.0
725b,21+,0,50.0,2704.1000440000003,0.0
725b,21+,1,226.0,13173.660212,6.0
725b,3-5,0,21.0,1183.980021,0.0
725b,3-5,1,122.0,6878.360122,0.0
725b,6-10,0,20.0,1127.60002,0.0
725b,6-10,1,180.0,10148.40018,0.0
725c,0-2,1,23.0,1079.39,0.0
725c,11-20,0,14.0,657.02,0.0
725c,11-20,1,88.0,4367.89001,0.0
725c,21+,0,32.0,1269.1399988,0.0
725c,21+,1,119.0,5959.089998,0.0
725c,3-5,0,10.0,469.3,0.0
725c,3-5,1,30.0,1407.9,0.0
725c,6-10,1,42.0,1971.06,0.0
725d,0-2,0,47.0,2289.4500420000004,0.0
725d,0-2,1,655.0,33421.370639,0.0
725d,11-20,0,109.0,5886.5101159999995,0.0
725d,11-20,1,1367.0,74611.10122,85.0
725d,21+,0,949.0,56728.690674,195.0
725d,21+,1,3492.0,192970.682482,404.0
725d,3-5,0,87.0,4448.0000820000005,0.0
725d,3-5,1,748.0,38614.660724,5.0
725d,6-10,0,103.0,5387.4900959999995,0.0
725d,6-10,1,1075.0,56554.381035,32.0
725d,na,0,46.0,2808.920028,11.0
725d,na,1,287.0,13892.670248999999,0.0
725e,0-2,1,47.0,4627.619952999999,47.0
725e,11-20,0,16.0,1440.6099989999998,11.0
725e,11-20,1,88.0,8664.479911999999,88.0
725e,21+,1,24.0,2363.039976,24.0
725e,3-5,1,51.0,4897.179993,51.0
725e,6-10,1,66.0,6498.359934,66.0
725f,0-2,0,16.0,618.400032,0.0
725f,0-2,1,365.0,14107.25073,0.0
725f,11-20,0,74.0,3001.950138,0.0
725f,11-20,1,698.0,28618.8913,8.0
725f,21+,0,285.0,13680.620375999999,32.0
725f,21+,1,821.0,35960.5108835,39.0
725f,3-5,0,52.0,2009.800104,0.0
725f,3-5,1,369.0,14254.750727999999,0.0
725f,6-10,0,82.0,3470.750164,5.0
725f,6-10,1,620.0,24476.701157,0.0
725f,na,0,17.0,657.050034,0.0
725f,na,1,113.0,4389.900211,0.0
725x,0-2,0,552.0,21007.9702273,41.0
725x,0-2,1,1383.0,56981.5803816,86.0
725x,11-20,0,102.0,5951.210119,18.0
725x,11-20,1,586.0,31119.6401646,81.0
725x,21+,0,20.0,1019.00002,0.0
725x,21+,1,212.0,12129.290125,30.0
725x,3-5,0,48.0,2321.8000260000003,0.0
725x,3-5,1,387.0,17238.230069,19.0
725x,6-10,0,47.0,2392.170057,0.0
725x,6-10,1,435.0,20335.690067,32.0
726a,0-2,0,138.0,5635.0899385,0.0
726a,0-2,1,1261.0,52843.73876300001,0.0
726a,11-20,0,362.0,17435.129792,32.0
726a,11-20,1,2865.0,136435.737911,192.0
726a,21+,0,1087.0,52990.999346000004,111.0
726a,21+,1,3725.0,184054.577705,359.0
726a,3-5,0,184.0,7737.229837,0.0
726a,3-5,1,1136.0,48054.49888800001,0.0
726a,6-10,0,275.0,11998.429776,6.0
726a,6-10,1,1748.0,77145.29845300001,44.0
726a,na,0,96.0,4028.159904,0.0
726a,na,1,383.0,16613.949654,5.0
726b,0-2,0,58.0,2902.23999,0.0
726b,0-2,1,971.0,56164.309989,6.0
726b,11-20,0,182.0,11011.720012,19.0
726b,11-20,1,3003.0,179864.469871,208.0
726b,21+,0,662.0,39869.030039000005,90.0
726b,21+,1,3270.0,198210.809989,360.0
726b,3-5,0,75.0,4370.25,0.0
726b,3-5,1,1021.0,59140.549936,0.0
726b,6-10,0,113.0,6701.56,5.0
726b,6-10,1,1552.0,91711.39992,45.0
726b,na,1,70.0,4078.9,0.0
726c,0-2,0,13.0,732.940013,0.0
726c,0-2,1,267.0,14923.460257,0.0
726c,11-20,0,49.0,2666.8700440000002,0.0
726c,11-20,1,612.0,36063.020563,31.0
726c,21+,0,43.0,2424.340043,0.0
726c,21+,1,316.0,18391.650287,11.0
726c,3-5,0,41.0,2311.580041,0.0
726c,3-5,1,317.0,17906.57029,0.0
726c,6-10,0,51.0,2875.380051,0.0
726c,6-10,1,474.0,27342.800407000002,13.0
726c,na,1,23.0,1296.740023,0.0
726d,0-2,0,15.0,1069.199985,0.0
726d,0-2,1,185.0,13186.799815,0.0
726d,11-20,0,45.0,3473.6900060000003,12.0
726d,11-20,1,330.0,24080.799801999998,54.0
726d,21+,0,26.0,1854.889995,0.0
726d,21+,1,217.0,15237.569818,23.0
726d,3-5,0,21.0,1496.879979,0.0
726d,3-5,1,158.0,11391.299854,6.0
726d,6-10,0,26.0,1853.279974,0.0
726d,6-10,1,197.0,14042.159803,0.0
726d,na,1,25.0,1781.9999750000002,0.0
726e,11-20,0,56.0,3161.590056,0.0
726e,11-20,1,66.0,3633.9200659999997,0.0
726e,21+,0,16.0,928.640016,0.0
726e,21+,1,14.0,812.5600139999999,0.0
726e,3-5,1,39.0,2140.6100389999997,0.0
726e,6-10,0,41.0,2379.6400409999997,0.0
726e,6-10,1,52.0,2772.1800519999997,0.0
726e,na,0,146.0,8473.840145999999,0.0
726e,na,1,140.0,8125.60014,0.0
726f,0-2,0,54.0,2716.440056,0.0
726f,0-2,1,43.0,2348.180043,0.0
726f,11-20,0,110.0,6295.75011,0.0
726f,11-20,1,99.0,5745.960099,0.0
726f,21+,0,23.0,1334.920023,0.0
726f,21+,1,42.0,2437.680042,0.0
726f,3-5,0,76.0,4328.780081999999,0.0
726f,3-5,1,34.0,1973.3600339999998,0.0
726f,6-10,0,91.0,5281.640090999999,0.0
726f,6-10,1,68.0,4115.490075,7.0
726f,na,0,179.0,10414.600175,0.0
726f,na,1,251.0,14093.910229999998,0.0
726x,0-2,0,1279.0,51812.3404929,99.0
726x,0-2,1,1568.0,71124.3201274,138.0
726x,11-20,0,240.0,13055.089934000001,46.0
726x,11-20,1,1411.0,80250.7394922,268.0
726x,21+,0,22.0,923.1199780000001,0.0
726x,21+,1,131.0,7087.039931,23.0
726x,3-5,0,76.0,3260.539975,5.0
726x,3-5,1,664.0,37007.2296806,134.0
726x,6-10,0,149.0,6994.8099238,20.0
726x,6-10,1,1077.0,59522.7195344,196.0
726x,na,1,32.0,952.2799932,0.0
727a,0-2,0,98.0,4597.620086,0.0
727a,0-2,1,383.0,21683.160122999998,46.0
727a,11-20,0,283.0,18724.230139,74.0
727a,11-20,1,994.0,66373.480405,316.0
727a,21+,0,264.0,17509.940055,80.0
727a,21+,1,556.0,37421.560198,190.0
727a,3-5,0,116.0,6841.140079,14.0
727a,3-5,1,379.0,22926.400178,70.0
727a,6-10,0,175.0,10119.610104,10.0
727a,6-10,1,609.0,37992.310227999995,130.0
727a,na,0,239.0,12895.280202,0.0
727a,na,1,667.0,35350.400122,14.0
727b,0-2,0,101.0,4830.3300899999995,0.0
727b,0-2,1,384.0,18806.159673,0.0
727b,11-20,0,280.0,15355.08016,0.0
727b,11-20,1,1088.0,57529.399135,54.0
727b,21+,0,551.0,29697.190096,24.0
727b,21+,1,1005.0,51567.779264699995,74.0
727b,3-5,0,152.0,8084.910081999999,0.0
727b,3-5,1,350.0,17792.639653,5.0
727b,6-10,0,147.0,8064.46001,0.0
727b,6-10,1,415.0,21072.449596000002,0.0
727b,na,1,31.0,1520.549969,0.0
727x,0-2,0,471.0,17258.5102706,26.0
727x,0-2,1,867.0,34078.9204987,77.0
727x,11-20,0,100.0,4857.97008,13.0
727x,11-20,1,386.0,23138.750014,142.0
727x,21+,0,45.0,3414.970021,29.0
727x,21+,1,233.0,15195.989991,98.0
727x,3-5,0,65.0,2071.9700709999997,0.0
727x,3-5,1,165.0,7418.520127,35.0
727x,6-10,0,150.0,5149.50012,0.0
727x,6-10,1,413.0,15923.000201,30.0
727x,na,0,29.0,772.0300096999999,0.0
727x,na,1,45.0,1489.7100136,0.0
729z,0-2,0,244.0,10619.45013,32.0
729z,0-2,1,533.0,25948.8000497,127.0
729z,11-20,0,432.0,19386.710130800002,68.0
729z,11-20,1,1770.0,80379.0699543,294.0
729z,21+,0,296.0,12416.3200897,26.0
729z,21+,1,929.0,36317.7899561,116.0
729z,3-5,0,26.0,940.9399990000001,0.0
729z,3-5,1,299.0,16420.3600231,89.0
729z,6-10,0,112.0,4582.410056,15.0
729z,6-10,1,661.0,33581.8300532,127.0
729z,na,0,467.0,17463.9800651,45.0
729z,na,1,1867.0,68338.8096719,97.0
760z,11-20,1,120.0,4727.570028,0.0
760z,na,0,23.0,283.8200001,0.0
760z,na,1,83.0,2270.9099817,0.0
761a,11-20,1,10.0,615.80002,0.0
761a,21+,1,11.0,677.380022,0.0
761c,0-2,0,19.0,809.39,0.0
761c,0-2,1,393.0,18221.980073,13.0
761c,11-20,0,185.0,8482.230099,6.0
761c,11-20,1,1323.0,61825.940203,97.0
761c,21+,0,1474.0,82167.6203183,356.0
761c,21+,1,4714.0,241110.1500051,830.0
761c,3-5,0,31.0,1325.979994,0.0
761c,3-5,1,466.0,21237.27007,13.0
761c,6-10,0,83.0,3759.20003,0.0
761c,6-10,1,699.0,31934.530152799998,24.0
761c,na,0,353.0,19853.050059,80.0
761c,na,1,352.0,18030.340018,58.0
761x,11-20,1,13.0,573.1700000000001,0.0
761x,3-5,1,17.0,1315.270027,10.0
761x,6-10,1,11.0,848.120011,6.0
761x,na,0,16.0,330.7400025,0.0
761x,na,1,66.0,1894.6500058,0.0
762a,0-2,1,22.0,1490.060066,0.0
762a,11-20,0,15.0,808.819992,0.0
762a,11-20,1,210.0,12426.159906,31.0
762a,21+,0,153.0,8745.349967,27.0
762a,21+,1,447.0,25969.529884,90.0
762a,3-5,1,50.0,2789.630089,0.0
762a,6-10,1,20.0,796.239998,0.0
762b,11-20,0,35.0,2087.999994,7.0
762b,11-20,1,591.0,35532.039834,74.0
762b,21+,0,363.0,22225.819852,86.0
762b,21+,1,2031.0,121001.329359,387.0
762b,6-10,1,10.0,608.69999,0.0
762b,na,0,32.0,1995.9399979999998,9.0
762b,na,1,41.0,1286.859995,0.0
762c,0-2,0,298.0,12177.6800932,16.0
762c,0-2,1,1738.0,73969.1006598,34.0
762c,11-20,0,316.0,14990.3300948,26.0
762c,11-20,1,2413.0,120252.2901761,249.0
762c,21+,0,194.0,11032.570007,34.0
762c,21+,1,1032.0,57339.940053,102.0
762c,3-5,0,209.0,8484.4701062,0.0
762c,3-5,1,971.0,41293.4203426,26.0
762c,6-10,0,212.0,9018.44008,12.0
762c,6-10,1,1430.0,63054.2903422,61.0
762d,0-2,0,352.0,17287.2502055,18.0
762d,0-2,1,5577.0,306270.363128,173.0
762d,11-20,0,1186.0,69514.26027500001,148.0
762d,11-20,1,12622.0,748075.5926764,1538.0
762d,21+,0,2890.0,181782.990297,737.0
762d,21+,1,8749.0,527943.8813626,1496.0
762d,3-5,0,378.0,20271.050197,21.0
762d,3-5,1,5069.0,285035.78252199996,260.0
762d,6-10,0,709.0,39498.270245,52.0
762d,6-10,1,9386.0,544137.9734187999,832.0
762d,na,1,23.0,1503.9100159999998,6.0
762e,0-2,1,32.0,1724.770007,0.0
762e,11-20,1,17.0,902.19,0.0
762e,21+,1,94.0,4988.58,0.0
762e,3-5,1,11.0,583.77,0.0
762e,na,1,14.0,742.98,0.0
762f,0-2,0,17.0,1448.7400169999999,17.0
762f,0-2,1,411.0,34095.650369,370.0
762f,11-20,0,79.0,6576.880079,71.0
762f,11-20,1,1234.0,99893.800815,999.0
762f,21+,0,228.0,17853.600103,162.0
762f,21+,1,855.0,66410.93044499999,606.0
762f,3-5,0,20.0,1704.40002,20.0
762f,3-5,1,543.0,45416.140444,498.0
762f,6-10,0,39.0,3393.5800389999995,39.0
762f,6-10,1,759.0,62505.410548,664.0
762x,0-2,0,2909.0,119022.9111265,276.0
762x,0-2,1,5873.0,280620.2221854,645.0
762x,11-20,0,421.0,24201.4100764,114.0
762x,11-20,1,2569.0,148355.7899404,539.0
762x,21+,0,194.0,12705.840094,73.0
762x,21+,1,766.0,45295.620066,174.0
762x,3-5,0,155.0,7141.5400925,11.0
762x,3-5,1,1289.0,71684.5502648,219.0
762x,6-10,0,257.0,13848.960022000001,46.0
762x,6-10,1,1911.0,108416.8902195,340.0
769z,0-2,0,34.0,991.8199926,0.0
769z,0-2,1,110.0,5220.490042,17.0
769z,11-20,1,96.0,4973.360003,19.0
769z,21+,1,55.0,2648.10998,5.0
769z,3-5,1,13.0,553.8199989999999,0.0
769z,6-10,1,39.0,1933.990016,0.0
769z,na,0,13.0,95.6300037,0.0
769z,na,1,29.0,763.759998,0.0
811b,0-2,0,63.0,3045.6900058,6.0
811b,0-2,1,155.0,8206.7700466,6.0
811b,11-20,0,57.0,4080.840024,24.0
811b,11-20,1,118.0,8368.000033,49.0
811b,3-5,0,35.0,2338.06,11.0
811b,3-5,1,86.0,5317.080048,26.0
811b,6-10,0,56.0,3909.020021,21.0
811b,6-10,1,126.0,9135.120036,60.0
811c,0-2,0,80.0,1863.1400006000001,0.0
811c,0-2,1,107.0,2627.5300025,0.0
811c,11-20,0,110.0,3871.1200335999997,5.0
811c,11-20,1,187.0,7078.150087399999,11.0
811c,21+,1,30.0,1024.8,0.0
811c,3-5,0,29.0,555.4199937000001,0.0
811c,3-5,1,32.0,904.920004,0.0
811c,6-10,0,54.0,1716.040016,0.0
811c,6-10,1,108.0,4307.829978,15.0
811d,0-2,1,79.0,2810.7299847,8.0
811d,3-5,1,50.0,2035.1999839999999,8.0
811x,0-2,0,236.0,6919.3300313,5.0
811x,0-2,1,377.0,14332.2800061,27.0
811x,11-20,0,206.0,9728.190088,40.0
811x,11-20,1,436.0,22951.4001247,128.0
811x,21+,0,26.0,1293.110042,0.0
811x,21+,1,51.0,2199.1400297,5.0
811x,3-5,0,108.0,3670.6800342,5.0
811x,3-5,1,193.0,8212.0100573,27.0
811x,6-10,0,119.0,4134.6000289,0.0
811x,6-10,1,286.0,13022.8100346,53.0
811x,na,0,230.0,5983.800040099999,0.0
811x,na,1,399.0,10610.730106199999,0.0
812z,0-2,0,1034.0,48720.1604915,176.0
812z,0-2,1,1388.0,83787.1005076,496.0
812z,11-20,0,1201.0,84181.20011220001,583.0
812z,11-20,1,2743.0,187835.33038528002,1335.0
812z,21+,0,309.0,23957.460028,181.0
812z,21+,1,781.0,58043.590107,450.0
812z,3-5,0,761.0,49049.8602228,323.0
812z,3-5,1,1108.0,77505.8404724,576.0
812z,6-10,0,1151.0,79993.6303594,529.0
812z,6-10,1,2003.0,140665.6003974,1015.0
812z,na,0,65.0,1922.1300139999998,6.0
812z,na,1,119.0,3895.5700121,5.0
813z,0-2,0,725.0,31911.8203451,82.0
813z,0-2,1,1033.0,52472.270429899996,180.0
813z,11-20,0,621.0,36841.7503194,179.0
813z,11-20,1,1587.0,91413.1201554,440.0
813z,21+,0,171.0,11199.96008,56.0
813z,21+,1,548.0,35826.8500366,232.0
813z,3-5,0,263.0,12294.5002446,29.0
813z,3-5,1,585.0,32102.8501803,129.0
813z,6-10,0,497.0,26438.560295,92.0
813z,6-10,1,957.0,54183.3801907,257.0
813z,na,0,28.0,781.8400133,0.0
813z,na,1,71.0,2640.9000321,5.0
814a,11-20,1,58.0,4248.339942,18.0
814a,21+,1,42.0,2726.500005,11.0
814x,na,1,15.0,147.150006,0.0
815a,0-2,0,57.0,2155.0700487,0.0
815a,0-2,1,66.0,2984.210048,5.0
815a,11-20,0,41.0,2240.580019,9.0
815a,11-20,1,87.0,4578.809992,13.0
815a,3-5,0,61.0,2531.5900245000003,0.0
815a,3-5,1,71.0,3074.89002,0.0
815a,6-10,0,162.0,8159.820035600001,21.0
815a,6-10,1,217.0,10514.409984,30.0
815b,0-2,1,13.0,582.399987,0.0
815b,11-20,0,11.0,420.960006,0.0
815b,11-20,1,60.0,2288.560016,0.0
815b,6-10,0,186.0,8546.490044799999,27.0
815b,6-10,1,787.0,34008.300388,62.0
815x,na,0,51.0,1522.8099834,0.0
815x,na,1,85.0,2865.1299718,0.0
819z,0-2,0,93.0,4245.430098,12.0
819z,0-2,1,188.0,11238.650020500001,76.0
819z,11-20,0,645.0,22094.4200749,73.0
819z,11-20,1,1381.0,45946.14994525,98.0
819z,21+,0,580.0,16540.4900519,17.0
819z,21+,1,1248.0,34997.2899823,41.0
819z,3-5,0,22.0,747.0500059999999,0.0
819z,3-5,1,49.0,1703.1600374,10.0
819z,6-10,0,167.0,5726.0100258,7.0
819z,6-10,1,294.0,11434.9500602,27.0
819z,na,0,255.0,6398.6600015,5.0
819z,na,1,577.0,16551.4999294,17.0
840a,0-2,0,77.0,4606.920141,22.0
840a,0-2,1,177.0,12384.890346999999,44.0
840a,11-20,0,58.0,3982.9701,11.0
840a,11-20,1,196.0,14030.780262,80.0
840a,3-5,0,118.0,8367.140259,37.0
840a,3-5,1,295.0,21370.860542,115.0
840a,6-10,0,129.0,8489.490281,22.0
840a,6-10,1,315.0,22673.300499,131.0
840b,0-2,0,18.0,185.04,0.0
840b,0-2,1,507.0,5358.060006,0.0
840b,11-20,0,60.0,616.8,0.0
840b,11-20,1,638.0,9395.410133,0.0
840b,21+,1,16.0,164.48,0.0
840b,3-5,0,37.0,380.35999999999996,0.0
840b,3-5,1,488.0,5309.7900199999995,0.0
840b,6-10,0,60.0,616.8,0.0
840b,6-10,1,546.0,6550.960064,0.0
840c,0-2,0,38.0,886.5399910000001,0.0
840c,0-2,1,34.0,634.739982,0.0
840c,11-20,0,237.0,9836.959894000001,5.0
840c,11-20,1,428.0,18615.86995,64.0
840c,21+,0,386.0,15349.789791000001,22.0
840c,21+,1,512.0,21291.969837,71.0
840c,3-5,0,89.0,2072.72994,0.0
840c,3-5,1,75.0,1757.379963,0.0
840c,6-10,0,113.0,3200.4899060000002,0.0
840c,6-10,1,170.0,5257.2299760000005,6.0
840c,na,1,20.0,533.809994,0.0
840d,0-2,0,29.0,963.500023,0.0
840d,0-2,1,44.0,1746.0700270000002,0.0
840d,11-20,0,183.0,6289.720148,5.0
840d,11-20,1,166.0,7386.3701839,6.0
840d,21+,0,142.0,5514.330092,7.0
840d,21+,1,367.0,17531.430306,29.0
840d,3-5,0,33.0,1223.2700280000001,5.0
840d,3-5,1,25.0,910.7500299999999,0.0
840d,6-10,0,93.0,3320.800114,0.0
840d,6-10,1,53.0,2653.9501020000002,0.0
840x,0-2,0,300.0,10533.9201681,22.0
840x,0-2,1,293.0,12203.4602642,37.0
840x,11-20,0,265.0,17021.120382,81.0
840x,11-20,1,726.0,48065.640709,296.0
840x,21+,0,14.0,995.4600360000001,0.0
840x,21+,1,49.0,2948.070032,11.0
840x,3-5,0,46.0,1758.760058,5.0
840x,3-5,1,97.0,4090.4100940000003,12.0
840x,6-10,0,41.0,1457.5000240000002,0.0
840x,6-10,1,100.0,4106.700051,10.0
840x,na,0,127.0,2986.0200446,0.0
840x,na,1,186.0,4653.84003904,0.0
851z,0-2,0,55.0,3323.440023,20.0
851z,0-2,1,266.0,19639.849851,163.0
851z,11-20,0,39.0,3245.0799890000003,34.0
851z,11-20,1,333.0,25975.509729,249.0
851z,21+,0,50.0,3485.309973,18.0
851z,21+,1,85.0,4538.119926,13.0
851z,3-5,0,12.0,980.1600000000001,12.0
851z,3-5,1,149.0,11917.48991,108.0
851z,6-10,0,31.0,2575.8300000000004,31.0
851z,6-10,1,310.0,23533.649822000003,192.0
859z,11-20,1,10.0,816.8000000000001,10.0
860z,11-20,1,12.0,833.3400119999999,7.0
860z,na,1,11.0,302.9600024,0.0
861a,0-2,0,1901.0,79309.1311943,163.0
861a,0-2,1,210.0,7604.5601068,8.0
861a,11-20,0,1033.0,79589.398596,977.0
861a,11-20,1,894.0,64768.150536,573.0
861a,21+,0,1947.0,143585.1089618,1499.0
861a,21+,1,1823.0,106733.6707822,750.0
861a,3-5,0,34.0,1454.2600464,0.0
861a,3-5,1,18.0,966.2200170000001,0.0
861a,6-10,0,49.0,3820.9399619999995,44.0
861a,6-10,1,92.0,6997.670061999999,65.0
861a,na,0,23.0,1877.659978,23.0
861a,na,1,24.0,657.92,0.0
861c,0-2,1,1377.0,12501.9003018,17.0
861c,11-20,0,115.0,3414.6400328,13.0
861c,11-20,1,1595.0,49634.6302281,217.0
861c,21+,1,108.0,3414.4400074,23.0
861c,3-5,0,22.0,137.7200044,0.0
861c,3-5,1,1013.0,17045.4302708,39.0
861c,6-10,0,38.0,477.64001240000005,0.0
861c,6-10,1,883.0,22609.91014,88.0
861x,0-2,0,171.0,6988.8501056,11.0
861x,0-2,1,621.0,11672.8203139,24.0
861x,11-20,0,74.0,3453.4100206000003,14.0
861x,11-20,1,1170.0,27034.0700281,132.0
861x,21+,1,21.0,1689.5,16.0
861x,3-5,1,554.0,8404.4501994,29.0
861x,6-10,0,12.0,163.7999957,0.0
861x,6-10,1,569.0,9813.9301405,49.0
861x,na,1,12.0,235.44000239999997,0.0
863a,11-20,0,59.0,3730.499973,11.0
863a,11-20,1,293.0,19336.619896,100.0
863a,21+,0,278.0,20229.040009,126.0
863a,21+,1,805.0,57354.5698524,359.0
863a,3-5,1,10.0,275.40001,0.0
863a,6-10,0,15.0,687.7800010000001,0.0
863a,6-10,1,43.0,1568.700001,0.0
863a,na,0,170.0,12254.030047,71.0
863a,na,1,514.0,32778.2399585,160.0
863b,0-2,0,37.0,2078.459983,0.0
863b,11-20,0,237.0,17498.469887,106.0
863b,11-20,1,210.0,15691.139969,91.0
863b,21+,0,50.0,4060.4300000000003,30.0
863b,21+,1,56.0,3894.9900039999998,25.0
863b,3-5,0,27.0,1528.379987,0.0
863b,6-10,0,37.0,2811.34998,16.0
863b,6-10,1,13.0,677.170023,5.0
863b,na,0,422.0,29734.449975,211.0
863b,na,1,328.0,20928.4000273,139.0
863x,0-2,0,33.0,1356.0999927,0.0
863x,0-2,1,32.0,1976.3900119999998,12.0
863x,11-20,0,36.0,2277.9799949999997,7.0
863x,11-20,1,138.0,9502.220008,66.0
863x,21+,0,198.0,14249.470041,92.0
863x,21+,1,337.0,22631.1300396,139.0
863x,6-10,1,22.0,938.030022,5.0
863x,na,0,556.0,30478.5900807,143.0
863x,na,1,784.0,36414.45007412,143.0
869z,0-2,0,14.0,491.5400139999999,0.0
869z,0-2,1,98.0,6695.2900718,57.0
869z,11-20,0,10.0,344.00002,0.0
869z,11-20,1,29.0,2120.400001,20.0
869z,3-5,0,14.0,785.840014,5.0
869z,3-5,1,34.0,2253.220034,18.0
869z,6-10,0,11.0,696.810007,0.0
869z,6-10,1,86.0,6221.110052,45.0
869z,na,0,22.0,412.09000319999996,0.0
869z,na,1,55.0,1490.4699898,0.0
999z,0-2,0,15.0,687.40002,0.0
999z,0-2,1,32.0,1624.1600495,10.0
999z,11-20,0,1167.0,48375.1901406,227.0
999z,11-20,1,3185.0,141311.78996952,639.0
999z,21+,0,2236.0,107156.36020252,645.0
999z,21+,1,4567.0,204003.6001351,1041.0
999z,3-5,0,15.0,287.8500125,0.0
999z,3-5,1,78.0,4125.1200382,34.0
999z,6-10,0,143.0,5145.4600496,13.0
999z,6-10,1,415.0,18414.0800083,83.0
999z,na,0,6792.0,284048.77076442,1455.0
999z,na,1,13292.0,640102.31062578,4080.0
