inr,expband,fresh,n,ws,wh
581a,0-2,1,457.0,32696.909776,204.0
581a,11-20,0,159.0,13350.689924,109.0
581a,11-20,1,645.0,52562.97965,394.0
581a,21+,0,37.0,3380.519972,37.0
581a,21+,1,299.0,24477.869962,184.0
581a,3-5,0,151.0,11648.909877,83.0
581a,3-5,1,362.0,28289.879824,220.0
581a,6-10,0,204.0,16704.269893,131.0
581a,6-10,1,515.0,42345.149548,339.0
581b,0-2,0,11.0,497.300006,0.0
581b,0-2,1,89.0,3388.9700040000002,0.0
581b,11-20,1,14.0,794.350013,0.0
581b,21+,1,11.0,1019.4699909999999,11.0
581b,3-5,0,12.0,626.250003,0.0
581b,3-5,1,57.0,2654.919969,6.0
581b,6-10,0,25.0,1138.650004,0.0
581b,6-10,1,60.0,3091.760004,8.0
581c,0-2,0,107.0,9168.449729,97.0
581c,0-2,1,201.0,17051.009506,174.0
581c,11-20,0,456.0,39873.198671000006,399.0
581c,11-20,1,1097.0,96302.427188,965.0
581c,21+,0,630.0,53288.448332,469.0
581c,21+,1,1416.0,117631.516917,1088.0
581c,3-5,0,253.0,22641.549233,245.0
581c,3-5,1,322.0,28271.809079,296.0
581c,6-10,0,338.0,30166.828974,321.0
581c,6-10,1,631.0,55832.238358,587.0
581c,na,1,11.0,989.449967,11.0
581d,0-2,0,24.0,1276.1800320000002,9.0
581d,0-2,1,118.0,10483.259943000001,112.0
581d,11-20,0,53.0,4784.770081000001,53.0
581d,11-20,1,371.0,32750.409698,321.0
581d,21+,0,65.0,5918.090056,65.0
581d,21+,1,281.0,24445.489808000002,223.0
581d,3-5,0,33.0,2976.270066,33.0
581d,3-5,1,164.0,14586.170021,155.0
581d,6-10,0,84.0,7597.690108000001,84.0
581d,6-10,1,309.0,27562.389874,290.0
581e,0-2,1,27.0,1718.100015,12.0
581e,11-20,1,110.0,7736.929961,49.0
581e,21+,1,36.0,2298.799984,12.0
581e,3-5,1,35.0,2580.739983,22.0
581e,6-10,0,12.0,873.750024,5.0
581e,6-10,1,71.0,5408.63995,41.0
581x,0-2,0,1764.0,83030.240337,343.0
581x,0-2,1,2948.0,174684.0498747,1044.0
581x,11-20,0,546.0,43564.089387500004,311.0
581x,11-20,1,1698.0,134734.7284265,1079.0
581x,21+,0,106.0,8844.069803,79.0
581x,21+,1,380.0,32232.389342,287.0
581x,3-5,0,437.0,30818.7597176,206.0
581x,3-5,1,1412.0,106690.1591186,822.0
581x,6-10,0,690.0,53691.7093437,406.0
581x,6-10,1,1921.0,152133.888302,1251.0
581x,na,0,47.0,3144.2398988,29.0
581x,na,1,73.0,4594.3898734,45.0
582a,0-2,0,14.0,994.799981,5.0
582a,0-2,1,197.0,13609.259849,79.0
582a,11-20,0,506.0,39013.549639000004,262.0
582a,11-20,1,1506.0,118791.71879900001,817.0
582a,21+,0,1486.0,113164.279327,740.0
582a,21+,1,3549.0,274234.5481088,2006.0
582a,3-5,0,93.0,6481.259895,38.0
582a,3-5,1,422.0,32317.349758,249.0
582a,6-10,0,192.0,15081.549832,113.0
582a,6-10,1,792.0,61792.349476,459.0
582b,0-2,0,267.0,14638.4699078,43.0
582b,0-2,1,1015.0,64346.9095155,286.0
582b,11-20,0,1016.0,67458.0693751,277.0
582b,11-20,1,2966.0,211065.2886171,1187.0
582b,21+,0,3435.0,224745.0992052,1029.0
582b,21+,1,7192.0,473942.28864618,2596.0
582b,3-5,0,476.0,29925.569682,112.0
582b,3-5,1,1341.0,89729.089306,479.0
582b,6-10,0,905.0,59603.6394041,270.0
582b,6-10,1,2353.0,169444.6986545,1016.0
582b,na,1,14.0,667.3499909999999,0.0
582c,0-2,0,509.0,19850.37998454,33.0
582c,0-2,1,1168.0,60214.199939800004,234.0
582c,11-20,0,165.0,9667.029916,17.0
582c,11-20,1,391.0,24032.730038,86.0
582c,21+,0,148.0,8569.9500215,25.0
582c,21+,1,254.0,15081.999936,47.0
582c,3-5,0,371.0,20427.749897,71.0
582c,3-5,1,955.0,54576.040164,213.0
582c,6-10,0,492.0,29365.569894,95.0
582c,6-10,1,1042.0,64962.780159,286.0
582d,0-2,1,16.0,785.299974,0.0
582d,11-20,1,11.0,552.0999830000001,0.0
582d,3-5,1,12.0,609.8999819999999,0.0
582d,6-10,0,20.0,1243.949968,5.0
582d,6-10,1,27.0,1558.1999469999998,6.0
582e,21+,0,19.0,613.4000040999999,0.0
582f,0-2,0,181.0,6870.150094,0.0
582f,0-2,1,457.0,24801.450363,100.0
582f,11-20,0,59.0,3148.650044,8.0
582f,11-20,1,115.0,7623.110056,46.0
582f,21+,0,41.0,1893.720006,6.0
582f,21+,1,73.0,4300.75,23.0
582f,3-5,0,99.0,5166.190108999999,13.0
582f,3-5,1,262.0,17717.120285,112.0
582f,6-10,0,187.0,10506.520179,33.0
582f,6-10,1,354.0,23862.660205,148.0
582g,0-2,0,121.0,5118.90999068,12.0
582g,0-2,1,710.0,33966.1499223,105.0
582g,11-20,0,64.0,4004.519959,16.0
582g,11-20,1,251.0,15154.0700599,65.0
582g,3-5,0,70.0,3334.459964,6.0
582g,3-5,1,418.0,23873.17996898,109.0
582g,6-10,0,142.0,7021.3499577,25.0
582g,6-10,1,652.0,39397.60002324,198.0
582x,0-2,0,3071.0,123225.10063711999,297.0
582x,0-2,1,5113.0,242816.60054547,830.0
582x,11-20,0,1264.0,82217.42934300001,329.0
582x,11-20,1,2903.0,191674.099369,963.0
582x,21+,0,509.0,35461.31983,156.0
582x,21+,1,1382.0,97943.58957730001,569.0
582x,3-5,0,638.0,34944.109894,105.0
582x,3-5,1,1592.0,92062.9498659,393.0
582x,6-10,0,902.0,54936.0296893,209.0
582x,6-10,1,1929.0,124673.69957556001,629.0
582x,na,0,102.0,2674.6699317,0.0
582x,na,1,150.0,4911.5399232,12.0
589z,0-2,0,13.0,561.380019,0.0
589z,0-2,1,30.0,1951.1299800000002,11.0
589z,11-20,0,20.0,1219.850005,0.0
589z,11-20,1,114.0,6876.0899752,40.0
589z,21+,0,11.0,796.5499789999999,5.0
589z,6-10,1,42.0,2847.769987,11.0
589z,na,0,13.0,570.049974,0.0
589z,na,1,24.0,909.1799760000001,0.0
620z,11-20,1,48.0,3766.389996,30.0
620z,21+,1,14.0,1285.82002,14.0
620z,6-10,1,14.0,1047.020022,6.0
620z,na,1,11.0,76.0100029,0.0
621a,0-2,1,79.0,5643.050069,27.0
621a,11-20,0,65.0,3879.0400295,19.0
621a,11-20,1,401.0,27266.1001222,182.0
621a,21+,0,319.0,19211.9700691,128.0
621a,21+,1,1159.0,68346.9102544,449.0
621a,3-5,1,31.0,2233.150033,11.0
621a,6-10,1,64.0,5024.480047999999,38.0
621b,11-20,0,56.0,925.6000023,0.0
621b,11-20,1,192.0,6667.890081,12.0
621b,21+,0,504.0,15837.1801379,56.0
621b,21+,1,1224.0,39662.350262780004,163.0
621b,3-5,1,17.0,280.7400011,0.0
621b,6-10,1,23.0,778.6200120000001,0.0
621b,na,0,30.0,402.8700017,0.0
621b,na,1,109.0,1773.4900039,0.0
621c,0-2,0,11.0,200.12,0.0
621c,0-2,1,26.0,538.0700006000001,0.0
621c,11-20,1,13.0,419.51000000000005,0.0
621c,3-5,1,13.0,484.5000127,0.0
621c,6-10,0,38.0,647.1000005000001,0.0
621c,6-10,1,67.0,1483.4000017,0.0
621d,11-20,0,20.0,475.21000000000004,0.0
621d,11-20,1,79.0,1817.4499954000003,0.0
621e,11-20,1,40.0,1734.5500000000002,0.0
621e,3-5,1,69.0,3864.600054,12.0
621e,6-10,0,11.0,443.410011,0.0
621e,6-10,1,98.0,5985.290015999999,24.0
621f,0-2,0,21.0,798.270015,0.0
621f,0-2,1,124.0,4035.5700160000006,0.0
621f,11-20,0,70.0,2781.720053,0.0
621f,11-20,1,155.0,6017.420035,5.0
621f,21+,1,27.0,1320.510026,0.0
621f,3-5,0,34.0,1266.020021,0.0
621f,3-5,1,80.0,2547.1200110000004,0.0
621f,6-10,0,50.0,1782.130017,0.0
621f,6-10,1,228.0,7752.3200377,6.0
621x,0-2,0,149.0,4264.6800564000005,0.0
621x,0-2,1,300.0,13586.1401895,47.0
621x,11-20,0,30.0,863.6099909000001,5.0
621x,11-20,1,302.0,16148.560052,81.0
621x,21+,0,12.0,1066.439989,12.0
621x,21+,1,170.0,8221.1200237,45.0
621x,3-5,0,13.0,467.750006,0.0
621x,3-5,1,92.0,4916.8300627,19.0
621x,6-10,0,51.0,1862.7800441000002,0.0
621x,6-10,1,173.0,8433.2300728,23.0
621x,na,1,45.0,846.4999982,0.0
622a,11-20,1,13.0,579.550016,0.0
622a,21+,1,88.0,4625.5000376,18.0
622b,11-20,1,23.0,566.11001,0.0
622b,21+,0,30.0,336.949995,0.0
622b,21+,1,111.0,5165.190045,20.0
622c,0-2,0,65.0,1610.000019,0.0
622c,0-2,1,231.0,5146.440014,10.0
622c,11-20,0,107.0,1816.470006,0.0
622c,11-20,1,365.0,10770.5799482,27.0
622c,3-5,0,78.0,1515.830008,0.0
622c,3-5,1,179.0,3514.1300185,0.0
622c,6-10,0,77.0,1372.68,0.0
622c,6-10,1,188.0,3621.61,0.0
622x,0-2,0,75.0,2142.6200425,0.0
622x,0-2,1,102.0,2566.96004,0.0
622x,11-20,0,64.0,1434.440007,0.0
622x,11-20,1,166.0,4982.6100295,0.0
622x,21+,1,13.0,456.16000999999994,0.0
622x,3-5,0,13.0,250.51,0.0
622x,3-5,1,39.0,569.4799999999999,0.0
622x,6-10,1,40.0,884.7600040000001,0.0
623a,0-2,1,58.0,3620.840052,22.0
623a,11-20,0,31.0,1342.200005,8.0
623a,11-20,1,265.0,14681.100062,82.0
623a,21+,0,100.0,6103.300047,34.0
623a,21+,1,388.0,19941.68003,111.0
623a,3-5,1,75.0,4139.040032,25.0
623a,6-10,0,31.0,1308.670013,5.0
623a,6-10,1,181.0,11187.240054,83.0
623b,0-2,0,14.0,837.539991,9.0
623b,0-2,1,95.0,4679.38003,27.0
623b,11-20,0,28.0,1815.6499800000001,9.0
623b,11-20,1,157.0,7171.830023,39.0
623b,21+,0,233.0,9928.5200385,31.0
623b,21+,1,1145.0,48298.3703222,178.0
623b,3-5,0,18.0,845.3799969999999,8.0
623b,3-5,1,83.0,4075.2600049999996,31.0
623b,6-10,0,49.0,2046.219985,13.0
623b,6-10,1,152.0,6925.7400199,45.0
623b,na,1,172.0,4958.0500247,0.0
623c,11-20,0,49.0,550.7200179,0.0
623c,11-20,1,110.0,2140.2100148,6.0
623c,21+,1,16.0,189.57999999999998,0.0
623x,0-2,0,105.0,3831.7200644,10.0
623x,0-2,1,280.0,15050.520101799999,94.0
623x,11-20,0,41.0,1866.80999,6.0
623x,11-20,1,307.0,16798.940090499997,118.0
623x,21+,0,35.0,2181.919963,18.0
623x,21+,1,179.0,10547.410072499999,82.0
623x,3-5,0,17.0,924.030007,5.0
623x,3-5,1,150.0,8911.890056999999,66.0
623x,6-10,0,34.0,2104.76999,13.0
623x,6-10,1,193.0,10627.160036,62.0
624z,21+,1,11.0,1033.670011,11.0
629z,0-2,1,12.0,1074.960026,12.0
629z,11-20,0,71.0,1400.609983,0.0
629z,11-20,1,390.0,12574.3299761,31.0
629z,21+,0,221.0,6959.62001718,11.0
629z,21+,1,585.0,15856.03993758,26.0
629z,3-5,1,42.0,2829.630056,26.0
629z,6-10,1,79.0,3449.200025,9.0
629z,na,0,80.0,1883.2800354,0.0
629z,na,1,383.0,11537.40990688,21.0
640a,0-2,0,18.0,738.36,0.0
640a,0-2,1,205.0,8698.419988,6.0
640a,11-20,0,87.0,3568.7400000000002,0.0
640a,11-20,1,440.0,19413.649992,36.0
640a,21+,0,200.0,7778.6800007,0.0
640a,21+,1,639.0,25583.610002500005,27.0
640a,3-5,0,27.0,1107.5400000000002,0.0
640a,3-5,1,177.0,7502.840015000001,5.0
640a,6-10,0,57.0,2338.1400000000003,0.0
640a,6-10,1,278.0,11566.410015000001,5.0
640a,na,0,240.0,9881.61,0.0
640a,na,1,1041.0,42950.359971,14.0
640b,0-2,0,19.0,563.73,0.0
640b,0-2,1,141.0,5013.390039,0.0
640b,11-20,0,33.0,979.11,0.0
640b,11-20,1,84.0,2939.160021,0.0
640b,21+,1,18.0,640.460005,0.0
640b,na,0,11.0,326.37,0.0
640b,na,1,89.0,3193.910026,0.0
640x,0-2,0,156.0,5700.3200378,6.0
640x,0-2,1,331.0,12884.279984,16.0
640x,11-20,0,18.0,534.0600000000001,0.0
640x,11-20,1,172.0,8339.909973,34.0
640x,21+,0,35.0,1528.10001,5.0
640x,21+,1,146.0,7530.499994,47.0
640x,3-5,0,37.0,1196.4000070000002,0.0
640x,3-5,1,163.0,5747.940027000001,0.0
640x,6-10,0,57.0,1760.719994,0.0
640x,6-10,1,221.0,8940.8,18.0
640x,na,1,11.0,442.47,0.0
720z,0-2,0,197.0,9055.0101116,32.0
720z,0-2,1,802.0,42426.2702718,215.0
720z,11-20,0,232.0,15141.790109,102.0
720z,11-20,1,1483.0,99095.5601346,668.0
720z,21+,1,62.0,4955.960016,44.0
720z,3-5,0,48.0,2847.520041,15.0
720z,3-5,1,602.0,37559.5003297,219.0
720z,6-10,0,204.0,12930.700085,96.0
720z,6-10,1,1259.0,78001.9501468,456.0
720z,na,0,102.0,2776.7099936,0.0
720z,na,1,486.0,13368.4699628,0.0
721a,0-2,0,128.0,7308.870051,0.0
721a,0-2,1,3879.0,254808.38289500002,69.0
721a,11-20,0,198.0,11488.889916,6.0
721a,11-20,1,1617.0,93823.48877089999,46.0
721a,21+,0,202.0,10239.3499438,0.0
721a,21+,1,844.0,43808.3400793,26.0
721a,3-5,0,232.0,15068.749994,0.0
721a,3-5,1,3868.0,254423.953458,90.0
721a,6-10,0,261.0,16616.719637000002,0.0
721a,6-10,1,4224.0,271823.812813,57.0
721a,na,1,35.0,2116.359953,0.0
721b,11-20,1,45.0,2951.99991,0.0
721b,3-5,0,21.0,1373.920038,0.0
721b,3-5,1,175.0,11386.459638,0.0
721b,6-10,0,25.0,1560.559968,0.0
721b,6-10,1,476.0,30791.109121,0.0
721b,na,0,280.0,17812.639505,0.0
721b,na,1,2320.0,149689.225452,6.0
721c,21+,0,21.0,1099.560021,0.0
721c,21+,1,27.0,1413.7200269999998,0.0
721c,na,0,762.0,40667.740639999996,0.0
721c,na,1,5653.0,300757.795188,26.0
721d,21+,0,15.0,785.4000149999999,0.0
721d,21+,1,31.0,1623.160031,0.0
721d,na,0,326.0,17444.380239,0.0
721d,na,1,2989.0,159495.122589,10.0
721e,na,0,82.0,4293.520082,0.0
721e,na,1,1135.0,60601.95099299999,0.0
721f,na,0,198.0,10499.680168,0.0
721f,na,1,1574.0,85201.231246,6.0
721g,21+,0,11.0,575.960011,0.0
721g,21+,1,30.0,1570.8000299999999,0.0
721g,na,0,1346.0,72861.390884,6.0
721g,na,1,5122.0,274441.20368679997,45.0
721h,na,0,339.0,18129.320262999998,0.0
721h,na,1,1763.0,93954.98155799998,12.0
721i,na,0,124.0,6492.640124,0.0
721i,na,1,1297.0,68408.18121999998,0.0
721j,na,0,13.0,680.6800129999999,0.0
721j,na,1,405.0,21555.790362,0.0
721k,na,0,46.0,2408.560046,0.0
721k,na,1,529.0,28032.580488000003,0.0
721l,na,0,126.0,6597.360126,0.0
721l,na,1,690.0,36758.730566,5.0
721m,21+,0,26.0,1361.3600259999998,0.0
721m,21+,1,75.0,3394.9100559999997,0.0
721x,0-2,0,3003.0,120820.2809697,453.0
721x,0-2,1,3762.0,214874.6001208,924.0
721x,11-20,0,998.0,70677.3399121,487.0
721x,11-20,1,5620.0,381332.4397257,2164.0
721x,21+,0,1126.0,75077.8504745,416.0
721x,21+,1,3927.0,262147.4115331,1606.0
721x,3-5,0,285.0,20266.780007,141.0
721x,3-5,1,2151.0,146009.2998574,787.0
721x,6-10,0,479.0,34029.019881,216.0
721x,6-10,1,3312.0,219712.5793617,1095.0
721x,na,0,51.0,1682.4199887,0.0
721x,na,1,179.0,6208.0399245,5.0
723a,0-2,0,1065.0,36799.539854999995,5.0
723a,0-2,1,11296.0,421699.00770629995,11.0
723a,11-20,0,1850.0,80202.9497391,149.0
723a,11-20,1,15779.0,674546.9160834,788.0
723a,21+,0,1630.0,73756.7898436,167.0
723a,21+,1,9256.0,400141.2283509,595.0
723a,3-5,0,1593.0,59814.1498155,11.0
723a,3-5,1,8923.0,338896.09766719997,41.0
723a,6-10,0,1430.0,55564.5597806,37.0
723a,6-10,1,10020.0,398769.5173086,219.0
723a,na,0,301.0,10953.3799067,6.0
723a,na,1,1932.0,73453.6794175,16.0
723b,0-2,0,61.0,2296.019958,0.0
723b,0-2,1,537.0,20618.99909,0.0
723b,11-20,0,83.0,3363.5398959999998,0.0
723b,11-20,1,955.0,42933.928861,62.0
723b,21+,1,34.0,1327.45995,0.0
723b,3-5,0,32.0,1216.349958,0.0
723b,3-5,1,474.0,19344.349241,15.0
723b,6-10,0,49.0,1868.299926,0.0
723b,6-10,1,704.0,29638.598985,26.0
723c,0-2,0,28.0,1026.4600169999999,0.0
723c,0-2,1,633.0,23202.220475999995,0.0
723c,11-20,0,173.0,7019.040105,0.0
723c,11-20,1,1271.0,56204.15051,70.0
723c,21+,0,306.0,13554.540082,15.0
723c,21+,1,1171.0,51844.050436,69.0
723c,3-5,0,73.0,2676.3000389999997,0.0
723c,3-5,1,607.0,22241.750389999997,0.0
723c,6-10,0,96.0,3503.580075,0.0
723c,6-10,1,775.0,30935.650464,23.0
723c,na,1,32.0,1391.970033,0.0
723d,0-2,0,40.0,1505.5299770000001,0.0
723d,0-2,1,670.0,25445.359394,0.0
723d,11-20,0,116.0,4627.759958,0.0
723d,11-20,1,1360.0,60567.25935,74.0
723d,21+,0,343.0,14870.279911,17.0
723d,21+,1,1435.0,64693.49945,97.0
723d,3-5,0,55.0,2105.599955,0.0
723d,3-5,1,593.0,22931.699495,0.0
723d,6-10,0,70.0,2670.479944,0.0
723d,6-10,1,736.0,30613.399435000003,30.0
723d,na,1,80.0,3253.439969,0.0
723e,0-2,0,26.0,975.659984,0.0
723e,0-2,1,378.0,14245.73964,0.0
723e,11-20,0,137.0,5369.859908,0.0
723e,11-20,1,879.0,36860.589401000005,30.0
723e,21+,0,252.0,10688.079889,7.0
723e,21+,1,1009.0,43804.729426000005,44.0
723e,3-5,0,50.0,1881.179959,0.0
723e,3-5,1,367.0,14115.559696000002,0.0
723e,6-10,0,67.0,2517.929951,0.0
723e,6-10,1,568.0,23133.099612,11.0
723e,na,1,10.0,377.09999000000005,0.0
723f,0-2,1,99.0,3973.499994999999,0.0
723f,11-20,1,105.0,4683.9100020000005,5.0
723f,21+,1,21.0,817.289994,0.0
723f,3-5,1,101.0,4129.039973999999,0.0
723f,6-10,1,121.0,5486.4700139999995,6.0
723g,0-2,1,65.0,2496.779987,0.0
723g,3-5,1,62.0,2361.449991,0.0
723g,6-10,1,101.0,4092.6500019999994,0.0
723h,0-2,0,113.0,4169.249951999999,0.0
723h,0-2,1,1276.0,47556.209037,6.0
723h,11-20,0,462.0,18189.789783,11.0
723h,11-20,1,4312.0,178819.297621,166.0
723h,21+,0,1215.0,48582.12925,47.0
723h,21+,1,3072.0,123051.6783578,114.0
723h,3-5,0,121.0,4427.4699279999995,0.0
723h,3-5,1,1459.0,56580.719033,18.0
723h,6-10,0,229.0,8366.509849,0.0
723h,6-10,1,2632.0,107380.298475,104.0
723h,na,0,65.0,2375.399955,0.0
723h,na,1,170.0,6719.009913,8.0
723i,0-2,0,39.0,1440.6100000000001,0.0
723i,0-2,1,744.0,28030.99997,5.0
723i,11-20,0,109.0,4088.3699850000003,0.0
723i,11-20,1,1435.0,58813.100061000005,34.0
723i,21+,0,279.0,11443.209962,13.0
723i,21+,1,1187.0,48743.839991,31.0
723i,3-5,0,52.0,1919.6499999999999,0.0
723i,3-5,1,765.0,29803.900049000003,5.0
723i,6-10,0,65.0,2395.3599999999997,0.0
723i,6-10,1,1011.0,39955.130033,18.0
723i,na,1,93.0,3637.900012,0.0
723j,0-2,1,131.0,5432.939881,0.0
723j,11-20,0,18.0,717.419992,0.0
723j,11-20,1,252.0,11427.249876,5.0
723j,21+,0,25.0,995.7599889999999,0.0
723j,21+,1,127.0,5717.169941,6.0
723j,3-5,1,91.0,4009.939953,0.0
723j,6-10,1,171.0,7898.789942,8.0
723k,0-2,0,38.0,1410.83,0.0
723k,0-2,1,550.0,21528.929985,6.0
723k,11-20,0,59.0,2185.24999,0.0
723k,11-20,1,930.0,41255.340082,44.0
723k,21+,0,295.0,12425.819972,14.0
723k,21+,1,1313.0,58497.4700507,77.0
723k,3-5,0,35.0,1297.07,0.0
723k,3-5,1,538.0,21667.70003,5.0
723k,6-10,0,46.0,1704.239988,0.0
723k,6-10,1,773.0,34579.460029,59.0
723k,na,1,22.0,816.0699999999999,0.0
723l,0-2,0,17.0,662.4599949999999,0.0
723l,0-2,1,310.0,12939.229734,6.0
723l,11-20,0,30.0,1111.7299779999998,0.0
723l,11-20,1,280.0,12308.239742,13.0
723l,21+,0,10.0,369.94998999999996,0.0
723l,21+,1,30.0,1250.019977,0.0
723l,3-5,0,10.0,372.29999999999995,0.0
723l,3-5,1,238.0,10072.64975,8.0
723l,6-10,0,32.0,1221.649972,0.0
723l,6-10,1,267.0,12325.159781,25.0
723m,0-2,0,43.0,1671.809988,0.0
723m,0-2,1,584.0,24553.739669000002,10.0
723m,21+,0,2908.0,138765.939534,375.0
723m,21+,1,11997.0,543084.8973366,985.0
723m,3-5,0,21.0,811.389989,0.0
723m,3-5,1,500.0,21650.819804000002,15.0
723m,6-10,0,11.0,439.079995,0.0
723m,6-10,1,331.0,15425.109954000001,27.0
723m,na,0,14.0,550.769995,0.0
723m,na,1,85.0,3039.120017,0.0
723n,0-2,0,74.0,3121.52005,0.0
723n,0-2,1,860.0,38055.370813999994,0.0
723n,11-20,0,139.0,6359.110118,6.0
723n,11-20,1,1809.0,85140.201654,42.0
723n,21+,0,531.0,24752.780373,22.0
723n,21+,1,2278.0,106462.83187100002,75.0
723n,3-5,0,87.0,3796.0900759999995,0.0
723n,3-5,1,898.0,39911.090829,0.0
723n,6-10,0,95.0,4130.580081,0.0
723n,6-10,1,1192.0,54054.211135,11.0
723n,na,0,28.0,1203.700022,0.0
723n,na,1,212.0,9153.330173999999,0.0
723o,11-20,1,318.0,11285.039916,25.0
723o,6-10,1,35.0,1191.330002,0.0
723p,0-2,0,68.0,1316.519982,0.0
723p,0-2,1,907.0,18837.419835,0.0
723p,11-20,0,13.0,289.199994,0.0
723p,11-20,1,215.0,5236.969971,0.0
723p,3-5,0,35.0,616.5399938,0.0
723p,3-5,1,616.0,13040.0998814,5.0
723p,6-10,0,15.0,233.40000000000003,0.0
723p,6-10,1,394.0,8242.669945,0.0
723q,0-2,0,37.0,1055.699983,0.0
723q,0-2,1,506.0,13726.059807200001,0.0
723q,11-20,0,32.0,969.099993,0.0
723q,11-20,1,565.0,18318.189819,23.0
723q,21+,1,45.0,1235.679992,0.0
723q,3-5,1,271.0,7809.849905,6.0
723q,6-10,0,20.0,606.15998,0.0
723q,6-10,1,467.0,13878.539897600001,17.0
723r,0-2,0,31.0,934.339969,0.0
723r,0-2,1,968.0,28900.049194000003,12.0
723r,11-20,0,41.0,1237.179959,0.0
723r,11-20,1,569.0,20316.599647000003,43.0
723r,3-5,0,27.0,813.779973,0.0
723r,3-5,1,461.0,14372.969620999998,14.0
723r,6-10,0,33.0,994.619967,0.0
723r,6-10,1,655.0,23279.989527,63.0
723t,0-2,0,37.0,1151.259968,0.0
723t,0-2,1,1111.0,39606.479359000004,29.0
723t,11-20,0,17.0,549.099989,0.0
723t,11-20,1,280.0,11122.999943,16.0
723t,3-5,0,17.0,516.4599830000001,0.0
723t,3-5,1,667.0,24190.48965,21.0
723t,6-10,0,26.0,822.51998,0.0
723t,6-10,1,580.0,23293.639780999998,29.0
723u,0-2,0,12.0,361.679988,0.0
723u,0-2,1,211.0,6247.1298910000005,0.0
723u,11-20,1,100.0,3867.87002,7.0
723u,3-5,0,20.0,602.79998,0.0
723u,3-5,1,223.0,7146.07999,0.0
723u,6-10,0,13.0,469.820002,0.0
723u,6-10,1,229.0,7559.589978,8.0
723x,0-2,0,4035.0,138825.90065250001,237.0
723x,0-2,1,7798.0,256288.180798,307.0
723x,11-20,0,283.0,14581.0399601,75.0
723x,11-20,1,2260.0,109116.6394434,535.0
723x,21+,0,78.0,4084.9800087999997,21.0
723x,21+,1,400.0,15994.3299682,57.0
723x,3-5,0,181.0,5863.290002,0.0
723x,3-5,1,1259.0,52382.0497199,193.0
723x,6-10,0,228.0,9272.4499595,24.0
723x,6-10,1,2103.0,99574.4693805,392.0
723x,na,0,52.0,1416.409991,0.0
723x,na,1,193.0,5428.0399697,0.0
724a,0-2,0,88.0,2935.8398479999996,0.0
724a,0-2,1,632.0,21437.438736,0.0
724a,11-20,0,503.0,17818.199084,5.0
724a,11-20,1,891.0,34498.238626,34.0
724a,21+,0,923.0,34190.538454,26.0
724a,21+,1,1361.0,52423.99802600001,66.0
724a,3-5,0,205.0,6916.759607999999,0.0
724a,3-5,1,528.0,18211.979005,0.0
724a,6-10,0,388.0,13650.439295,7.0
724a,6-10,1,789.0,28646.468624,10.0
724a,na,0,276.0,9312.799472,0.0
724a,na,1,623.0,21428.238818,0.0
724b,na,0,51.0,1729.9198979999999,0.0
724b,na,1,283.0,10282.439504999998,0.0
724c,na,0,106.0,3687.719803,0.0
724c,na,1,447.0,16290.039182,6.0
724d,0-2,0,20.0,558.820006,0.0
724d,0-2,1,208.0,5826.08,0.0
724d,11-20,0,129.0,3613.2900000000004,0.0
724d,11-20,1,514.0,16453.240046000003,14.0
724d,21+,0,393.0,13045.620030000002,26.0
724d,21+,1,996.0,31678.280076000003,28.0
724d,3-5,0,42.0,1176.42,0.0
724d,3-5,1,127.0,3557.27,0.0
724d,6-10,0,51.0,1428.51,0.0
724d,6-10,1,129.0,3613.2900000000004,0.0
724d,na,0,23.0,644.23,0.0
724d,na,1,51.0,1428.51,0.0
724e,0-2,0,287.0,8885.730193899999,0.0
724e,0-2,1,1207.0,34976.401032999995,5.0
724e,11-20,0,140.0,3889.20014,0.0
724e,11-20,1,663.0,20283.640577,20.0
724e,3-5,0,283.0,8378.750253,0.0
724e,3-5,1,1140.0,34493.470991,32.0
724e,6-10,0,316.0,9488.850311,11.0
724e,6-10,1,1317.0,40358.681153,37.0
724f,0-2,1,41.0,1924.1299999999999,0.0
724f,11-20,0,111.0,5387.390038,5.0
724f,11-20,1,193.0,8509.530057,6.0
724f,21+,0,38.0,1783.34,0.0
724f,21+,1,60.0,2626.4100089999997,0.0
724f,3-5,0,23.0,1095.94001,0.0
724f,3-5,1,25.0,1173.25,0.0
724f,6-10,0,40.0,1877.2,0.0
724f,6-10,1,56.0,2417.430011,0.0
724x,0-2,0,839.0,30599.7702735,62.0
724x,0-2,1,977.0,34188.400308000004,47.0
724x,11-20,0,178.0,5212.459987,0.0
724x,11-20,1,676.0,26283.9998767,93.0
724x,21+,0,61.0,3155.010012,15.0
724x,21+,1,221.0,10197.3798844,53.0
724x,3-5,0,58.0,1624.5800000000002,0.0
724x,3-5,1,282.0,9460.339931,20.0
724x,6-10,0,127.0,3624.2599970000006,0.0
724x,6-10,1,475.0,18167.739921,64.0
724x,na,0,59.0,1959.820031,0.0
724x,na,1,112.0,3633.0600608,0.0
725a,0-2,0,42.0,2164.570052,0.0
725a,0-2,1,99.0,5277.690099,0.0
725a,11-20,0,166.0,8829.580178,0.0
725a,11-20,1,268.0,14526.280130000001,0.0
725a,21+,0,158.0,8393.430163,0.0
725a,21+,1,225.0,12282.650107,0.0
725a,3-5,0,50.0,2665.50005,0.0
725a,3-5,1,84.0,4478.040084,0.0
